topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-07,2025-07-23 15:25
Disease,/m/027x3,45,BR-AC,Dengue,2023-07,2025-07-23 15:25
Dengue vaccine,/m/0115n7rn,40,BR-AC,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,35,BR-AC,Dengue,2023-07,2025-07-23 15:25
Mosquito,/m/09f96,33,BR-AC,Dengue,2023-07,2025-07-23 15:25
Virus,/m/0g9pc,26,BR-AC,Dengue,2023-07,2025-07-23 15:25
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-07,2025-07-23 15:25
Yellow fever mosquito,/m/06y6_w,56,BR-AL,Dengue,2023-07,2025-07-23 15:25
Mosquito,/m/09f96,52,BR-AL,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,50,BR-AL,Dengue,2023-07,2025-07-23 15:25
Dengue vaccine,/m/0115n7rn,50,BR-AL,Dengue,2023-07,2025-07-23 15:25
Fever,/m/0cjf0,19,BR-AL,Dengue,2023-07,2025-07-23 15:25
Bleeding,/m/012n6x,16,BR-AL,Dengue,2023-07,2025-07-23 15:25
Disease,/m/027x3,15,BR-AL,Dengue,2023-07,2025-07-23 15:25
Nausea,/m/0gxb2,14,BR-AL,Dengue,2023-07,2025-07-23 15:25
Body,/m/0180q,13,BR-AL,Dengue,2023-07,2025-07-23 15:25
Influenza,/m/0cycc,11,BR-AL,Dengue,2023-07,2025-07-23 15:25
Body ache,/g/11k71tc65k,10,BR-AL,Dengue,2023-07,2025-07-23 15:25
Virus,/m/0g9pc,9,BR-AL,Dengue,2023-07,2025-07-23 15:25
Viral Infection,/m/02kc20m,9,BR-AL,Dengue,2023-07,2025-07-23 15:25
Metamizole,/m/08j19g,8,BR-AL,Dengue,2023-07,2025-07-23 15:25
Chikungunya virus infection,/m/01__7l,8,BR-AL,Dengue,2023-07,2025-07-23 15:25
Headache,/m/0j5fv,7,BR-AL,Dengue,2023-07,2025-07-23 15:25
Zika fever,/m/02vkznh,7,BR-AL,Dengue,2023-07,2025-07-23 15:25
Aedes,/m/01yz26,7,BR-AL,Dengue,2023-07,2025-07-23 15:25
Therapy,/m/03c1dkx,7,BR-AL,Dengue,2023-07,2025-07-23 15:25
Preschool,/m/027wyv,6,BR-AL,Dengue,2023-07,2025-07-23 15:25
Chagas disease,/m/0208m,4,BR-AL,Dengue,2023-07,2025-07-23 15:25
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,45,BR-AM,Dengue,2023-07,2025-07-23 15:25
Mosquito,/m/09f96,34,BR-AM,Dengue,2023-07,2025-07-23 15:25
Disease,/m/027x3,32,BR-AM,Dengue,2023-07,2025-07-23 15:25
Dengue vaccine,/m/0115n7rn,31,BR-AM,Dengue,2023-07,2025-07-23 15:25
Yellow fever mosquito,/m/06y6_w,28,BR-AM,Dengue,2023-07,2025-07-23 15:25
Chikungunya virus infection,/m/01__7l,21,BR-AM,Dengue,2023-07,2025-07-23 15:25
Zika fever,/m/02vkznh,20,BR-AM,Dengue,2023-07,2025-07-23 15:25
Fever,/m/0cjf0,19,BR-AM,Dengue,2023-07,2025-07-23 15:25
Yellow fever,/m/087z2,19,BR-AM,Dengue,2023-07,2025-07-23 15:25
Malaria,/m/0542n,18,BR-AM,Dengue,2023-07,2025-07-23 15:25
Therapy,/m/03c1dkx,12,BR-AM,Dengue,2023-07,2025-07-23 15:25
Bleeding,/m/012n6x,11,BR-AM,Dengue,2023-07,2025-07-23 15:25
Transmission,/m/036991,11,BR-AM,Dengue,2023-07,2025-07-23 15:25
Evil,/m/02plx,10,BR-AM,Dengue,2023-07,2025-07-23 15:25
Zika virus,/m/080m_5j,10,BR-AM,Dengue,2023-07,2025-07-23 15:25
Acetaminophen,/m/0lbt3,7,BR-AM,Dengue,2023-07,2025-07-23 15:25
Headache,/m/0j5fv,7,BR-AM,Dengue,2023-07,2025-07-23 15:25
Luiz Inácio Lula da Silva,/m/0pc9q,7,BR-AM,Dengue,2023-07,2025-07-23 15:25
Head,/m/04hgtk,6,BR-AM,Dengue,2023-07,2025-07-23 15:25
Influenza,/m/0cycc,6,BR-AM,Dengue,2023-07,2025-07-23 15:25
Eating,/m/01f5gx,4,BR-AM,Dengue,2023-07,2025-07-23 15:25
Symptom,/m/01b_06,100,BR-AP,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,59,BR-AP,Dengue,2023-07,2025-07-23 15:25
Symptom,/m/01b_06,100,BR-BA,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,34,BR-BA,Dengue,2023-07,2025-07-23 15:25
Mosquito,/m/09f96,34,BR-BA,Dengue,2023-07,2025-07-23 15:25
Yellow fever mosquito,/m/06y6_w,34,BR-BA,Dengue,2023-07,2025-07-23 15:25
Dengue vaccine,/m/0115n7rn,31,BR-BA,Dengue,2023-07,2025-07-23 15:25
Bleeding,/m/012n6x,28,BR-BA,Dengue,2023-07,2025-07-23 15:25
Chikungunya virus infection,/m/01__7l,17,BR-BA,Dengue,2023-07,2025-07-23 15:25
Disease,/m/027x3,13,BR-BA,Dengue,2023-07,2025-07-23 15:25
Fever,/m/0cjf0,13,BR-BA,Dengue,2023-07,2025-07-23 15:25
Metamizole,/m/08j19g,10,BR-BA,Dengue,2023-07,2025-07-23 15:25
Therapy,/m/03c1dkx,10,BR-BA,Dengue,2023-07,2025-07-23 15:25
Zika fever,/m/02vkznh,9,BR-BA,Dengue,2023-07,2025-07-23 15:25
Luiz Inácio Lula da Silva,/m/0pc9q,9,BR-BA,Dengue,2023-07,2025-07-23 15:25
Virus,/m/0g9pc,8,BR-BA,Dengue,2023-07,2025-07-23 15:25
Itch,/m/04kllm9,8,BR-BA,Dengue,2023-07,2025-07-23 15:25
Platelet,/m/01bw6w,7,BR-BA,Dengue,2023-07,2025-07-23 15:25
Transmission,/m/036991,6,BR-BA,Dengue,2023-07,2025-07-23 15:25
Headache,/m/0j5fv,6,BR-BA,Dengue,2023-07,2025-07-23 15:25
Acetaminophen,/m/0lbt3,6,BR-BA,Dengue,2023-07,2025-07-23 15:25
Aedes,/m/01yz26,5,BR-BA,Dengue,2023-07,2025-07-23 15:25
Influenza,/m/0cycc,4,BR-BA,Dengue,2023-07,2025-07-23 15:25
Diarrhea,/m/0f3kl,4,BR-BA,Dengue,2023-07,2025-07-23 15:25
Symptom,/m/01b_06,100,BR-CE,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,66,BR-CE,Dengue,2023-07,2025-07-23 15:25
Dengue vaccine,/m/0115n7rn,60,BR-CE,Dengue,2023-07,2025-07-23 15:25
Mosquito,/m/09f96,38,BR-CE,Dengue,2023-07,2025-07-23 15:25
Yellow fever mosquito,/m/06y6_w,37,BR-CE,Dengue,2023-07,2025-07-23 15:25
Luiz Inácio Lula da Silva,/m/0pc9q,19,BR-CE,Dengue,2023-07,2025-07-23 15:25
COVID-19,/g/11j2cc_qll,13,BR-CE,Dengue,2023-07,2025-07-23 15:25
Disease,/m/027x3,10,BR-CE,Dengue,2023-07,2025-07-23 15:25
Chikungunya virus infection,/m/01__7l,9,BR-CE,Dengue,2023-07,2025-07-23 15:25
Government,/m/036nz,9,BR-CE,Dengue,2023-07,2025-07-23 15:25
Platelet,/m/01bw6w,8,BR-CE,Dengue,2023-07,2025-07-23 15:25
Bleeding,/m/012n6x,8,BR-CE,Dengue,2023-07,2025-07-23 15:25
Zika fever,/m/02vkznh,8,BR-CE,Dengue,2023-07,2025-07-23 15:25
Metamizole,/m/08j19g,8,BR-CE,Dengue,2023-07,2025-07-23 15:25
Fever,/m/0cjf0,7,BR-CE,Dengue,2023-07,2025-07-23 15:25
Bacteria,/m/017q2,6,BR-CE,Dengue,2023-07,2025-07-23 15:25
International Classification of Diseases,/m/03zlr,6,BR-CE,Dengue,2023-07,2025-07-23 15:25
Allergy,/m/0fd23,5,BR-CE,Dengue,2023-07,2025-07-23 15:25
Red blotches,/g/11cnnds5rt,5,BR-CE,Dengue,2023-07,2025-07-23 15:25
Ministry of Health of Brazil,/m/0c3ty1w,5,BR-CE,Dengue,2023-07,2025-07-23 15:25
Medical sign,/m/02qbqx,5,BR-CE,Dengue,2023-07,2025-07-23 15:25
Serology,/m/042s2_,4,BR-CE,Dengue,2023-07,2025-07-23 15:25
Vaccine,/m/07__7,100,BR-DF,Dengue,2023-07,2025-07-23 15:25
Symptom,/m/01b_06,100,BR-DF,Dengue,2023-07,2025-07-23 15:25
Dengue vaccine,/m/0115n7rn,77,BR-DF,Dengue,2023-07,2025-07-23 15:25
Yellow fever mosquito,/m/06y6_w,30,BR-DF,Dengue,2023-07,2025-07-23 15:25
Pain,/m/062t2,27,BR-DF,Dengue,2023-07,2025-07-23 15:25
Mosquito,/m/09f96,26,BR-DF,Dengue,2023-07,2025-07-23 15:25
COVID-19,/g/11j2cc_qll,17,BR-DF,Dengue,2023-07,2025-07-23 15:25
