topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2022-09,2025-07-23 14:57
Disease,/m/027x3,69,BR-AC,Dengue,2022-09,2025-07-23 14:57
Symptom,/m/01b_06,100,BR-AL,Dengue,2022-09,2025-07-23 14:57
Chikungunya virus infection,/m/01__7l,56,BR-AL,Dengue,2022-09,2025-07-23 14:57
Mosquito,/m/09f96,49,BR-AL,Dengue,2022-09,2025-07-23 14:57
Yellow fever mosquito,/m/06y6_w,45,BR-AL,Dengue,2022-09,2025-07-23 14:57
Zika fever,/m/02vkznh,32,BR-AL,Dengue,2022-09,2025-07-23 14:57
Disease,/m/027x3,26,BR-AL,Dengue,2022-09,2025-07-23 14:57
Pain,/m/062t2,19,BR-AL,Dengue,2022-09,2025-07-23 14:57
Bleeding,/m/012n6x,16,BR-AL,Dengue,2022-09,2025-07-23 14:57
Fever,/m/0cjf0,16,BR-AL,Dengue,2022-09,2025-07-23 14:57
Transmission,/m/036991,14,BR-AL,Dengue,2022-09,2025-07-23 14:57
Leptospirosis,/m/02_j9l,13,BR-AL,Dengue,2022-09,2025-07-23 14:57
Itch,/m/04kllm9,13,BR-AL,Dengue,2022-09,2025-07-23 14:57
Diarrhea,/m/0f3kl,13,BR-AL,Dengue,2022-09,2025-07-23 14:57
Body,/m/0180q,11,BR-AL,Dengue,2022-09,2025-07-23 14:57
Yellow fever,/m/087z2,11,BR-AL,Dengue,2022-09,2025-07-23 14:57
Vaccine,/m/07__7,10,BR-AL,Dengue,2022-09,2025-07-23 14:57
Complete blood count,/m/01k19y,10,BR-AL,Dengue,2022-09,2025-07-23 14:57
Combat,/m/0byj4,9,BR-AL,Dengue,2022-09,2025-07-23 14:57
Therapy,/m/03c1dkx,9,BR-AL,Dengue,2022-09,2025-07-23 14:57
Ministry of Health of Brazil,/m/0c3ty1w,8,BR-AL,Dengue,2022-09,2025-07-23 14:57
Ministry,/m/03h_j_,8,BR-AL,Dengue,2022-09,2025-07-23 14:57
Acetaminophen,/m/0lbt3,7,BR-AL,Dengue,2022-09,2025-07-23 14:57
Zika virus,/m/080m_5j,7,BR-AL,Dengue,2022-09,2025-07-23 14:57
Chagas disease,/m/0208m,7,BR-AL,Dengue,2022-09,2025-07-23 14:57
Virus,/m/0g9pc,6,BR-AL,Dengue,2022-09,2025-07-23 14:57
Symptom,/m/01b_06,100,BR-AM,Dengue,2022-09,2025-07-23 14:57
Disease,/m/027x3,60,BR-AM,Dengue,2022-09,2025-07-23 14:57
Yellow fever mosquito,/m/06y6_w,49,BR-AM,Dengue,2022-09,2025-07-23 14:57
Malaria,/m/0542n,49,BR-AM,Dengue,2022-09,2025-07-23 14:57
Fever,/m/0cjf0,38,BR-AM,Dengue,2022-09,2025-07-23 14:57
Therapy,/m/03c1dkx,38,BR-AM,Dengue,2022-09,2025-07-23 14:57
Mosquito,/m/09f96,35,BR-AM,Dengue,2022-09,2025-07-23 14:57
Bleeding,/m/012n6x,29,BR-AM,Dengue,2022-09,2025-07-23 14:57
Chikungunya virus infection,/m/01__7l,26,BR-AM,Dengue,2022-09,2025-07-23 14:57
Zika fever,/m/02vkznh,26,BR-AM,Dengue,2022-09,2025-07-23 14:57
Disease outbreak,/m/01qb76,25,BR-AM,Dengue,2022-09,2025-07-23 14:57
Etiology,/m/02qxt,24,BR-AM,Dengue,2022-09,2025-07-23 14:57
Antibody,/m/0ytw,22,BR-AM,Dengue,2022-09,2025-07-23 14:57
Pandemic,/m/061s4,21,BR-AM,Dengue,2022-09,2025-07-23 14:57
Virus,/m/0g9pc,21,BR-AM,Dengue,2022-09,2025-07-23 14:57
Bacteria,/m/017q2,19,BR-AM,Dengue,2022-09,2025-07-23 14:57
Diarrhea,/m/0f3kl,19,BR-AM,Dengue,2022-09,2025-07-23 14:57
Vaccine,/m/07__7,19,BR-AM,Dengue,2022-09,2025-07-23 14:57
Transmission,/m/036991,18,BR-AM,Dengue,2022-09,2025-07-23 14:57
Unit of measurement,/m/02sql7,17,BR-AM,Dengue,2022-09,2025-07-23 14:57
Influenza,/m/0cycc,17,BR-AM,Dengue,2022-09,2025-07-23 14:57
Diagnosis,/g/155pjm37,16,BR-AM,Dengue,2022-09,2025-07-23 14:57
Hepatitis,/m/09jg8,16,BR-AM,Dengue,2022-09,2025-07-23 14:57
Physical examination,/m/02vjj4,15,BR-AM,Dengue,2022-09,2025-07-23 14:57
Cholera,/m/024c2,15,BR-AM,Dengue,2022-09,2025-07-23 14:57
Transmission,/m/036991,100,BR-AP,Dengue,2022-09,2025-07-23 14:57
