risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2021-08,2025-07-30 17:30
,Dengue,,,BR-AL,2021-08,2025-07-30 17:30
mosquito da dengue,Dengue,1.8,FALSE,BR-AM,2021-08,2025-07-30 17:30
,Dengue,,,BR-AP,2021-08,2025-07-30 17:30
prevenção da dengue,Dengue,2.5,FALSE,BR-BA,2021-08,2025-07-30 17:30
mosquito da dengue,Dengue,1.2,FALSE,BR-CE,2021-08,2025-07-30 17:30
tratamento da dengue,Dengue,0.8,FALSE,BR-CE,2021-08,2025-07-30 17:30
,Dengue,,,BR-DF,2021-08,2025-07-30 17:30
sintomas de dengue,Dengue,1.4,FALSE,BR-ES,2021-08,2025-07-30 17:30
dengue hemorrágica,Dengue,4.5,FALSE,BR-GO,2021-08,2025-07-30 17:30
mosquito da dengue,Dengue,0.4,FALSE,BR-GO,2021-08,2025-07-30 17:30
,Dengue,,,BR-MA,2021-08,2025-07-30 17:30
sintomas covid,Dengue,0.5,FALSE,BR-MG,2021-08,2025-07-30 17:30
sintomas de dengue,Dengue,0.5,FALSE,BR-MS,2021-08,2025-07-30 17:30
sintomas covid,Dengue,1.4,FALSE,BR-MT,2021-08,2025-07-30 17:30
dengue hemorrágica,Dengue,0.8,FALSE,BR-PA,2021-08,2025-07-30 17:30
,Dengue,,,BR-PB,2021-08,2025-07-30 17:30
tipos de dengue,Dengue,2.5,FALSE,BR-PE,2021-08,2025-07-30 17:30
mosquito da dengue,Dengue,0.8,FALSE,BR-PE,2021-08,2025-07-30 17:30
dengue tratamento,Dengue,0.6,FALSE,BR-PE,2021-08,2025-07-30 17:30
tratamento para dengue,Dengue,0.5,FALSE,BR-PE,2021-08,2025-07-30 17:30
,Dengue,,,BR-PI,2021-08,2025-07-30 17:30
,Dengue,,,BR-PR,2021-08,2025-07-30 17:30
,Dengue,,,BR-RJ,2021-08,2025-07-30 17:30
,Dengue,,,BR-RN,2021-08,2025-07-30 17:30
,Dengue,,,BR-RO,2021-08,2025-07-30 17:30
,Dengue,,,BR-RR,2021-08,2025-07-30 17:30
,Dengue,,,BR-RS,2021-08,2025-07-30 17:30
,Dengue,,,BR-SC,2021-08,2025-07-30 17:30
sintomas da dengue,Dengue,1.2,FALSE,BR-SE,2021-08,2025-07-30 17:30
como se prevenir da dengue,Dengue,423.5,TRUE,BR-SP,2021-08,2025-07-30 17:30
mosquito da dengue desenho,Dengue,2.5,FALSE,BR-SP,2021-08,2025-07-30 17:30
sintoma de dengue,Dengue,2,FALSE,BR-SP,2021-08,2025-07-30 17:30
prevenção da dengue,Dengue,1.9,FALSE,BR-SP,2021-08,2025-07-30 17:30
dengue é contagioso,Dengue,1.2,FALSE,BR-SP,2021-08,2025-07-30 17:30
,Dengue,,,BR-TO,2021-08,2025-07-30 17:30
dengue na china,Dengue,181.5,TRUE,BR,2021-08,2025-07-30 17:30
doença de chagas transmissão,Dengue,135.5,TRUE,BR,2021-08,2025-07-30 17:30
dengue consultoria financeira,Dengue,117.5,TRUE,BR,2021-08,2025-07-30 17:30
dengue mata?,Dengue,113,TRUE,BR,2021-08,2025-07-30 17:30
sintomas da variante delta,Dengue,83.5,TRUE,BR,2021-08,2025-07-30 17:30
ciclo de transmissão da dengue,Dengue,71.5,TRUE,BR,2021-08,2025-07-30 17:30
todos os mosquitos aedes aegypti possuem o vírus causador da dengue,Dengue,69.5,TRUE,BR,2021-08,2025-07-30 17:30
dengue deixa sequelas,Dengue,43.5,FALSE,BR,2021-08,2025-07-30 17:30
em caso de suspeita de dengue não ingerir cruzadinha resposta,Dengue,37.5,FALSE,BR,2021-08,2025-07-30 17:30
china dengue,Dengue,5.5,FALSE,BR,2021-08,2025-07-30 17:30
