topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,48,BR-AC,Dengue,2023-10,2025-07-23 15:32
Vaccine,/m/07__7,31,BR-AC,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,29,BR-AC,Dengue,2023-10,2025-07-23 15:32
Pain,/m/062t2,16,BR-AC,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,75,BR-AL,Dengue,2023-10,2025-07-23 15:32
Yellow fever mosquito,/m/06y6_w,64,BR-AL,Dengue,2023-10,2025-07-23 15:32
Bleeding,/m/012n6x,35,BR-AL,Dengue,2023-10,2025-07-23 15:32
Therapy,/m/03c1dkx,28,BR-AL,Dengue,2023-10,2025-07-23 15:32
Zika fever,/m/02vkznh,25,BR-AL,Dengue,2023-10,2025-07-23 15:32
Fever,/m/0cjf0,21,BR-AL,Dengue,2023-10,2025-07-23 15:32
Chikungunya virus infection,/m/01__7l,14,BR-AL,Dengue,2023-10,2025-07-23 15:32
HIV/AIDS,/m/0d19y2,14,BR-AL,Dengue,2023-10,2025-07-23 15:32
Zika virus,/m/080m_5j,13,BR-AL,Dengue,2023-10,2025-07-23 15:32
Infection,/m/098s1,12,BR-AL,Dengue,2023-10,2025-07-23 15:32
Transmission,/m/036991,11,BR-AL,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,8,BR-AL,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-10,2025-07-23 15:32
Yellow fever mosquito,/m/06y6_w,72,BR-AM,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,49,BR-AM,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,46,BR-AM,Dengue,2023-10,2025-07-23 15:32
HIV/AIDS,/m/0d19y2,35,BR-AM,Dengue,2023-10,2025-07-23 15:32
Cause,/m/0j276x9,32,BR-AM,Dengue,2023-10,2025-07-23 15:32
Infection,/m/098s1,31,BR-AM,Dengue,2023-10,2025-07-23 15:32
Virus,/m/0g9pc,29,BR-AM,Dengue,2023-10,2025-07-23 15:32
Zika fever,/m/02vkznh,27,BR-AM,Dengue,2023-10,2025-07-23 15:32
Bleeding,/m/012n6x,25,BR-AM,Dengue,2023-10,2025-07-23 15:32
Malaria,/m/0542n,25,BR-AM,Dengue,2023-10,2025-07-23 15:32
Pain,/m/062t2,24,BR-AM,Dengue,2023-10,2025-07-23 15:32
Influenza,/m/0cycc,24,BR-AM,Dengue,2023-10,2025-07-23 15:32
Chikungunya virus infection,/m/01__7l,20,BR-AM,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-AP,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-BA,Dengue,2023-10,2025-07-23 15:32
Yellow fever mosquito,/m/06y6_w,39,BR-BA,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,38,BR-BA,Dengue,2023-10,2025-07-23 15:32
Zika fever,/m/02vkznh,25,BR-BA,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,24,BR-BA,Dengue,2023-10,2025-07-23 15:32
Chikungunya virus infection,/m/01__7l,23,BR-BA,Dengue,2023-10,2025-07-23 15:32
Bleeding,/m/012n6x,20,BR-BA,Dengue,2023-10,2025-07-23 15:32
Vaccine,/m/07__7,19,BR-BA,Dengue,2023-10,2025-07-23 15:32
Fever,/m/0cjf0,18,BR-BA,Dengue,2023-10,2025-07-23 15:32
Virus,/m/0g9pc,17,BR-BA,Dengue,2023-10,2025-07-23 15:32
Transmission,/m/036991,15,BR-BA,Dengue,2023-10,2025-07-23 15:32
Cause,/m/0j276x9,14,BR-BA,Dengue,2023-10,2025-07-23 15:32
Therapy,/m/03c1dkx,11,BR-BA,Dengue,2023-10,2025-07-23 15:32
Infection,/m/098s1,11,BR-BA,Dengue,2023-10,2025-07-23 15:32
Medical sign,/m/02qbqx,10,BR-BA,Dengue,2023-10,2025-07-23 15:32
Yellow fever,/m/087z2,9,BR-BA,Dengue,2023-10,2025-07-23 15:32
Aedes,/m/01yz26,9,BR-BA,Dengue,2023-10,2025-07-23 15:32
Dengue vaccine,/m/0115n7rn,8,BR-BA,Dengue,2023-10,2025-07-23 15:32
Endemic,/m/03rqh3,7,BR-BA,Dengue,2023-10,2025-07-23 15:32
COVID-19,/g/11j2cc_qll,7,BR-BA,Dengue,2023-10,2025-07-23 15:32
Ibuprofen,/m/014d3g,7,BR-BA,Dengue,2023-10,2025-07-23 15:32
Zoonosis,/m/08925,7,BR-BA,Dengue,2023-10,2025-07-23 15:32
Headache,/m/0j5fv,7,BR-BA,Dengue,2023-10,2025-07-23 15:32
Tuberculosis,/m/07jwr,6,BR-BA,Dengue,2023-10,2025-07-23 15:32
Combat,/m/0byj4,6,BR-BA,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-CE,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,87,BR-CE,Dengue,2023-10,2025-07-23 15:32
Yellow fever mosquito,/m/06y6_w,79,BR-CE,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,51,BR-CE,Dengue,2023-10,2025-07-23 15:32
Virus,/m/0g9pc,35,BR-CE,Dengue,2023-10,2025-07-23 15:32
Vaccine,/m/07__7,29,BR-CE,Dengue,2023-10,2025-07-23 15:32
Yellow fever,/m/087z2,29,BR-CE,Dengue,2023-10,2025-07-23 15:32
Zika fever,/m/02vkznh,21,BR-CE,Dengue,2023-10,2025-07-23 15:32
Health,/m/0kt51,21,BR-CE,Dengue,2023-10,2025-07-23 15:32
Fever,/m/0cjf0,20,BR-CE,Dengue,2023-10,2025-07-23 15:32
Bleeding,/m/012n6x,19,BR-CE,Dengue,2023-10,2025-07-23 15:32
Chikungunya virus infection,/m/01__7l,19,BR-CE,Dengue,2023-10,2025-07-23 15:32
Cause,/m/0j276x9,19,BR-CE,Dengue,2023-10,2025-07-23 15:32
Aedes,/m/01yz26,18,BR-CE,Dengue,2023-10,2025-07-23 15:32
Metamizole,/m/08j19g,18,BR-CE,Dengue,2023-10,2025-07-23 15:32
Malaria,/m/0542n,17,BR-CE,Dengue,2023-10,2025-07-23 15:32
Transmission,/m/036991,16,BR-CE,Dengue,2023-10,2025-07-23 15:32
Human,/m/0dgw9r,16,BR-CE,Dengue,2023-10,2025-07-23 15:32
HIV/AIDS,/m/0d19y2,15,BR-CE,Dengue,2023-10,2025-07-23 15:32
Dengue vaccine,/m/0115n7rn,15,BR-CE,Dengue,2023-10,2025-07-23 15:32
Ministry of Health of Brazil,/m/0c3ty1w,14,BR-CE,Dengue,2023-10,2025-07-23 15:32
Headache,/m/0j5fv,13,BR-CE,Dengue,2023-10,2025-07-23 15:32
Organism,/m/05nnm,12,BR-CE,Dengue,2023-10,2025-07-23 15:32
Therapy,/m/03c1dkx,11,BR-CE,Dengue,2023-10,2025-07-23 15:32
Influenza,/m/0cycc,11,BR-CE,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-DF,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,38,BR-DF,Dengue,2023-10,2025-07-23 15:32
Yellow fever mosquito,/m/06y6_w,37,BR-DF,Dengue,2023-10,2025-07-23 15:32
Bleeding,/m/012n6x,20,BR-DF,Dengue,2023-10,2025-07-23 15:32
Vaccine,/m/07__7,19,BR-DF,Dengue,2023-10,2025-07-23 15:32
Cure,/m/0405g08,19,BR-DF,Dengue,2023-10,2025-07-23 15:32
Pain,/m/062t2,18,BR-DF,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,17,BR-DF,Dengue,2023-10,2025-07-23 15:32
Fever,/m/0cjf0,15,BR-DF,Dengue,2023-10,2025-07-23 15:32
Metamizole,/m/08j19g,15,BR-DF,Dengue,2023-10,2025-07-23 15:32
Dengue vaccine,/m/0115n7rn,13,BR-DF,Dengue,2023-10,2025-07-23 15:32
Diarrhea,/m/0f3kl,11,BR-DF,Dengue,2023-10,2025-07-23 15:32
COVID-19,/g/11j2cc_qll,10,BR-DF,Dengue,2023-10,2025-07-23 15:32
Virus,/m/0g9pc,9,BR-DF,Dengue,2023-10,2025-07-23 15:32
Zika fever,/m/02vkznh,8,BR-DF,Dengue,2023-10,2025-07-23 15:32
Diagnosis,/g/155pjm37,8,BR-DF,Dengue,2023-10,2025-07-23 15:32
Transmission,/m/036991,8,BR-DF,Dengue,2023-10,2025-07-23 15:32
Influenza,/m/0cycc,7,BR-DF,Dengue,2023-10,2025-07-23 15:32
Red blotches,/g/11cnnds5rt,7,BR-DF,Dengue,2023-10,2025-07-23 15:32
Bacteria,/m/017q2,7,BR-DF,Dengue,2023-10,2025-07-23 15:32
Pharmaceutical drug,/m/018l35,7,BR-DF,Dengue,2023-10,2025-07-23 15:32
Reagent,/m/0197z2,7,BR-DF,Dengue,2023-10,2025-07-23 15:32
Infection,/m/098s1,6,BR-DF,Dengue,2023-10,2025-07-23 15:32
Ministry of Health of Brazil,/m/0c3ty1w,6,BR-DF,Dengue,2023-10,2025-07-23 15:32
Headache,/m/0j5fv,5,BR-DF,Dengue,2023-10,2025-07-23 15:32
Symptom,/m/01b_06,100,BR-ES,Dengue,2023-10,2025-07-23 15:32
Mosquito,/m/09f96,30,BR-ES,Dengue,2023-10,2025-07-23 15:32
Yellow fever mosquito,/m/06y6_w,29,BR-ES,Dengue,2023-10,2025-07-23 15:32
Fever,/m/0cjf0,19,BR-ES,Dengue,2023-10,2025-07-23 15:32
Body,/m/0180q,14,BR-ES,Dengue,2023-10,2025-07-23 15:32
COVID-19,/g/11j2cc_qll,11,BR-ES,Dengue,2023-10,2025-07-23 15:32
Virus,/m/0g9pc,11,BR-ES,Dengue,2023-10,2025-07-23 15:32
Disease,/m/027x3,11,BR-ES,Dengue,2023-10,2025-07-23 15:32
