topicTitle,topicId,value,geo,keyword,time,sys_time
Mosquito,/m/09f96,100,BR-AC,Dengue,2021-08,2025-07-30 16:12
Yellow fever mosquito,/m/06y6_w,87,BR-AC,Dengue,2021-08,2025-07-30 16:12
Symptom,/m/01b_06,100,BR-AL,Dengue,2021-08,2025-07-30 16:12
Mosquito,/m/09f96,33,BR-AL,Dengue,2021-08,2025-07-30 16:12
Yellow fever mosquito,/m/06y6_w,33,BR-AL,Dengue,2021-08,2025-07-30 16:12
Bleeding,/m/012n6x,31,BR-AL,Dengue,2021-08,2025-07-30 16:12
Disease,/m/027x3,19,BR-AL,Dengue,2021-08,2025-07-30 16:12
Transmission,/m/036991,12,BR-AL,Dengue,2021-08,2025-07-30 16:12
Zika fever,/m/02vkznh,10,BR-AL,Dengue,2021-08,2025-07-30 16:12
Physical examination,/m/02vjj4,10,BR-AL,Dengue,2021-08,2025-07-30 16:12
Virus,/m/0g9pc,8,BR-AL,Dengue,2021-08,2025-07-30 16:12
Influenza,/m/0cycc,8,BR-AL,Dengue,2021-08,2025-07-30 16:12
Bacteria,/m/017q2,7,BR-AL,Dengue,2021-08,2025-07-30 16:12
Metamizole,/m/08j19g,7,BR-AL,Dengue,2021-08,2025-07-30 16:12
Infection,/m/098s1,7,BR-AL,Dengue,2021-08,2025-07-30 16:12
Chikungunya virus infection,/m/01__7l,6,BR-AL,Dengue,2021-08,2025-07-30 16:12
Fever,/m/0cjf0,6,BR-AL,Dengue,2021-08,2025-07-30 16:12
Sequela,/m/05smdx,6,BR-AL,Dengue,2021-08,2025-07-30 16:12
Combat,/m/0byj4,5,BR-AL,Dengue,2021-08,2025-07-30 16:12
Blood,/m/019jw,4,BR-AL,Dengue,2021-08,2025-07-30 16:12
Diarrhea,/m/0f3kl,4,BR-AL,Dengue,2021-08,2025-07-30 16:12
Aedes,/m/01yz26,4,BR-AL,Dengue,2021-08,2025-07-30 16:12
Preschool,/m/027wyv,3,BR-AL,Dengue,2021-08,2025-07-30 16:12
Itch,/m/04kllm9,3,BR-AL,Dengue,2021-08,2025-07-30 16:12
Measles,/m/0g2gb,3,BR-AL,Dengue,2021-08,2025-07-30 16:12
Viral Infection,/m/02kc20m,2,BR-AL,Dengue,2021-08,2025-07-30 16:12
Symptom,/m/01b_06,100,BR-AM,Dengue,2021-08,2025-07-30 16:12
Yellow fever mosquito,/m/06y6_w,59,BR-AM,Dengue,2021-08,2025-07-30 16:12
Mosquito,/m/09f96,54,BR-AM,Dengue,2021-08,2025-07-30 16:12
Disease,/m/027x3,39,BR-AM,Dengue,2021-08,2025-07-30 16:12
Malaria,/m/0542n,27,BR-AM,Dengue,2021-08,2025-07-30 16:12
Bleeding,/m/012n6x,22,BR-AM,Dengue,2021-08,2025-07-30 16:12
Virus,/m/0g9pc,18,BR-AM,Dengue,2021-08,2025-07-30 16:12
etiological factor,/g/121bdggj,15,BR-AM,Dengue,2021-08,2025-07-30 16:12
Human,/m/0dgw9r,15,BR-AM,Dengue,2021-08,2025-07-30 16:12
Physical examination,/m/02vjj4,11,BR-AM,Dengue,2021-08,2025-07-30 16:12
Zika fever,/m/02vkznh,11,BR-AM,Dengue,2021-08,2025-07-30 16:12
Transmission,/m/036991,11,BR-AM,Dengue,2021-08,2025-07-30 16:12
Diagnosis,/g/155pjm37,10,BR-AM,Dengue,2021-08,2025-07-30 16:12
Infection,/m/098s1,8,BR-AM,Dengue,2021-08,2025-07-30 16:12
Tuberculosis,/m/07jwr,8,BR-AM,Dengue,2021-08,2025-07-30 16:12
Yellow fever,/m/087z2,8,BR-AM,Dengue,2021-08,2025-07-30 16:12
HIV/AIDS,/m/0d19y2,6,BR-AM,Dengue,2021-08,2025-07-30 16:12
Disease,/m/027x3,100,BR-AP,Dengue,2021-08,2025-07-30 16:12
Yellow fever,/m/087z2,97,BR-AP,Dengue,2021-08,2025-07-30 16:12
Yellow fever mosquito,/m/06y6_w,84,BR-AP,Dengue,2021-08,2025-07-30 16:12
Symptom,/m/01b_06,62,BR-AP,Dengue,2021-08,2025-07-30 16:12
Mosquito,/m/09f96,41,BR-AP,Dengue,2021-08,2025-07-30 16:12
