topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-09,2025-07-23 15:30
Therapy,/m/03c1dkx,70,BR-AC,Dengue,2023-09,2025-07-23 15:30
Mosquito,/m/09f96,100,BR-AL,Dengue,2023-09,2025-07-23 15:30
Yellow fever mosquito,/m/06y6_w,81,BR-AL,Dengue,2023-09,2025-07-23 15:30
Symptom,/m/01b_06,75,BR-AL,Dengue,2023-09,2025-07-23 15:30
Disease,/m/027x3,43,BR-AL,Dengue,2023-09,2025-07-23 15:30
Transmission,/m/036991,30,BR-AL,Dengue,2023-09,2025-07-23 15:30
Cell,/m/01cbd,28,BR-AL,Dengue,2023-09,2025-07-23 15:30
Yellow fever,/m/087z2,25,BR-AL,Dengue,2023-09,2025-07-23 15:30
Infection,/m/098s1,25,BR-AL,Dengue,2023-09,2025-07-23 15:30
Cause,/m/0j276x9,24,BR-AL,Dengue,2023-09,2025-07-23 15:30
Dengue vaccine,/m/0115n7rn,23,BR-AL,Dengue,2023-09,2025-07-23 15:30
Bleeding,/m/012n6x,22,BR-AL,Dengue,2023-09,2025-07-23 15:30
Zika fever,/m/02vkznh,22,BR-AL,Dengue,2023-09,2025-07-23 15:30
Human skin,/g/11bc5j5yln,18,BR-AL,Dengue,2023-09,2025-07-23 15:30
Aedes,/m/01yz26,17,BR-AL,Dengue,2023-09,2025-07-23 15:30
Body,/m/0180q,14,BR-AL,Dengue,2023-09,2025-07-23 15:30
Therapy,/m/03c1dkx,13,BR-AL,Dengue,2023-09,2025-07-23 15:30
Bacteria,/m/017q2,11,BR-AL,Dengue,2023-09,2025-07-23 15:30
Malaria,/m/0542n,10,BR-AL,Dengue,2023-09,2025-07-23 15:30
Chikungunya virus infection,/m/01__7l,10,BR-AL,Dengue,2023-09,2025-07-23 15:30
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-09,2025-07-23 15:30
Yellow fever mosquito,/m/06y6_w,50,BR-AM,Dengue,2023-09,2025-07-23 15:30
Disease,/m/027x3,40,BR-AM,Dengue,2023-09,2025-07-23 15:30
Virus,/m/0g9pc,36,BR-AM,Dengue,2023-09,2025-07-23 15:30
Yellow fever,/m/087z2,33,BR-AM,Dengue,2023-09,2025-07-23 15:30
Mosquito,/m/09f96,31,BR-AM,Dengue,2023-09,2025-07-23 15:30
