topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2025-04,2025-07-30 16:22
Cure,/m/0405g08,61,BR-AC,Dengue,2025-04,2025-07-30 16:22
Bleeding,/m/012n6x,48,BR-AC,Dengue,2025-04,2025-07-30 16:22
Chikungunya virus infection,/m/01__7l,29,BR-AC,Dengue,2025-04,2025-07-30 16:22
Pharmaceutical drug,/m/018l35,24,BR-AC,Dengue,2025-04,2025-07-30 16:22
Mosquito,/m/09f96,24,BR-AC,Dengue,2025-04,2025-07-30 16:22
Malaria,/m/0542n,18,BR-AC,Dengue,2025-04,2025-07-30 16:22
Symptom,/m/01b_06,100,BR-AL,Dengue,2025-04,2025-07-30 16:22
Mosquito,/m/09f96,67,BR-AL,Dengue,2025-04,2025-07-30 16:22
Yellow fever mosquito,/m/06y6_w,55,BR-AL,Dengue,2025-04,2025-07-30 16:22
Disease,/m/027x3,44,BR-AL,Dengue,2025-04,2025-07-30 16:22
Bleeding,/m/012n6x,22,BR-AL,Dengue,2025-04,2025-07-30 16:22
Vaccine,/m/07__7,20,BR-AL,Dengue,2025-04,2025-07-30 16:22
Signs and symptoms,/g/1hb_dgzdp,18,BR-AL,Dengue,2025-04,2025-07-30 16:22
Transmission,/m/036991,18,BR-AL,Dengue,2025-04,2025-07-30 16:22
Body,/m/0180q,14,BR-AL,Dengue,2025-04,2025-07-30 16:22
Infection,/m/098s1,14,BR-AL,Dengue,2025-04,2025-07-30 16:22
Dengue vaccine,/m/0115n7rn,13,BR-AL,Dengue,2025-04,2025-07-30 16:22
Zika fever,/m/02vkznh,12,BR-AL,Dengue,2025-04,2025-07-30 16:22
Diarrhea,/m/0f3kl,12,BR-AL,Dengue,2025-04,2025-07-30 16:22
Fever,/m/0cjf0,12,BR-AL,Dengue,2025-04,2025-07-30 16:22
Virus,/m/0g9pc,11,BR-AL,Dengue,2025-04,2025-07-30 16:22
Platelet,/m/01bw6w,10,BR-AL,Dengue,2025-04,2025-07-30 16:22
Ibuprofen,/m/014d3g,8,BR-AL,Dengue,2025-04,2025-07-30 16:22
Symptom,/m/01b_06,100,BR-AM,Dengue,2025-04,2025-07-30 16:22
Mosquito,/m/09f96,68,BR-AM,Dengue,2025-04,2025-07-30 16:22
Yellow fever mosquito,/m/06y6_w,54,BR-AM,Dengue,2025-04,2025-07-30 16:22
Disease,/m/027x3,36,BR-AM,Dengue,2025-04,2025-07-30 16:22
Malaria,/m/0542n,32,BR-AM,Dengue,2025-04,2025-07-30 16:22
Fever,/m/0cjf0,27,BR-AM,Dengue,2025-04,2025-07-30 16:22
Aedes,/m/01yz26,26,BR-AM,Dengue,2025-04,2025-07-30 16:22
