risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-AL,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-AM,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-AP,2024-09,2025-07-31 14:45
o que não pode comer quando está com dengue,/m/09wsg,387,TRUE,BR-BA,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-CE,2024-09,2025-07-31 14:45
vacina da dengue,/m/09wsg,0.7,FALSE,BR-DF,2024-09,2025-07-31 14:45
vacina dengue,/m/09wsg,0.4,FALSE,BR-DF,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-ES,2024-09,2025-07-31 14:45
dengue pode tomar dipirona,/m/09wsg,4,FALSE,BR-GO,2024-09,2025-07-31 14:45
quais são os sintomas da dengue,/m/09wsg,1,FALSE,BR-GO,2024-09,2025-07-31 14:45
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-MA,2024-09,2025-07-31 14:45
notificação dengue,/m/09wsg,921.5,TRUE,BR-MG,2024-09,2025-07-31 14:45
sintomas de dengue em crianças,/m/09wsg,168.5,TRUE,BR-MG,2024-09,2025-07-31 14:45
teste rapido dengue,/m/09wsg,0.6,FALSE,BR-MG,2024-09,2025-07-31 14:45
dengue pode tomar dipirona,/m/09wsg,0.5,FALSE,BR-MG,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-MS,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-MT,2024-09,2025-07-31 14:45
mosquito da dengue,/m/09wsg,1.3,FALSE,BR-PA,2024-09,2025-07-31 14:45
sintomas da dengue,/m/09wsg,2.5,FALSE,BR-PB,2024-09,2025-07-31 14:45
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-PB,2024-09,2025-07-31 14:45
qual remedio nao pode tomar com dengue,/m/09wsg,1886.5,TRUE,BR-PE,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-PI,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-PR,2024-09,2025-07-31 14:45
sintomas de dengue hemorrágica,/m/09wsg,938,TRUE,BR-RJ,2024-09,2025-07-31 14:45
sintomas da dengue 2024,/m/09wsg,731,TRUE,BR-RJ,2024-09,2025-07-31 14:45
cid dengue,/m/09wsg,2,FALSE,BR-RJ,2024-09,2025-07-31 14:45
sintomas de covid,/m/09wsg,0.8,FALSE,BR-RJ,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-RN,2024-09,2025-07-31 14:45
sintomas de dengue,/m/09wsg,1.2,FALSE,BR-RO,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-RR,2024-09,2025-07-31 14:45
dengue hemorrágica,/m/09wsg,1.2,FALSE,BR-RS,2024-09,2025-07-31 14:45
vacina dengue,/m/09wsg,0.6,FALSE,BR-RS,2024-09,2025-07-31 14:45
vacina da dengue,/m/09wsg,1.7,FALSE,BR-SC,2024-09,2025-07-31 14:45
vacina dengue,/m/09wsg,0.9,FALSE,BR-SC,2024-09,2025-07-31 14:45
https //resultado.itajai.sc.gov.br dengue,/m/09wsg,0.9,FALSE,BR-SC,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-SE,2024-09,2025-07-31 14:45
"a figura a seguir representa um bairro de uma cidade. uma pessoa, deseja se deslocar de sua casa, até o supermercado, mas antes precisa passar ao banco para retirar dinheiro. quantos caminhos diferentes essa pessoa poderá fazer?",/m/09wsg,1377.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"a quantidade de ração utilizada para alimentar 10 cachorros em um canil, durante 15 dias, é de 60 kg. caso cheguem mais 8 cachorros no canil, quantos dias 48kg dessa ração duraria aproximadamente?",/m/09wsg,1377.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"figura a seguir representa um bairro de uma cidade. uma pessoa, deseja se deslocar de sua casa, até o supermercado, mas antes precisa passar ao banco para retirar dinheiro. quantos caminhos diferentes essa pessoa poderá fazer?",/m/09wsg,1291.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"o gráfico abaixo, relaciona a distância percorrida, em quilômetros, por um automóvel e o tempo transcorrido, em horas, para fazer determinado percurso a uma velocidade constante.",/m/09wsg,852,TRUE,BR-SP,2024-09,2025-07-31 14:45
"a quantidade de ração utilizada para alimentar 10 cachorros em um canil, durante 15 dias, é de 60 kg. caso cheguem mais 8 cachorros no canil, quantos dias 48kg dessa ração duraria aproximadamente? 6 dias. 5 dias. 4 dias. 8 dias. 10 dias.",/m/09wsg,691.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"a figura a seguir representa um bairro de uma cidade. uma pessoa, deseja se deslocar de sua casa, até o supermercado, mas antes precisa passar ao banco para retirar dinheiro. quantos caminhos diferentes essa pessoa poderá fazer? 24 48 52 12 10",/m/09wsg,441.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
na aula de matemática a professora rosângela propôs o seguinte desafio para sala,/m/09wsg,433,TRUE,BR-SP,2024-09,2025-07-31 14:45
"repartindo 420 em três partes que são diretamente proporcionais aos números 3, 7 e 4, respectivamente,",/m/09wsg,409,TRUE,BR-SP,2024-09,2025-07-31 14:45
relacione o efeito da urbanização e da expansão das cidades no estado de são paulo com a incidência de doenças endêmicas como a dengue.,/m/09wsg,386.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
observe as situações a seguir e indique as duas alternativas que contém uma relação entre duas grandezas diretamente proporcionais,/m/09wsg,277,TRUE,BR-SP,2024-09,2025-07-31 14:45
"os números abaixo representam um conjunto de dados de uma certa pesquisa. indique três alternativas corretas quanto às medidas de tendência média, moda e 14, 14, 16, 15, 20, 18, 16, 15, 17, 15",/m/09wsg,242.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
teste de dengue drogasil,/m/09wsg,194.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"o valor de x para que as razões ﻿ 1 9 9 1 ​ ﻿ e ﻿ x − 5 54 54 x−5 ​ ﻿ sejam equivalentes, ou seja, sejam proporcionais",/m/09wsg,164.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"das 100 pessoas que trabalharam durante 15 anos em contato com certa substância tóxica, 40 contraíram certa doença degenerativa. dessas, 25% vieram a falecer. quantas pessoas vieram a falecer em razão dessa doença?",/m/09wsg,161.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"com base na leitura do texto acima, quais medidas podem ser adotadas para evitar a proliferação do mosquito aedes aegypti?",/m/09wsg,157.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"com base nas estratégias de organização textual, ordene as frases abaixo, segundo a hierarquia das informações trazidas no ordene as frases",/m/09wsg,98.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"quando o globo ocular é muito longo, há dificuldades em ver objetos próximos e a correção é feita pelo uso de lentes convergentes.",/m/09wsg,89,TRUE,BR-SP,2024-09,2025-07-31 14:45
intoxicação alimentar sintomas,/m/09wsg,74.5,TRUE,BR-SP,2024-09,2025-07-31 14:45
"sendo assim, log2128 é igual a",/m/09wsg,53,TRUE,BR-SP,2024-09,2025-07-31 14:45
"o salário mensal de um vendedor é de r$ 1.000,00 fixos, mais 1,5% sobre o valor em reais das vendas que ele efetuar durante o mês em comissão. analise a tabela a seguir e assinale as duas alternativas que apresentam informações verdadeiras.",/m/09wsg,31.5,FALSE,BR-SP,2024-09,2025-07-31 14:45
"as seguintes 6, 8, 7, 9, e 5 foram obtidas por um grupo de alunos em uma prova de matemática. qual é o desvio padrão aproximado dessas notas ?",/m/09wsg,31.5,FALSE,BR-SP,2024-09,2025-07-31 14:45
"a prefeitura de uma cidade irá construir uma área de lazer em uma praça como mostra a figura. para isso disponibilizou um espaço retangular cujo comprimento é 20m maior do que a sua largura. sabendo que a área desse espaço é 300m², seu comprimento",/m/09wsg,6,FALSE,BR-SP,2024-09,2025-07-31 14:45
dengue da xuxa,/m/09wsg,4,FALSE,BR-SP,2024-09,2025-07-31 14:45
tuberculose,/m/09wsg,2,FALSE,BR-SP,2024-09,2025-07-31 14:45
o que não pode tomar com dengue,/m/09wsg,2,FALSE,BR-SP,2024-09,2025-07-31 14:45
,/m/09wsg,,,BR-TO,2024-09,2025-07-31 14:45
"a quantidade de ração utilizada para alimentar 10 cachorros em um canil, durante 15 dias, é de 60 kg. caso cheguem mais 8 cachorros no canil, quantos dias 48kg dessa ração duraria aproximadamente?",/m/09wsg,555,TRUE,BR,2024-09,2025-07-31 14:45
"a figura a seguir representa um bairro de uma cidade. uma pessoa, deseja se deslocar de sua casa, até o supermercado, mas antes precisa passar ao banco para retirar dinheiro. quantos caminhos diferentes essa pessoa poderá fazer?",/m/09wsg,531.5,TRUE,BR,2024-09,2025-07-31 14:45
"as seguintes 6, 8, 7, 9, e 5 foram obtidas por um grupo de alunos em uma prova de matemática. qual é o desvio padrão aproximado dessas notas ?",/m/09wsg,501,TRUE,BR,2024-09,2025-07-31 14:45
"o gráfico abaixo, relaciona a distância percorrida, em quilômetros, por um automóvel e o tempo transcorrido, em horas, para fazer determinado percurso a uma velocidade constante.",/m/09wsg,292,TRUE,BR,2024-09,2025-07-31 14:45
"repartindo 420 em três partes que são diretamente proporcionais aos números 3, 7 e 4, respectivamente,",/m/09wsg,146.5,TRUE,BR,2024-09,2025-07-31 14:45
relacione o efeito da urbanização e da expansão das cidades no estado de são paulo com a incidência de doenças endêmicas como a dengue.,/m/09wsg,143.5,TRUE,BR,2024-09,2025-07-31 14:45
"a prefeitura de uma cidade irá construir uma área de lazer em uma praça como mostra a figura. para isso disponibilizou um espaço retangular cujo comprimento é 20m maior do que a sua largura. sabendo que a área desse espaço é 300m², seu comprimento",/m/09wsg,129,TRUE,BR,2024-09,2025-07-31 14:45
"com base na leitura do texto acima, quais medidas podem ser adotadas para evitar a proliferação do mosquito aedes aegypti?",/m/09wsg,73,TRUE,BR,2024-09,2025-07-31 14:45
"o salário mensal de um vendedor é de r$ 1.000,00 fixos, mais 1,5% sobre o valor em reais das vendas que ele efetuar durante o mês em comissão. analise a tabela a seguir e assinale as duas alternativas que apresentam informações verdadeiras.",/m/09wsg,68,TRUE,BR,2024-09,2025-07-31 14:45
"das 100 pessoas que trabalharam durante 15 anos em contato com certa substância tóxica, 40 contraíram certa doença degenerativa. dessas, 25% vieram a falecer. quantas pessoas vieram a falecer em razão dessa doença?",/m/09wsg,64.5,TRUE,BR,2024-09,2025-07-31 14:45
"os números abaixo representam um conjunto de dados de uma certa pesquisa. indique três alternativas corretas quanto às medidas de tendência média, moda e 14, 14, 16, 15, 20, 18, 16, 15, 17, 15",/m/09wsg,55,TRUE,BR,2024-09,2025-07-31 14:45
"o valor de x para que as razões ﻿ 1 9 9 1 ​ ﻿ e ﻿ x − 5 54 54 x−5 ​ ﻿ sejam equivalentes, ou seja, sejam proporcionais",/m/09wsg,6.5,FALSE,BR,2024-09,2025-07-31 14:45
"sendo assim, log2128 é igual a",/m/09wsg,4.5,FALSE,BR,2024-09,2025-07-31 14:45
sarampo sintomas,/m/09wsg,1.4,FALSE,BR,2024-09,2025-07-31 14:45
vacina para dengue sus,/m/09wsg,1.4,FALSE,BR,2024-09,2025-07-31 14:45
dengue da dor de barriga,/m/09wsg,1.3,FALSE,BR,2024-09,2025-07-31 14:45
manchas vermelhas no corpo,/m/09wsg,1.3,FALSE,BR,2024-09,2025-07-31 14:45
ministerio da saude dengue,/m/09wsg,1.2,FALSE,BR,2024-09,2025-07-31 14:45
cid 10 dengue,/m/09wsg,1.1,FALSE,BR,2024-09,2025-07-31 14:45
teste rapido de dengue,/m/09wsg,1.1,FALSE,BR,2024-09,2025-07-31 14:45
sintomas de covid 2024,/m/09wsg,0.9,FALSE,BR,2024-09,2025-07-31 14:45
dengue xuxa,/m/09wsg,0.9,FALSE,BR,2024-09,2025-07-31 14:45
mosquito da dengue foto,/m/09wsg,0.7,FALSE,BR,2024-09,2025-07-31 14:45
sintomas de dengue em bebe,/m/09wsg,0.7,FALSE,BR,2024-09,2025-07-31 14:45
dipirona e dengue,/m/09wsg,0.6,FALSE,BR,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-AC,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-AL,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-AM,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-AP,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-BA,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-CE,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-DF,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-ES,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-GO,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-MA,2024-09,2025-07-31 14:45
chicugunha,/m/01__7l,1471,TRUE,BR-MG,2024-09,2025-07-31 14:45
sintomas da chikungunya,/m/01__7l,0.6,FALSE,BR-MG,2024-09,2025-07-31 14:45
sintomas de chikungunya,/m/01__7l,0.6,FALSE,BR-MG,2024-09,2025-07-31 14:45
sintomas chikungunya,/m/01__7l,0.5,FALSE,BR-MG,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-MS,2024-09,2025-07-31 14:45
chikungunya tratamento,/m/01__7l,0.6,FALSE,BR-MT,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-PA,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-PB,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-PE,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-PI,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-PR,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-RJ,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-RN,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-RO,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-RR,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-RS,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-SC,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-SE,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-SP,2024-09,2025-07-31 14:45
,/m/01__7l,,,BR-TO,2024-09,2025-07-31 14:46
zika virus sintomas,/m/01__7l,602,TRUE,BR,2024-09,2025-07-31 14:46
sintomas da chikungunya no corpo,/m/01__7l,3.5,FALSE,BR,2024-09,2025-07-31 14:46
chicungunya,/m/01__7l,0.8,FALSE,BR,2024-09,2025-07-31 14:46
chikungunya sequelas,/m/01__7l,0.8,FALSE,BR,2024-09,2025-07-31 14:46
chicugunha,/m/01__7l,0.5,FALSE,BR,2024-09,2025-07-31 14:46
chikungunya transmissão,/m/01__7l,0.5,FALSE,BR,2024-09,2025-07-31 14:46
febre amarela,/m/01__7l,0.5,FALSE,BR,2024-09,2025-07-31 14:46
chikungunya prevenção,/m/01__7l,0.5,FALSE,BR,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-AC,2024-09,2025-07-31 14:46
remedio pra gripe,/m/0cycc,0.5,FALSE,BR-AL,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-AM,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-AP,2024-09,2025-07-31 14:46
cid sindrome gripal,/m/0cycc,299,TRUE,BR-BA,2024-09,2025-07-31 14:46
pneumonia,/m/0cycc,3,FALSE,BR-BA,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,2.5,FALSE,BR-BA,2024-09,2025-07-31 14:46
remedio para gripe infantil,/m/0cycc,1.3,FALSE,BR-BA,2024-09,2025-07-31 14:46
remedio pra gripe,/m/0cycc,0.7,FALSE,BR-BA,2024-09,2025-07-31 14:46
o que é bom para gripe,/m/0cycc,0.4,FALSE,BR-BA,2024-09,2025-07-31 14:46
remédio pra gripe,/m/0cycc,0.4,FALSE,BR-BA,2024-09,2025-07-31 14:46
melhor remedio para gripe,/m/0cycc,1.2,FALSE,BR-CE,2024-09,2025-07-31 14:46
gripe na gravidez,/m/0cycc,0.7,FALSE,BR-CE,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,1.7,FALSE,BR-DF,2024-09,2025-07-31 14:46
cid gripe,/m/0cycc,1.2,FALSE,BR-DF,2024-09,2025-07-31 14:46
influenza a,/m/0cycc,1.1,FALSE,BR-DF,2024-09,2025-07-31 14:46
influenza,/m/0cycc,0.7,FALSE,BR-DF,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-ES,2024-09,2025-07-31 14:46
gripe aviaria,/m/0cycc,3,FALSE,BR-GO,2024-09,2025-07-31 14:46
cid gripe,/m/0cycc,1,FALSE,BR-GO,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,0.8,FALSE,BR-GO,2024-09,2025-07-31 14:46
remédio caseiro para gripe,/m/0cycc,1.1,FALSE,BR-MA,2024-09,2025-07-31 14:46
amoxicilina serve para gripe,/m/0cycc,585,TRUE,BR-MG,2024-09,2025-07-31 14:46
ibuprofeno é bom para gripe,/m/0cycc,2.5,FALSE,BR-MG,2024-09,2025-07-31 14:46
tuberculose,/m/0cycc,1.9,FALSE,BR-MG,2024-09,2025-07-31 14:46
azitromicina serve para gripe,/m/0cycc,1.9,FALSE,BR-MG,2024-09,2025-07-31 14:46
teste de influenza,/m/0cycc,1.3,FALSE,BR-MG,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,0.8,FALSE,BR-MG,2024-09,2025-07-31 14:46
influenza,/m/0cycc,0.5,FALSE,BR-MS,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-MT,2024-09,2025-07-31 14:46
influenza,/m/0cycc,1.5,FALSE,BR-PA,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-PB,2024-09,2025-07-31 14:46
remédio caseiro para gripe,/m/0cycc,1101,TRUE,BR-PE,2024-09,2025-07-31 14:46
comprimido para gripe,/m/0cycc,0.8,FALSE,BR-PE,2024-09,2025-07-31 14:46
remedio pra gripe,/m/0cycc,0.8,FALSE,BR-PE,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-PI,2024-09,2025-07-31 14:46
qual o melhor remédio para gripe,/m/0cycc,2.5,FALSE,BR-PR,2024-09,2025-07-31 14:46
sintomas covid,/m/0cycc,2,FALSE,BR-PR,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,1.4,FALSE,BR-PR,2024-09,2025-07-31 14:46
teste de influenza,/m/0cycc,0.9,FALSE,BR-PR,2024-09,2025-07-31 14:46
sintomas da influenza,/m/0cycc,0.9,FALSE,BR-PR,2024-09,2025-07-31 14:46
gripe influenza,/m/0cycc,0.8,FALSE,BR-PR,2024-09,2025-07-31 14:46
influenza,/m/0cycc,0.5,FALSE,BR-PR,2024-09,2025-07-31 14:46
influenza sintomas,/m/0cycc,0.4,FALSE,BR-PR,2024-09,2025-07-31 14:46
melhor remédio para gripe e resfriado,/m/0cycc,3,FALSE,BR-RJ,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,1.9,FALSE,BR-RJ,2024-09,2025-07-31 14:46
benegripe,/m/0cycc,1.6,FALSE,BR-RJ,2024-09,2025-07-31 14:46
gripe aviaria,/m/0cycc,1.5,FALSE,BR-RJ,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-RN,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-RO,2024-09,2025-07-31 14:46
,/m/0cycc,,,BR-RR,2024-09,2025-07-31 14:46
ouvido entupido gripe,/m/0cycc,352.5,TRUE,BR-RS,2024-09,2025-07-31 14:46
cimegripe,/m/0cycc,283.5,TRUE,BR-RS,2024-09,2025-07-31 14:46
influenza é transmissivel,/m/0cycc,1.6,FALSE,BR-RS,2024-09,2025-07-31 14:46
cid gripe,/m/0cycc,0.5,FALSE,BR-RS,2024-09,2025-07-31 14:46
melhor remedio para gripe,/m/0cycc,0.5,FALSE,BR-RS,2024-09,2025-07-31 14:46
melhor remedio para gripe,/m/0cycc,1,FALSE,BR-SC,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,1,FALSE,BR-SC,2024-09,2025-07-31 14:46
remedio pra gripe,/m/0cycc,0.6,FALSE,BR-SC,2024-09,2025-07-31 14:46
remédio para gripe,/m/0cycc,0.5,FALSE,BR-SE,2024-09,2025-07-31 14:46
cid influenza b,/m/0cycc,241.5,TRUE,BR-SP,2024-09,2025-07-31 14:46
bronquiolite,/m/0cycc,154,TRUE,BR-SP,2024-09,2025-07-31 14:46
influenza b é grave,/m/0cycc,130,TRUE,BR-SP,2024-09,2025-07-31 14:46
prostração,/m/0cycc,113,TRUE,BR-SP,2024-09,2025-07-31 14:46
sivep gripe,/m/0cycc,88.5,TRUE,BR-SP,2024-09,2025-07-31 14:46
sorvete faz mal para gripe,/m/0cycc,87,TRUE,BR-SP,2024-09,2025-07-31 14:46
gripe canina sintomas,/m/0cycc,76.5,TRUE,BR-SP,2024-09,2025-07-31 14:46
cid conjuntivite,/m/0cycc,75.5,TRUE,BR-SP,2024-09,2025-07-31 14:46
tamiflu 75mg,/m/0cycc,70,TRUE,BR-SP,2024-09,2025-07-31 14:46
o que é bom para gripe forte,/m/0cycc,42,FALSE,BR-SP,2024-09,2025-07-31 14:46
tamiflu para que serve,/m/0cycc,29.5,FALSE,BR-SP,2024-09,2025-07-31 14:46
influenza b tratamento,/m/0cycc,7.5,FALSE,BR-SP,2024-09,2025-07-31 14:46
diferença influenza a e b,/m/0cycc,5,FALSE,BR-SP,2024-09,2025-07-31 14:46
influenza tipo b,/m/0cycc,5,FALSE,BR-SP,2024-09,2025-07-31 14:46
sintomas de influenza em adultos,/m/0cycc,3.5,FALSE,BR-SP,2024-09,2025-07-31 14:46
influenza b,/m/0cycc,2.5,FALSE,BR-SP,2024-09,2025-07-31 14:46
cid influenza h1n1,/m/0cycc,2.5,FALSE,BR-SP,2024-09,2025-07-31 14:46
exame influenza farmacia,/m/0cycc,2,FALSE,BR-SP,2024-09,2025-07-31 14:46
antiviral influenza,/m/0cycc,2,FALSE,BR-SP,2024-09,2025-07-31 14:46
sintomas influenza b,/m/0cycc,1.9,FALSE,BR-SP,2024-09,2025-07-31 14:46
influenza b precisa de isolamento,/m/0cycc,1.6,FALSE,BR-SP,2024-09,2025-07-31 14:46
tamiflu preço,/m/0cycc,1.5,FALSE,BR-SP,2024-09,2025-07-31 14:46
