topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2020-01,2025-07-22 18:07
Eating,/m/01f5gx,43,BR-AC,Dengue,2020-01,2025-07-22 18:07
Bleeding,/m/012n6x,31,BR-AC,Dengue,2020-01,2025-07-22 18:07
Mosquito,/m/09f96,14,BR-AC,Dengue,2020-01,2025-07-22 18:07
Physical examination,/m/02vjj4,12,BR-AC,Dengue,2020-01,2025-07-22 18:07
Symptom,/m/01b_06,100,BR-AL,Dengue,2020-01,2025-07-22 18:07
Mosquito,/m/09f96,76,BR-AL,Dengue,2020-01,2025-07-22 18:07
Yellow fever mosquito,/m/06y6_w,60,BR-AL,Dengue,2020-01,2025-07-22 18:07
Pain,/m/062t2,25,BR-AL,Dengue,2020-01,2025-07-22 18:07
Symptom,/m/01b_06,100,BR-AM,Dengue,2020-01,2025-07-22 18:07
Mosquito,/m/09f96,44,BR-AM,Dengue,2020-01,2025-07-22 18:07
Yellow fever mosquito,/m/06y6_w,30,BR-AM,Dengue,2020-01,2025-07-22 18:07
Pain,/m/062t2,22,BR-AM,Dengue,2020-01,2025-07-22 18:07
Virus,/m/0g9pc,9,BR-AM,Dengue,2020-01,2025-07-22 18:07
Acetaminophen,/m/0lbt3,9,BR-AM,Dengue,2020-01,2025-07-22 18:07
Disease,/m/027x3,9,BR-AM,Dengue,2020-01,2025-07-22 18:07
Larva,/m/0d9_3,9,BR-AM,Dengue,2020-01,2025-07-22 18:07
Fever,/m/0cjf0,5,BR-AM,Dengue,2020-01,2025-07-22 18:07
Symptom,/m/01b_06,100,BR-AP,Dengue,2020-01,2025-07-22 18:07
Symptom,/m/01b_06,100,BR-BA,Dengue,2020-01,2025-07-22 18:07
Mosquito,/m/09f96,48,BR-BA,Dengue,2020-01,2025-07-22 18:07
Yellow fever mosquito,/m/06y6_w,46,BR-BA,Dengue,2020-01,2025-07-22 18:07
Chikungunya virus infection,/m/01__7l,28,BR-BA,Dengue,2020-01,2025-07-22 18:07
Zika fever,/m/02vkznh,25,BR-BA,Dengue,2020-01,2025-07-22 18:07
Zika virus,/m/080m_5j,19,BR-BA,Dengue,2020-01,2025-07-22 18:07
Metamizole,/m/08j19g,12,BR-BA,Dengue,2020-01,2025-07-22 18:07
Fever,/m/0cjf0,12,BR-BA,Dengue,2020-01,2025-07-22 18:07
Body,/m/0180q,10,BR-BA,Dengue,2020-01,2025-07-22 18:07
Bleeding,/m/012n6x,9,BR-BA,Dengue,2020-01,2025-07-22 18:07
Acetaminophen,/m/0lbt3,6,BR-BA,Dengue,2020-01,2025-07-22 18:07
Physical examination,/m/02vjj4,5,BR-BA,Dengue,2020-01,2025-07-22 18:07
Picada,/m/0b6hz2j,5,BR-BA,Dengue,2020-01,2025-07-22 18:07
Ibuprofen,/m/014d3g,5,BR-BA,Dengue,2020-01,2025-07-22 18:07
Larva,/m/0d9_3,5,BR-BA,Dengue,2020-01,2025-07-22 18:07
Viral Infection,/m/02kc20m,5,BR-BA,Dengue,2020-01,2025-07-22 18:07
Itch,/m/04kllm9,5,BR-BA,Dengue,2020-01,2025-07-22 18:07
Nevus,/m/03rd_n,4,BR-BA,Dengue,2020-01,2025-07-22 18:07
Aedes,/m/01yz26,4,BR-BA,Dengue,2020-01,2025-07-22 18:07
Yellow fever,/m/087z2,4,BR-BA,Dengue,2020-01,2025-07-22 18:07
Combat,/m/0byj4,4,BR-BA,Dengue,2020-01,2025-07-22 18:07
Insect repellent,/m/05jbfr,3,BR-BA,Dengue,2020-01,2025-07-22 18:07
Symptom,/m/01b_06,100,BR-CE,Dengue,2020-01,2025-07-22 18:07
Mosquito,/m/09f96,90,BR-CE,Dengue,2020-01,2025-07-22 18:07
Yellow fever mosquito,/m/06y6_w,79,BR-CE,Dengue,2020-01,2025-07-22 18:07
Zika fever,/m/02vkznh,25,BR-CE,Dengue,2020-01,2025-07-22 18:07
Ministry of Health of Brazil,/m/0c3ty1w,21,BR-CE,Dengue,2020-01,2025-07-22 18:07
Chikungunya virus infection,/m/01__7l,20,BR-CE,Dengue,2020-01,2025-07-22 18:07
Virus,/m/0g9pc,18,BR-CE,Dengue,2020-01,2025-07-22 18:07
Larva,/m/0d9_3,12,BR-CE,Dengue,2020-01,2025-07-22 18:07
Disease,/m/027x3,12,BR-CE,Dengue,2020-01,2025-07-22 18:07
Vaccine,/m/07__7,11,BR-CE,Dengue,2020-01,2025-07-22 18:07
offense report,/g/120htl3q,10,BR-CE,Dengue,2020-01,2025-07-22 18:07
Bleeding,/m/012n6x,9,BR-CE,Dengue,2020-01,2025-07-22 18:07
Aedes,/m/01yz26,9,BR-CE,Dengue,2020-01,2025-07-22 18:07
Picada,/m/0b6hz2j,7,BR-CE,Dengue,2020-01,2025-07-22 18:07
Acetaminophen,/m/0lbt3,5,BR-CE,Dengue,2020-01,2025-07-22 18:07
Blood,/m/019jw,3,BR-CE,Dengue,2020-01,2025-07-22 18:07
Symptom,/m/01b_06,100,BR-DF,Dengue,2020-01,2025-07-22 18:07
Mosquito,/m/09f96,41,BR-DF,Dengue,2020-01,2025-07-22 18:07
