topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2022-10,2025-07-23 15:00
Malaria,/m/0542n,55,BR-AC,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,19,BR-AC,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-AL,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,48,BR-AL,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,44,BR-AL,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,41,BR-AL,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,39,BR-AL,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,31,BR-AL,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,30,BR-AL,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,29,BR-AL,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,24,BR-AL,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,24,BR-AL,Dengue,2022-10,2025-07-23 15:00
Therapy,/m/03c1dkx,21,BR-AL,Dengue,2022-10,2025-07-23 15:00
Zika virus,/m/080m_5j,16,BR-AL,Dengue,2022-10,2025-07-23 15:00
Physical examination,/m/02vjj4,16,BR-AL,Dengue,2022-10,2025-07-23 15:00
Skin,/m/06z04,15,BR-AL,Dengue,2022-10,2025-07-23 15:00
COVID-19,/g/11j2cc_qll,13,BR-AL,Dengue,2022-10,2025-07-23 15:00
Body,/m/0180q,12,BR-AL,Dengue,2022-10,2025-07-23 15:00
Head,/m/04hgtk,12,BR-AL,Dengue,2022-10,2025-07-23 15:00
Blood,/m/019jw,12,BR-AL,Dengue,2022-10,2025-07-23 15:00
Animal,/m/0jbk,10,BR-AL,Dengue,2022-10,2025-07-23 15:00
Species,/m/06zf0,7,BR-AL,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-AM,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,68,BR-AM,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,56,BR-AM,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,50,BR-AM,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,42,BR-AM,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,40,BR-AM,Dengue,2022-10,2025-07-23 15:00
Chagas disease,/m/0208m,34,BR-AM,Dengue,2022-10,2025-07-23 15:00
Health,/m/0kt51,34,BR-AM,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,30,BR-AM,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,28,BR-AM,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,27,BR-AM,Dengue,2022-10,2025-07-23 15:00
Itch,/m/04kllm9,21,BR-AM,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,20,BR-AM,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,20,BR-AM,Dengue,2022-10,2025-07-23 15:00
Yellow,/m/088fh,19,BR-AM,Dengue,2022-10,2025-07-23 15:00
Unit of measurement,/m/02sql7,18,BR-AM,Dengue,2022-10,2025-07-23 15:00
Production,/m/0806jls,18,BR-AM,Dengue,2022-10,2025-07-23 15:00
Ministry,/m/03h_j_,17,BR-AM,Dengue,2022-10,2025-07-23 15:00
Combat,/m/0byj4,14,BR-AM,Dengue,2022-10,2025-07-23 15:00
process,/g/122q4xxl,14,BR-AM,Dengue,2022-10,2025-07-23 15:00
Analysis,/g/121vr6rm,13,BR-AM,Dengue,2022-10,2025-07-23 15:00
Arbovirus,/m/02cbnk,12,BR-AM,Dengue,2022-10,2025-07-23 15:00
Public Health,/m/02cm61,12,BR-AM,Dengue,2022-10,2025-07-23 15:00
Disease vector,/g/1213bm7p,12,BR-AM,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,100,BR-AP,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,78,BR-AP,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-BA,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,66,BR-BA,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,61,BR-BA,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,41,BR-BA,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,27,BR-BA,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,26,BR-BA,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,25,BR-BA,Dengue,2022-10,2025-07-23 15:00
Health,/m/0kt51,23,BR-BA,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,21,BR-BA,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,19,BR-BA,Dengue,2022-10,2025-07-23 15:00
Body,/m/0180q,18,BR-BA,Dengue,2022-10,2025-07-23 15:00
Headache,/m/0j5fv,14,BR-BA,Dengue,2022-10,2025-07-23 15:00
Therapy,/m/03c1dkx,14,BR-BA,Dengue,2022-10,2025-07-23 15:00
Yellow fever,/m/087z2,13,BR-BA,Dengue,2022-10,2025-07-23 15:00
Metamizole,/m/08j19g,13,BR-BA,Dengue,2022-10,2025-07-23 15:00
COVID-19,/g/11j2cc_qll,12,BR-BA,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,11,BR-BA,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,10,BR-BA,Dengue,2022-10,2025-07-23 15:00
Combat,/m/0byj4,10,BR-BA,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,10,BR-BA,Dengue,2022-10,2025-07-23 15:00
Influenza,/m/0cycc,10,BR-BA,Dengue,2022-10,2025-07-23 15:00
Zika virus,/m/080m_5j,10,BR-BA,Dengue,2022-10,2025-07-23 15:00
responsible,/g/11qbcdp52l,9,BR-BA,Dengue,2022-10,2025-07-23 15:00
Acetaminophen,/m/0lbt3,9,BR-BA,Dengue,2022-10,2025-07-23 15:00
Shock,/m/012n6d,9,BR-BA,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-CE,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,45,BR-CE,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,44,BR-CE,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,34,BR-CE,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,33,BR-CE,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,23,BR-CE,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,22,BR-CE,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,17,BR-CE,Dengue,2022-10,2025-07-23 15:00
Therapy,/m/03c1dkx,17,BR-CE,Dengue,2022-10,2025-07-23 15:00
Zika virus,/m/080m_5j,16,BR-CE,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,15,BR-CE,Dengue,2022-10,2025-07-23 15:00
Health,/m/0kt51,15,BR-CE,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,14,BR-CE,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,13,BR-CE,Dengue,2022-10,2025-07-23 15:00
Body,/m/0180q,12,BR-CE,Dengue,2022-10,2025-07-23 15:00
Headache,/m/0j5fv,11,BR-CE,Dengue,2022-10,2025-07-23 15:00
Bacteria,/m/017q2,11,BR-CE,Dengue,2022-10,2025-07-23 15:00
COVID-19,/g/11j2cc_qll,11,BR-CE,Dengue,2022-10,2025-07-23 15:00
Combat,/m/0byj4,11,BR-CE,Dengue,2022-10,2025-07-23 15:00
Influenza,/m/0cycc,10,BR-CE,Dengue,2022-10,2025-07-23 15:00
Physical examination,/m/02vjj4,9,BR-CE,Dengue,2022-10,2025-07-23 15:00
Primary health care,/m/07pkj8,9,BR-CE,Dengue,2022-10,2025-07-23 15:00
Immunity,/m/025sjz4,8,BR-CE,Dengue,2022-10,2025-07-23 15:00
Epidemiology,/m/0hnfc,8,BR-CE,Dengue,2022-10,2025-07-23 15:00
Yellow fever,/m/087z2,8,BR-CE,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-DF,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,38,BR-DF,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,29,BR-DF,Dengue,2022-10,2025-07-23 15:00
COVID-19,/g/11j2cc_qll,16,BR-DF,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,15,BR-DF,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,14,BR-DF,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,14,BR-DF,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,14,BR-DF,Dengue,2022-10,2025-07-23 15:00
Cure,/m/0405g08,13,BR-DF,Dengue,2022-10,2025-07-23 15:00
Metamizole,/m/08j19g,12,BR-DF,Dengue,2022-10,2025-07-23 15:00
Ministry of Health of Brazil,/m/0c3ty1w,12,BR-DF,Dengue,2022-10,2025-07-23 15:00
Headache,/m/0j5fv,10,BR-DF,Dengue,2022-10,2025-07-23 15:00
Epidemiology,/m/0hnfc,10,BR-DF,Dengue,2022-10,2025-07-23 15:00
Body,/m/0180q,8,BR-DF,Dengue,2022-10,2025-07-23 15:00
Ministry,/m/03h_j_,8,BR-DF,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,8,BR-DF,Dengue,2022-10,2025-07-23 15:00
Immunoglobulin G,/m/02gsf4,7,BR-DF,Dengue,2022-10,2025-07-23 15:00
Malaria,/m/0542n,7,BR-DF,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,7,BR-DF,Dengue,2022-10,2025-07-23 15:00
Medical sign,/m/02qbqx,7,BR-DF,Dengue,2022-10,2025-07-23 15:00
Throat,/m/0mhy4,6,BR-DF,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,6,BR-DF,Dengue,2022-10,2025-07-23 15:00
Platelet,/m/01bw6w,6,BR-DF,Dengue,2022-10,2025-07-23 15:00
Inflammation,/m/0j7_w,6,BR-DF,Dengue,2022-10,2025-07-23 15:00
Diarrhea,/m/0f3kl,5,BR-DF,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-ES,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,43,BR-ES,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,42,BR-ES,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,25,BR-ES,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,24,BR-ES,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,22,BR-ES,Dengue,2022-10,2025-07-23 15:00
Health,/m/0kt51,19,BR-ES,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,17,BR-ES,Dengue,2022-10,2025-07-23 15:00
Physical examination,/m/02vjj4,14,BR-ES,Dengue,2022-10,2025-07-23 15:00
specific,/g/11pcmk_myj,12,BR-ES,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,12,BR-ES,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,12,BR-ES,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,11,BR-ES,Dengue,2022-10,2025-07-23 15:00
Influenza,/m/0cycc,11,BR-ES,Dengue,2022-10,2025-07-23 15:00
Infection,/m/098s1,10,BR-ES,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,9,BR-ES,Dengue,2022-10,2025-07-23 15:00
Skin,/m/06z04,8,BR-ES,Dengue,2022-10,2025-07-23 15:00
Blood,/m/019jw,8,BR-ES,Dengue,2022-10,2025-07-23 15:00
Zika virus,/m/080m_5j,8,BR-ES,Dengue,2022-10,2025-07-23 15:00
multiple,/g/11spgz6myk,7,BR-ES,Dengue,2022-10,2025-07-23 15:00
Cause,/m/0j276x9,6,BR-ES,Dengue,2022-10,2025-07-23 15:00
Chagas disease,/m/0208m,6,BR-ES,Dengue,2022-10,2025-07-23 15:00
Itch,/m/04kllm9,6,BR-ES,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,6,BR-ES,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-GO,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,37,BR-GO,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,34,BR-GO,Dengue,2022-10,2025-07-23 15:00
Pain,/m/062t2,20,BR-GO,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,18,BR-GO,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,13,BR-GO,Dengue,2022-10,2025-07-23 15:00
COVID-19,/g/11j2cc_qll,11,BR-GO,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,10,BR-GO,Dengue,2022-10,2025-07-23 15:00
Body,/m/0180q,10,BR-GO,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,9,BR-GO,Dengue,2022-10,2025-07-23 15:00
Platelet,/m/01bw6w,9,BR-GO,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,9,BR-GO,Dengue,2022-10,2025-07-23 15:00
International Classification of Diseases,/m/03zlr,9,BR-GO,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,8,BR-GO,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,8,BR-GO,Dengue,2022-10,2025-07-23 15:00
Diarrhea,/m/0f3kl,8,BR-GO,Dengue,2022-10,2025-07-23 15:00
Cause,/m/0j276x9,8,BR-GO,Dengue,2022-10,2025-07-23 15:00
Physical examination,/m/02vjj4,8,BR-GO,Dengue,2022-10,2025-07-23 15:00
Metamizole,/m/08j19g,8,BR-GO,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,7,BR-GO,Dengue,2022-10,2025-07-23 15:00
Infection,/m/098s1,7,BR-GO,Dengue,2022-10,2025-07-23 15:00
Headache,/m/0j5fv,7,BR-GO,Dengue,2022-10,2025-07-23 15:00
Body ache,/g/11k71tc65k,6,BR-GO,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,6,BR-GO,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-MA,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,60,BR-MA,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,59,BR-MA,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,52,BR-MA,Dengue,2022-10,2025-07-23 15:00
Bacteria,/m/017q2,26,BR-MA,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,25,BR-MA,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,24,BR-MA,Dengue,2022-10,2025-07-23 15:00
Health,/m/0kt51,22,BR-MA,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,21,BR-MA,Dengue,2022-10,2025-07-23 15:00
Therapy,/m/03c1dkx,18,BR-MA,Dengue,2022-10,2025-07-23 15:00
Infection,/m/098s1,17,BR-MA,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,15,BR-MA,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,15,BR-MA,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,14,BR-MA,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,14,BR-MA,Dengue,2022-10,2025-07-23 15:00
Area,/m/0n0j,13,BR-MA,Dengue,2022-10,2025-07-23 15:00
Combat,/m/0byj4,12,BR-MA,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,12,BR-MA,Dengue,2022-10,2025-07-23 15:00
Population,/g/121kwdbx,12,BR-MA,Dengue,2022-10,2025-07-23 15:00
Influenza,/m/0cycc,12,BR-MA,Dengue,2022-10,2025-07-23 15:00
Metamizole,/m/08j19g,10,BR-MA,Dengue,2022-10,2025-07-23 15:00
Unit of measurement,/m/02sql7,10,BR-MA,Dengue,2022-10,2025-07-23 15:00
Microorganism,/m/053q2,10,BR-MA,Dengue,2022-10,2025-07-23 15:00
Surveillance,/m/0lzdp,9,BR-MA,Dengue,2022-10,2025-07-23 15:00
HIV/AIDS,/m/0d19y2,8,BR-MA,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-MG,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,36,BR-MG,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,34,BR-MG,Dengue,2022-10,2025-07-23 15:00
Disease,/m/027x3,20,BR-MG,Dengue,2022-10,2025-07-23 15:00
Pain,/m/062t2,18,BR-MG,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,15,BR-MG,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,14,BR-MG,Dengue,2022-10,2025-07-23 15:00
Chikungunya virus infection,/m/01__7l,12,BR-MG,Dengue,2022-10,2025-07-23 15:00
Transmission,/m/036991,12,BR-MG,Dengue,2022-10,2025-07-23 15:00
Health,/m/0kt51,12,BR-MG,Dengue,2022-10,2025-07-23 15:00
Body,/m/0180q,11,BR-MG,Dengue,2022-10,2025-07-23 15:00
COVID-19,/g/11j2cc_qll,10,BR-MG,Dengue,2022-10,2025-07-23 15:00
Vaccine,/m/07__7,10,BR-MG,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,9,BR-MG,Dengue,2022-10,2025-07-23 15:00
Therapy,/m/03c1dkx,9,BR-MG,Dengue,2022-10,2025-07-23 15:00
Physical examination,/m/02vjj4,9,BR-MG,Dengue,2022-10,2025-07-23 15:00
Yellow fever,/m/087z2,8,BR-MG,Dengue,2022-10,2025-07-23 15:00
Zika fever,/m/02vkznh,8,BR-MG,Dengue,2022-10,2025-07-23 15:00
Infection,/m/098s1,7,BR-MG,Dengue,2022-10,2025-07-23 15:00
Metamizole,/m/08j19g,6,BR-MG,Dengue,2022-10,2025-07-23 15:00
Headache,/m/0j5fv,6,BR-MG,Dengue,2022-10,2025-07-23 15:00
Combat,/m/0byj4,6,BR-MG,Dengue,2022-10,2025-07-23 15:00
Influenza,/m/0cycc,5,BR-MG,Dengue,2022-10,2025-07-23 15:00
Zika virus,/m/080m_5j,5,BR-MG,Dengue,2022-10,2025-07-23 15:00
Aedes,/m/01yz26,5,BR-MG,Dengue,2022-10,2025-07-23 15:00
Symptom,/m/01b_06,100,BR-MS,Dengue,2022-10,2025-07-23 15:00
Mosquito,/m/09f96,31,BR-MS,Dengue,2022-10,2025-07-23 15:00
Yellow fever mosquito,/m/06y6_w,22,BR-MS,Dengue,2022-10,2025-07-23 15:00
Bleeding,/m/012n6x,14,BR-MS,Dengue,2022-10,2025-07-23 15:00
Metamizole,/m/08j19g,13,BR-MS,Dengue,2022-10,2025-07-23 15:00
Virus,/m/0g9pc,13,BR-MS,Dengue,2022-10,2025-07-23 15:00
Fever,/m/0cjf0,11,BR-MS,Dengue,2022-10,2025-07-23 15:00
Physical examination,/m/02vjj4,11,BR-MS,Dengue,2022-10,2025-07-23 15:00
