topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2020-08,2025-07-22 18:29
Yellow fever mosquito,/m/06y6_w,45,BR-AC,Dengue,2020-08,2025-07-22 18:29
COVID-19,/g/11j2cc_qll,33,BR-AC,Dengue,2020-08,2025-07-22 18:29
Mosquito,/m/09f96,100,BR-AL,Dengue,2020-08,2025-07-22 18:29
Yellow fever mosquito,/m/06y6_w,94,BR-AL,Dengue,2020-08,2025-07-22 18:29
Symptom,/m/01b_06,90,BR-AL,Dengue,2020-08,2025-07-22 18:29
Disease,/m/027x3,42,BR-AL,Dengue,2020-08,2025-07-22 18:29
Virus,/m/0g9pc,27,BR-AL,Dengue,2020-08,2025-07-22 18:29
Poster,/m/01n5jq,26,BR-AL,Dengue,2020-08,2025-07-22 18:29
Zika fever,/m/02vkznh,22,BR-AL,Dengue,2020-08,2025-07-22 18:29
Influenza,/m/0cycc,22,BR-AL,Dengue,2020-08,2025-07-22 18:29
Chikungunya virus infection,/m/01__7l,19,BR-AL,Dengue,2020-08,2025-07-22 18:29
Aedes,/m/01yz26,19,BR-AL,Dengue,2020-08,2025-07-22 18:29
Fever,/m/0cjf0,18,BR-AL,Dengue,2020-08,2025-07-22 18:29
Transmission,/m/036991,17,BR-AL,Dengue,2020-08,2025-07-22 18:29
Pharmaceutical drug,/m/018l35,15,BR-AL,Dengue,2020-08,2025-07-22 18:29
Itch,/m/04kllm9,15,BR-AL,Dengue,2020-08,2025-07-22 18:29
Combat,/m/0byj4,12,BR-AL,Dengue,2020-08,2025-07-22 18:29
Body,/m/0180q,11,BR-AL,Dengue,2020-08,2025-07-22 18:29
Symptom,/m/01b_06,100,BR-AM,Dengue,2020-08,2025-07-22 18:29
Disease,/m/027x3,70,BR-AM,Dengue,2020-08,2025-07-22 18:29
Oxygen,/m/025s6bf,61,BR-AM,Dengue,2020-08,2025-07-22 18:29
Yellow fever mosquito,/m/06y6_w,54,BR-AM,Dengue,2020-08,2025-07-22 18:29
Virus,/m/0g9pc,51,BR-AM,Dengue,2020-08,2025-07-22 18:29
Malaria,/m/0542n,40,BR-AM,Dengue,2020-08,2025-07-22 18:29
Zika fever,/m/02vkznh,40,BR-AM,Dengue,2020-08,2025-07-22 18:29
Transmission,/m/036991,39,BR-AM,Dengue,2020-08,2025-07-22 18:29
Bleeding,/m/012n6x,36,BR-AM,Dengue,2020-08,2025-07-22 18:29
Bacteria,/m/017q2,33,BR-AM,Dengue,2020-08,2025-07-22 18:29
Chikungunya virus infection,/m/01__7l,30,BR-AM,Dengue,2020-08,2025-07-22 18:29
Cell,/m/01cbd,29,BR-AM,Dengue,2020-08,2025-07-22 18:29
Yellow fever,/m/087z2,27,BR-AM,Dengue,2020-08,2025-07-22 18:29
Mosquito,/m/09f96,26,BR-AM,Dengue,2020-08,2025-07-22 18:29
Health,/m/0kt51,24,BR-AM,Dengue,2020-08,2025-07-22 18:29
Influenza,/m/0cycc,21,BR-AM,Dengue,2020-08,2025-07-22 18:29
Infection,/m/098s1,20,BR-AM,Dengue,2020-08,2025-07-22 18:29
Pain,/m/062t2,15,BR-AM,Dengue,2020-08,2025-07-22 18:29
Organism,/m/05nnm,15,BR-AM,Dengue,2020-08,2025-07-22 18:29
Therapy,/m/03c1dkx,13,BR-AM,Dengue,2020-08,2025-07-22 18:29
,,,BR-AP,Dengue,2020-08,2025-07-22 18:29
Symptom,/m/01b_06,100,BR-BA,Dengue,2020-08,2025-07-22 18:29
Yellow fever mosquito,/m/06y6_w,44,BR-BA,Dengue,2020-08,2025-07-22 18:29
Mosquito,/m/09f96,43,BR-BA,Dengue,2020-08,2025-07-22 18:29
Chikungunya virus infection,/m/01__7l,37,BR-BA,Dengue,2020-08,2025-07-22 18:29
Zika fever,/m/02vkznh,32,BR-BA,Dengue,2020-08,2025-07-22 18:29
COVID-19,/g/11j2cc_qll,31,BR-BA,Dengue,2020-08,2025-07-22 18:29
Disease,/m/027x3,23,BR-BA,Dengue,2020-08,2025-07-22 18:29
Virus,/m/0g9pc,14,BR-BA,Dengue,2020-08,2025-07-22 18:29
Fever,/m/0cjf0,10,BR-BA,Dengue,2020-08,2025-07-22 18:29
Bleeding,/m/012n6x,10,BR-BA,Dengue,2020-08,2025-07-22 18:29
Body,/m/0180q,9,BR-BA,Dengue,2020-08,2025-07-22 18:29
Transmission,/m/036991,9,BR-BA,Dengue,2020-08,2025-07-22 18:29
