topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2025-08,2025-08-06 17:57
dengue,100,BR-AL,Dengue,2025-08,2025-08-06 17:57
sintomas dengue,18,BR-AL,Dengue,2025-08,2025-08-06 17:57
sintomas de dengue,10,BR-AL,Dengue,2025-08,2025-08-06 17:57
mosquito da dengue,8,BR-AL,Dengue,2025-08,2025-08-06 17:57
sintomas da dengue,7,BR-AL,Dengue,2025-08,2025-08-06 17:57
dengue hemorrágica,4,BR-AL,Dengue,2025-08,2025-08-06 17:57
quais os sintomas da dengue,2,BR-AL,Dengue,2025-08,2025-08-06 17:57
dengue zika e chikungunya,2,BR-AL,Dengue,2025-08,2025-08-06 17:57
vacina da dengue,1,BR-AL,Dengue,2025-08,2025-08-06 17:57
quais são os sintomas da dengue,1,BR-AL,Dengue,2025-08,2025-08-06 17:57
sintomas de chikungunya,1,BR-AL,Dengue,2025-08,2025-08-06 17:57
dengue é transmissivel,1,BR-AL,Dengue,2025-08,2025-08-06 17:57
zika virus,0,BR-AL,Dengue,2025-08,2025-08-06 17:57
dengue,100,BR-AM,Dengue,2025-08,2025-08-06 17:57
dengue sintomas,13,BR-AM,Dengue,2025-08,2025-08-06 17:57
mosquito da dengue,7,BR-AM,Dengue,2025-08,2025-08-06 17:57
sintomas de dengue,7,BR-AM,Dengue,2025-08,2025-08-06 17:57
sintomas da dengue,6,BR-AM,Dengue,2025-08,2025-08-06 17:57
sintomas de dengue,100,BR-AP,Dengue,2025-08,2025-08-06 17:57
dengue,100,BR-BA,Dengue,2025-08,2025-08-06 17:57
dengue sintomas,16,BR-BA,Dengue,2025-08,2025-08-06 17:57
mosquito da dengue,10,BR-BA,Dengue,2025-08,2025-08-06 17:57
sintomas de dengue,9,BR-BA,Dengue,2025-08,2025-08-06 17:57
vacina dengue,6,BR-BA,Dengue,2025-08,2025-08-06 17:57
o que é dengue,5,BR-BA,Dengue,2025-08,2025-08-06 17:57
sintomas da dengue,5,BR-BA,Dengue,2025-08,2025-08-06 17:57
vacina da dengue,4,BR-BA,Dengue,2025-08,2025-08-06 17:57
dengue cid,2,BR-BA,Dengue,2025-08,2025-08-06 17:57
dengue pode tomar dipirona,2,BR-BA,Dengue,2025-08,2025-08-06 17:57
quais os sintomas da dengue,2,BR-BA,Dengue,2025-08,2025-08-06 17:57
dengue hemorrágica,2,BR-BA,Dengue,2025-08,2025-08-06 17:57
pode tomar paracetamol com dengue,1,BR-BA,Dengue,2025-08,2025-08-06 17:57
notificação dengue,1,BR-BA,Dengue,2025-08,2025-08-06 17:57
quais são os sintomas da dengue,1,BR-BA,Dengue,2025-08,2025-08-06 17:57
qual remedio nao pode tomar com dengue,0,BR-BA,Dengue,2025-08,2025-08-06 17:57
vacina da dengue idade,0,BR-BA,Dengue,2025-08,2025-08-06 17:57
denga,0,BR-BA,Dengue,2025-08,2025-08-06 17:57
sintomas de chikungunya,0,BR-BA,Dengue,2025-08,2025-08-06 17:57
dengue,100,BR-CE,Dengue,2025-08,2025-08-06 17:57
mosquito da dengue,9,BR-CE,Dengue,2025-08,2025-08-06 17:57
sintomas de dengue,7,BR-CE,Dengue,2025-08,2025-08-06 17:57
sintomas da dengue,5,BR-CE,Dengue,2025-08,2025-08-06 17:57
vacina da dengue,4,BR-CE,Dengue,2025-08,2025-08-06 17:57
dengue pode tomar dipirona,2,BR-CE,Dengue,2025-08,2025-08-06 17:57
cid dengue,2,BR-CE,Dengue,2025-08,2025-08-06 17:57
dengue hemorrágica,2,BR-CE,Dengue,2025-08,2025-08-06 17:57
pode tomar dipirona com dengue,1,BR-CE,Dengue,2025-08,2025-08-06 17:57
dengue online,1,BR-CE,Dengue,2025-08,2025-08-06 17:57
dengue,100,BR-DF,Dengue,2025-08,2025-08-06 17:57
