topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2022-03,2025-07-23 14:38
Cure,/m/0405g08,32,BR-AC,Dengue,2022-03,2025-07-23 14:38
COVID-19,/g/11j2cc_qll,15,BR-AC,Dengue,2022-03,2025-07-23 14:38
Bleeding,/m/012n6x,15,BR-AC,Dengue,2022-03,2025-07-23 14:38
Symptom,/m/01b_06,100,BR-AL,Dengue,2022-03,2025-07-23 14:38
Mosquito,/m/09f96,56,BR-AL,Dengue,2022-03,2025-07-23 14:38
Yellow fever mosquito,/m/06y6_w,49,BR-AL,Dengue,2022-03,2025-07-23 14:38
Zika fever,/m/02vkznh,42,BR-AL,Dengue,2022-03,2025-07-23 14:38
Virus,/m/0g9pc,40,BR-AL,Dengue,2022-03,2025-07-23 14:38
Disease,/m/027x3,33,BR-AL,Dengue,2022-03,2025-07-23 14:38
Transmission,/m/036991,27,BR-AL,Dengue,2022-03,2025-07-23 14:38
Chikungunya virus infection,/m/01__7l,27,BR-AL,Dengue,2022-03,2025-07-23 14:38
Fever,/m/0cjf0,22,BR-AL,Dengue,2022-03,2025-07-23 14:38
Vaccine,/m/07__7,17,BR-AL,Dengue,2022-03,2025-07-23 14:38
Yellow fever,/m/087z2,16,BR-AL,Dengue,2022-03,2025-07-23 14:38
Physical examination,/m/02vjj4,15,BR-AL,Dengue,2022-03,2025-07-23 14:38
COVID-19,/g/11j2cc_qll,15,BR-AL,Dengue,2022-03,2025-07-23 14:38
Cause,/m/0j276x9,14,BR-AL,Dengue,2022-03,2025-07-23 14:38
Bleeding,/m/012n6x,13,BR-AL,Dengue,2022-03,2025-07-23 14:38
Aedes,/m/01yz26,13,BR-AL,Dengue,2022-03,2025-07-23 14:38
Ministry of Health of Brazil,/m/0c3ty1w,13,BR-AL,Dengue,2022-03,2025-07-23 14:38
Bacteria,/m/017q2,12,BR-AL,Dengue,2022-03,2025-07-23 14:38
Organism,/m/05nnm,11,BR-AL,Dengue,2022-03,2025-07-23 14:38
Malaria,/m/0542n,11,BR-AL,Dengue,2022-03,2025-07-23 14:38
Influenza,/m/0cycc,9,BR-AL,Dengue,2022-03,2025-07-23 14:38
Goal,/m/03g_1kv,8,BR-AL,Dengue,2022-03,2025-07-23 14:38
International Classification of Diseases,/m/03zlr,8,BR-AL,Dengue,2022-03,2025-07-23 14:38
Zika virus,/m/080m_5j,7,BR-AL,Dengue,2022-03,2025-07-23 14:38
Pharmaceutical drug,/m/018l35,6,BR-AL,Dengue,2022-03,2025-07-23 14:38
Symptom,/m/01b_06,100,BR-AM,Dengue,2022-03,2025-07-23 14:38
Yellow fever mosquito,/m/06y6_w,78,BR-AM,Dengue,2022-03,2025-07-23 14:38
Mosquito,/m/09f96,76,BR-AM,Dengue,2022-03,2025-07-23 14:38
Disease,/m/027x3,45,BR-AM,Dengue,2022-03,2025-07-23 14:38
Yellow fever,/m/087z2,34,BR-AM,Dengue,2022-03,2025-07-23 14:38
Virus,/m/0g9pc,29,BR-AM,Dengue,2022-03,2025-07-23 14:38
Malaria,/m/0542n,26,BR-AM,Dengue,2022-03,2025-07-23 14:38
Transmission,/m/036991,23,BR-AM,Dengue,2022-03,2025-07-23 14:38
Female,/m/02zsn,19,BR-AM,Dengue,2022-03,2025-07-23 14:38
Chikungunya virus infection,/m/01__7l,19,BR-AM,Dengue,2022-03,2025-07-23 14:38
Bleeding,/m/012n6x,18,BR-AM,Dengue,2022-03,2025-07-23 14:38
Zika fever,/m/02vkznh,17,BR-AM,Dengue,2022-03,2025-07-23 14:38
Blood,/m/019jw,16,BR-AM,Dengue,2022-03,2025-07-23 14:38
Combat,/m/0byj4,15,BR-AM,Dengue,2022-03,2025-07-23 14:38
Mumps,/m/0g3xk,13,BR-AM,Dengue,2022-03,2025-07-23 14:38
Adult,/m/016c68,13,BR-AM,Dengue,2022-03,2025-07-23 14:38
Human,/m/0dgw9r,13,BR-AM,Dengue,2022-03,2025-07-23 14:38
Polio,/m/068p_,13,BR-AM,Dengue,2022-03,2025-07-23 14:38
etiological factor,/g/121bdggj,13,BR-AM,Dengue,2022-03,2025-07-23 14:38
Reproduction,/m/06kcv,12,BR-AM,Dengue,2022-03,2025-07-23 14:38
Fever,/m/0cjf0,11,BR-AM,Dengue,2022-03,2025-07-23 14:38
Aedes,/m/01yz26,10,BR-AM,Dengue,2022-03,2025-07-23 14:38
HIV/AIDS,/m/0d19y2,10,BR-AM,Dengue,2022-03,2025-07-23 14:38
Influenza,/m/0cycc,9,BR-AM,Dengue,2022-03,2025-07-23 14:38
Ministry of Health of Brazil,/m/0c3ty1w,9,BR-AM,Dengue,2022-03,2025-07-23 14:38
Symptom,/m/01b_06,100,BR-AP,Dengue,2022-03,2025-07-23 14:38
Mosquito,/m/09f96,88,BR-AP,Dengue,2022-03,2025-07-23 14:38
Virus,/m/0g9pc,63,BR-AP,Dengue,2022-03,2025-07-23 14:38
Symptom,/m/01b_06,100,BR-BA,Dengue,2022-03,2025-07-23 14:38
Chikungunya virus infection,/m/01__7l,46,BR-BA,Dengue,2022-03,2025-07-23 14:38
Mosquito,/m/09f96,45,BR-BA,Dengue,2022-03,2025-07-23 14:38
Yellow fever mosquito,/m/06y6_w,42,BR-BA,Dengue,2022-03,2025-07-23 14:38
Disease,/m/027x3,30,BR-BA,Dengue,2022-03,2025-07-23 14:38
Virus,/m/0g9pc,30,BR-BA,Dengue,2022-03,2025-07-23 14:38
Zika fever,/m/02vkznh,30,BR-BA,Dengue,2022-03,2025-07-23 14:38
Transmission,/m/036991,21,BR-BA,Dengue,2022-03,2025-07-23 14:38
Cure,/m/0405g08,20,BR-BA,Dengue,2022-03,2025-07-23 14:38
Fever,/m/0cjf0,18,BR-BA,Dengue,2022-03,2025-07-23 14:38
COVID-19,/g/11j2cc_qll,15,BR-BA,Dengue,2022-03,2025-07-23 14:38
Bleeding,/m/012n6x,13,BR-BA,Dengue,2022-03,2025-07-23 14:38
Yellow fever,/m/087z2,12,BR-BA,Dengue,2022-03,2025-07-23 14:38
Itch,/m/04kllm9,11,BR-BA,Dengue,2022-03,2025-07-23 14:38
Aedes,/m/01yz26,11,BR-BA,Dengue,2022-03,2025-07-23 14:38
Influenza,/m/0cycc,11,BR-BA,Dengue,2022-03,2025-07-23 14:38
Cause,/m/0j276x9,10,BR-BA,Dengue,2022-03,2025-07-23 14:38
Metamizole,/m/08j19g,9,BR-BA,Dengue,2022-03,2025-07-23 14:38
Organism,/m/05nnm,8,BR-BA,Dengue,2022-03,2025-07-23 14:38
HIV/AIDS,/m/0d19y2,8,BR-BA,Dengue,2022-03,2025-07-23 14:38
Infection,/m/098s1,8,BR-BA,Dengue,2022-03,2025-07-23 14:38
Reproduction,/m/06kcv,7,BR-BA,Dengue,2022-03,2025-07-23 14:38
Headache,/m/0j5fv,6,BR-BA,Dengue,2022-03,2025-07-23 14:38
Zika virus,/m/080m_5j,6,BR-BA,Dengue,2022-03,2025-07-23 14:38
Pharmaceutical drug,/m/018l35,6,BR-BA,Dengue,2022-03,2025-07-23 14:38
Symptom,/m/01b_06,100,BR-CE,Dengue,2022-03,2025-07-23 14:38
Chikungunya virus infection,/m/01__7l,53,BR-CE,Dengue,2022-03,2025-07-23 14:38
Mosquito,/m/09f96,50,BR-CE,Dengue,2022-03,2025-07-23 14:38
Yellow fever mosquito,/m/06y6_w,49,BR-CE,Dengue,2022-03,2025-07-23 14:38
Zika fever,/m/02vkznh,26,BR-CE,Dengue,2022-03,2025-07-23 14:38
Virus,/m/0g9pc,16,BR-CE,Dengue,2022-03,2025-07-23 14:38
Disease,/m/027x3,16,BR-CE,Dengue,2022-03,2025-07-23 14:38
Fever,/m/0cjf0,15,BR-CE,Dengue,2022-03,2025-07-23 14:38
Bleeding,/m/012n6x,14,BR-CE,Dengue,2022-03,2025-07-23 14:38
Itch,/m/04kllm9,10,BR-CE,Dengue,2022-03,2025-07-23 14:38
Transmission,/m/036991,9,BR-CE,Dengue,2022-03,2025-07-23 14:38
Cause,/m/0j276x9,9,BR-CE,Dengue,2022-03,2025-07-23 14:38
Physical examination,/m/02vjj4,7,BR-CE,Dengue,2022-03,2025-07-23 14:38
Aedes,/m/01yz26,6,BR-CE,Dengue,2022-03,2025-07-23 14:38
Metamizole,/m/08j19g,6,BR-CE,Dengue,2022-03,2025-07-23 14:38
Bacteria,/m/017q2,6,BR-CE,Dengue,2022-03,2025-07-23 14:38
