topicTitle,topicId,value,geo,keyword,time,sys_time
Yellow fever mosquito,/m/06y6_w,100,BR-AC,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,80,BR-AC,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-AL,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,43,BR-AL,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,37,BR-AL,Dengue,2024-09,2025-07-30 16:13
Pain,/m/062t2,23,BR-AL,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,20,BR-AL,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,19,BR-AL,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,18,BR-AL,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,17,BR-AL,Dengue,2024-09,2025-07-30 16:13
Skin,/m/06z04,17,BR-AL,Dengue,2024-09,2025-07-30 16:13
Cause,/m/0j276x9,15,BR-AL,Dengue,2024-09,2025-07-30 16:13
Blood,/m/019jw,13,BR-AL,Dengue,2024-09,2025-07-30 16:13
Aedes,/m/01yz26,12,BR-AL,Dengue,2024-09,2025-07-30 16:13
Throat,/m/0mhy4,12,BR-AL,Dengue,2024-09,2025-07-30 16:13
Influenza,/m/0cycc,12,BR-AL,Dengue,2024-09,2025-07-30 16:13
Head,/m/04hgtk,12,BR-AL,Dengue,2024-09,2025-07-30 16:13
Fever,/m/0cjf0,11,BR-AL,Dengue,2024-09,2025-07-30 16:13
Chikungunya virus infection,/m/01__7l,11,BR-AL,Dengue,2024-09,2025-07-30 16:13
Zika fever,/m/02vkznh,10,BR-AL,Dengue,2024-09,2025-07-30 16:13
Arbovirus,/m/02cbnk,10,BR-AL,Dengue,2024-09,2025-07-30 16:13
Acetaminophen,/m/0lbt3,8,BR-AL,Dengue,2024-09,2025-07-30 16:13
arbovirosis,/g/123b908k,8,BR-AL,Dengue,2024-09,2025-07-30 16:13
Medicine,/m/04sh3,7,BR-AL,Dengue,2024-09,2025-07-30 16:13
Infection,/m/098s1,7,BR-AL,Dengue,2024-09,2025-07-30 16:13
Combat,/m/0byj4,6,BR-AL,Dengue,2024-09,2025-07-30 16:13
Metamizole,/m/08j19g,6,BR-AL,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-AM,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,74,BR-AM,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,69,BR-AM,Dengue,2024-09,2025-07-30 16:13
Health,/m/0kt51,61,BR-AM,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,61,BR-AM,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,51,BR-AM,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,34,BR-AM,Dengue,2024-09,2025-07-30 16:13
Public Health,/m/02cm61,28,BR-AM,Dengue,2024-09,2025-07-30 16:13
Transmission,/m/036991,20,BR-AM,Dengue,2024-09,2025-07-30 16:13
Population,/g/121kwdbx,16,BR-AM,Dengue,2024-09,2025-07-30 16:13
Malaria,/m/0542n,12,BR-AM,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-AP,Dengue,2024-09,2025-07-30 16:13
Cure,/m/0405g08,68,BR-AP,Dengue,2024-09,2025-07-30 16:13
Platelet,/m/01bw6w,49,BR-AP,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,47,BR-AP,Dengue,2024-09,2025-07-30 16:13
Immunoglobulin G,/m/02gsf4,28,BR-AP,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,26,BR-AP,Dengue,2024-09,2025-07-30 16:13
Food,/m/02wbm,23,BR-AP,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-BA,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,62,BR-BA,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,59,BR-BA,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,29,BR-BA,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,24,BR-BA,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,23,BR-BA,Dengue,2024-09,2025-07-30 16:13
Fever,/m/0cjf0,21,BR-BA,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,18,BR-BA,Dengue,2024-09,2025-07-30 16:13
Cause,/m/0j276x9,17,BR-BA,Dengue,2024-09,2025-07-30 16:13
Chikungunya virus infection,/m/01__7l,16,BR-BA,Dengue,2024-09,2025-07-30 16:13
Pharmaceutical drug,/m/018l35,15,BR-BA,Dengue,2024-09,2025-07-30 16:13
Metamizole,/m/08j19g,14,BR-BA,Dengue,2024-09,2025-07-30 16:13
Aedes,/m/01yz26,13,BR-BA,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,13,BR-BA,Dengue,2024-09,2025-07-30 16:13
Zika virus,/m/080m_5j,13,BR-BA,Dengue,2024-09,2025-07-30 16:13
Transmission,/m/036991,12,BR-BA,Dengue,2024-09,2025-07-30 16:13
Zika fever,/m/02vkznh,10,BR-BA,Dengue,2024-09,2025-07-30 16:13
Bacteria,/m/017q2,10,BR-BA,Dengue,2024-09,2025-07-30 16:13
Malaria,/m/0542n,9,BR-BA,Dengue,2024-09,2025-07-30 16:13
Hepatitis,/m/09jg8,9,BR-BA,Dengue,2024-09,2025-07-30 16:13
Headache,/m/0j5fv,9,BR-BA,Dengue,2024-09,2025-07-30 16:13
Infection,/m/098s1,8,BR-BA,Dengue,2024-09,2025-07-30 16:13
Cholera,/m/024c2,8,BR-BA,Dengue,2024-09,2025-07-30 16:13
Immunoglobulin G,/m/02gsf4,8,BR-BA,Dengue,2024-09,2025-07-30 16:13
Yellow fever,/m/087z2,8,BR-BA,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-CE,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,91,BR-CE,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,88,BR-CE,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,37,BR-CE,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,32,BR-CE,Dengue,2024-09,2025-07-30 16:13
Fever,/m/0cjf0,30,BR-CE,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,26,BR-CE,Dengue,2024-09,2025-07-30 16:13
Infection,/m/098s1,22,BR-CE,Dengue,2024-09,2025-07-30 16:13
Chikungunya virus infection,/m/01__7l,22,BR-CE,Dengue,2024-09,2025-07-30 16:13
Zika fever,/m/02vkznh,16,BR-CE,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,16,BR-CE,Dengue,2024-09,2025-07-30 16:13
Bacteria,/m/017q2,15,BR-CE,Dengue,2024-09,2025-07-30 16:13
Aedes,/m/01yz26,15,BR-CE,Dengue,2024-09,2025-07-30 16:13
Cause,/m/0j276x9,14,BR-CE,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,13,BR-CE,Dengue,2024-09,2025-07-30 16:13
Arbovirus,/m/02cbnk,12,BR-CE,Dengue,2024-09,2025-07-30 16:13
COVID-19,/g/11j2cc_qll,12,BR-CE,Dengue,2024-09,2025-07-30 16:13
Ministry of Health of Brazil,/m/0c3ty1w,12,BR-CE,Dengue,2024-09,2025-07-30 16:13
Combat,/m/0byj4,11,BR-CE,Dengue,2024-09,2025-07-30 16:13
Influenza,/m/0cycc,11,BR-CE,Dengue,2024-09,2025-07-30 16:13
Metamizole,/m/08j19g,11,BR-CE,Dengue,2024-09,2025-07-30 16:13
Zika virus,/m/080m_5j,9,BR-CE,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,100,BR-DF,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,80,BR-DF,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,79,BR-DF,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,47,BR-DF,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,40,BR-DF,Dengue,2024-09,2025-07-30 16:13
Pain,/m/062t2,31,BR-DF,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,29,BR-DF,Dengue,2024-09,2025-07-30 16:13
Zika fever,/m/02vkznh,28,BR-DF,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,24,BR-DF,Dengue,2024-09,2025-07-30 16:13
Fever,/m/0cjf0,24,BR-DF,Dengue,2024-09,2025-07-30 16:13
COVID-19,/g/11j2cc_qll,21,BR-DF,Dengue,2024-09,2025-07-30 16:13
Metamizole,/m/08j19g,20,BR-DF,Dengue,2024-09,2025-07-30 16:13
Throat,/m/0mhy4,17,BR-DF,Dengue,2024-09,2025-07-30 16:13
Chikungunya virus infection,/m/01__7l,14,BR-DF,Dengue,2024-09,2025-07-30 16:13
Ministry of Health of Brazil,/m/0c3ty1w,14,BR-DF,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,14,BR-DF,Dengue,2024-09,2025-07-30 16:13
Cure,/m/0405g08,13,BR-DF,Dengue,2024-09,2025-07-30 16:13
Yellow fever,/m/087z2,13,BR-DF,Dengue,2024-09,2025-07-30 16:13
Dose,/m/02qdgt_,13,BR-DF,Dengue,2024-09,2025-07-30 16:13
Natural environment,/m/02py09,13,BR-DF,Dengue,2024-09,2025-07-30 16:13
Epidemiology,/m/0hnfc,12,BR-DF,Dengue,2024-09,2025-07-30 16:13
Body,/m/0180q,12,BR-DF,Dengue,2024-09,2025-07-30 16:13
Influenza,/m/0cycc,12,BR-DF,Dengue,2024-09,2025-07-30 16:13
Infection,/m/098s1,10,BR-DF,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-ES,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,56,BR-ES,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,48,BR-ES,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,30,BR-ES,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,28,BR-ES,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,27,BR-ES,Dengue,2024-09,2025-07-30 16:13
Transmission,/m/036991,25,BR-ES,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,24,BR-ES,Dengue,2024-09,2025-07-30 16:13
Metamizole,/m/08j19g,21,BR-ES,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,17,BR-ES,Dengue,2024-09,2025-07-30 16:13
Fever,/m/0cjf0,16,BR-ES,Dengue,2024-09,2025-07-30 16:13
Infection,/m/098s1,15,BR-ES,Dengue,2024-09,2025-07-30 16:13
Body,/m/0180q,14,BR-ES,Dengue,2024-09,2025-07-30 16:13
Influenza,/m/0cycc,12,BR-ES,Dengue,2024-09,2025-07-30 16:13
Cause,/m/0j276x9,11,BR-ES,Dengue,2024-09,2025-07-30 16:13
Epidemic,/m/0hn9s,11,BR-ES,Dengue,2024-09,2025-07-30 16:13
Chikungunya virus infection,/m/01__7l,10,BR-ES,Dengue,2024-09,2025-07-30 16:13
Zika virus,/m/080m_5j,5,BR-ES,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-GO,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,54,BR-GO,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,46,BR-GO,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,46,BR-GO,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,37,BR-GO,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,34,BR-GO,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,21,BR-GO,Dengue,2024-09,2025-07-30 16:13
Fever,/m/0cjf0,20,BR-GO,Dengue,2024-09,2025-07-30 16:13
Combat,/m/0byj4,19,BR-GO,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,18,BR-GO,Dengue,2024-09,2025-07-30 16:13
COVID-19,/g/11j2cc_qll,16,BR-GO,Dengue,2024-09,2025-07-30 16:13
Influenza,/m/0cycc,15,BR-GO,Dengue,2024-09,2025-07-30 16:13
Transmission,/m/036991,14,BR-GO,Dengue,2024-09,2025-07-30 16:13
Metamizole,/m/08j19g,14,BR-GO,Dengue,2024-09,2025-07-30 16:13
Epidemic,/m/0hn9s,14,BR-GO,Dengue,2024-09,2025-07-30 16:13
Infection,/m/098s1,10,BR-GO,Dengue,2024-09,2025-07-30 16:13
Serotype,/m/03bx5q7,10,BR-GO,Dengue,2024-09,2025-07-30 16:13
Yellow fever,/m/087z2,10,BR-GO,Dengue,2024-09,2025-07-30 16:13
whole,/g/11spgympyl,10,BR-GO,Dengue,2024-09,2025-07-30 16:13
Bacteria,/m/017q2,9,BR-GO,Dengue,2024-09,2025-07-30 16:13
Viral Infection,/m/02kc20m,9,BR-GO,Dengue,2024-09,2025-07-30 16:13
Platelet,/m/01bw6w,8,BR-GO,Dengue,2024-09,2025-07-30 16:13
Patient,/m/028hfb,8,BR-GO,Dengue,2024-09,2025-07-30 16:13
Aedes,/m/01yz26,8,BR-GO,Dengue,2024-09,2025-07-30 16:13
Symptom,/m/01b_06,100,BR-MA,Dengue,2024-09,2025-07-30 16:13
Mosquito,/m/09f96,75,BR-MA,Dengue,2024-09,2025-07-30 16:13
Yellow fever mosquito,/m/06y6_w,66,BR-MA,Dengue,2024-09,2025-07-30 16:13
Vaccine,/m/07__7,47,BR-MA,Dengue,2024-09,2025-07-30 16:13
Chikungunya virus infection,/m/01__7l,41,BR-MA,Dengue,2024-09,2025-07-30 16:13
Disease,/m/027x3,38,BR-MA,Dengue,2024-09,2025-07-30 16:13
Virus,/m/0g9pc,36,BR-MA,Dengue,2024-09,2025-07-30 16:13
Bleeding,/m/012n6x,26,BR-MA,Dengue,2024-09,2025-07-30 16:13
Microorganism,/m/053q2,23,BR-MA,Dengue,2024-09,2025-07-30 16:13
Transmission,/m/036991,21,BR-MA,Dengue,2024-09,2025-07-30 16:13
Dengue vaccine,/m/0115n7rn,18,BR-MA,Dengue,2024-09,2025-07-30 16:13
Waste,/g/121hfslp,18,BR-MA,Dengue,2024-09,2025-07-30 16:13
Tuberculosis,/m/07jwr,18,BR-MA,Dengue,2024-09,2025-07-30 16:13
