topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-12,2025-07-23 15:37
Cure,/m/0405g08,52,BR-AC,Dengue,2023-12,2025-07-23 15:37
Tea,/m/07clx,23,BR-AC,Dengue,2023-12,2025-07-23 15:37
Fever,/m/0cjf0,21,BR-AC,Dengue,2023-12,2025-07-23 15:37
Metamizole,/m/08j19g,19,BR-AC,Dengue,2023-12,2025-07-23 15:37
Mosquito,/m/09f96,18,BR-AC,Dengue,2023-12,2025-07-23 15:37
Yellow fever mosquito,/m/06y6_w,16,BR-AC,Dengue,2023-12,2025-07-23 15:37
Head,/m/04hgtk,14,BR-AC,Dengue,2023-12,2025-07-23 15:37
Bleeding,/m/012n6x,14,BR-AC,Dengue,2023-12,2025-07-23 15:37
Acetaminophen,/m/0lbt3,13,BR-AC,Dengue,2023-12,2025-07-23 15:37
COVID-19,/g/11j2cc_qll,12,BR-AC,Dengue,2023-12,2025-07-23 15:37
Itch,/m/04kllm9,10,BR-AC,Dengue,2023-12,2025-07-23 15:37
Headache,/m/0j5fv,10,BR-AC,Dengue,2023-12,2025-07-23 15:37
Clove,/g/121hrbw_,9,BR-AC,Dengue,2023-12,2025-07-23 15:37
Transmission,/m/036991,7,BR-AC,Dengue,2023-12,2025-07-23 15:37
Diarrhea,/m/0f3kl,6,BR-AC,Dengue,2023-12,2025-07-23 15:37
Virus,/m/0g9pc,6,BR-AC,Dengue,2023-12,2025-07-23 15:37
Ibuprofen,/m/014d3g,5,BR-AC,Dengue,2023-12,2025-07-23 15:37
Platelet,/m/01bw6w,5,BR-AC,Dengue,2023-12,2025-07-23 15:37
Juice,/m/01z1kdw,5,BR-AC,Dengue,2023-12,2025-07-23 15:37
Red blotches,/g/11cnnds5rt,4,BR-AC,Dengue,2023-12,2025-07-23 15:37
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-12,2025-07-23 15:37
Yellow fever mosquito,/m/06y6_w,44,BR-AL,Dengue,2023-12,2025-07-23 15:37
Mosquito,/m/09f96,42,BR-AL,Dengue,2023-12,2025-07-23 15:37
Dengue vaccine,/m/0115n7rn,37,BR-AL,Dengue,2023-12,2025-07-23 15:37
Vaccine,/m/07__7,37,BR-AL,Dengue,2023-12,2025-07-23 15:37
Bleeding,/m/012n6x,25,BR-AL,Dengue,2023-12,2025-07-23 15:37
Pain,/m/062t2,25,BR-AL,Dengue,2023-12,2025-07-23 15:37
Chikungunya virus infection,/m/01__7l,24,BR-AL,Dengue,2023-12,2025-07-23 15:37
Cure,/m/0405g08,19,BR-AL,Dengue,2023-12,2025-07-23 15:37
