topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2024-08,2025-07-23 16:00
Mosquito,/m/09f96,93,BR-AC,Dengue,2024-08,2025-07-23 16:00
Yellow fever mosquito,/m/06y6_w,87,BR-AC,Dengue,2024-08,2025-07-23 16:00
Composition,/m/08fslw,65,BR-AC,Dengue,2024-08,2025-07-23 16:00
Disease,/m/027x3,52,BR-AC,Dengue,2024-08,2025-07-23 16:00
Symptom,/m/01b_06,100,BR-AL,Dengue,2024-08,2025-07-23 16:00
Mosquito,/m/09f96,39,BR-AL,Dengue,2024-08,2025-07-23 16:00
Yellow fever mosquito,/m/06y6_w,38,BR-AL,Dengue,2024-08,2025-07-23 16:00
Bleeding,/m/012n6x,26,BR-AL,Dengue,2024-08,2025-07-23 16:00
Disease,/m/027x3,23,BR-AL,Dengue,2024-08,2025-07-23 16:00
Body,/m/0180q,16,BR-AL,Dengue,2024-08,2025-07-23 16:00
Dengue vaccine,/m/0115n7rn,15,BR-AL,Dengue,2024-08,2025-07-23 16:00
Platelet,/m/01bw6w,14,BR-AL,Dengue,2024-08,2025-07-23 16:00
Vaccine,/m/07__7,14,BR-AL,Dengue,2024-08,2025-07-23 16:00
Virus,/m/0g9pc,11,BR-AL,Dengue,2024-08,2025-07-23 16:00
Metamizole,/m/08j19g,11,BR-AL,Dengue,2024-08,2025-07-23 16:00
Zika fever,/m/02vkznh,11,BR-AL,Dengue,2024-08,2025-07-23 16:00
Itch,/m/04kllm9,10,BR-AL,Dengue,2024-08,2025-07-23 16:00
Headache,/m/0j5fv,8,BR-AL,Dengue,2024-08,2025-07-23 16:00
Transmission,/m/036991,8,BR-AL,Dengue,2024-08,2025-07-23 16:00
Complete blood count,/m/01k19y,8,BR-AL,Dengue,2024-08,2025-07-23 16:00
Influenza,/m/0cycc,8,BR-AL,Dengue,2024-08,2025-07-23 16:00
Pharmaceutical drug,/m/018l35,7,BR-AL,Dengue,2024-08,2025-07-23 16:00
Fever,/m/0cjf0,7,BR-AL,Dengue,2024-08,2025-07-23 16:00
Acetaminophen,/m/0lbt3,6,BR-AL,Dengue,2024-08,2025-07-23 16:00
COVID-19,/g/11j2cc_qll,4,BR-AL,Dengue,2024-08,2025-07-23 16:00
Zika virus,/m/080m_5j,3,BR-AL,Dengue,2024-08,2025-07-23 16:00
Symptom,/m/01b_06,100,BR-AM,Dengue,2024-08,2025-07-23 16:00
Disease,/m/027x3,65,BR-AM,Dengue,2024-08,2025-07-23 16:00
Mosquito,/m/09f96,58,BR-AM,Dengue,2024-08,2025-07-23 16:00
Yellow fever mosquito,/m/06y6_w,47,BR-AM,Dengue,2024-08,2025-07-23 16:00
Zika fever,/m/02vkznh,39,BR-AM,Dengue,2024-08,2025-07-23 16:00
Acetaminophen,/m/0lbt3,39,BR-AM,Dengue,2024-08,2025-07-23 16:00
Dengue vaccine,/m/0115n7rn,25,BR-AM,Dengue,2024-08,2025-07-23 16:00
Research,/m/06cs1,23,BR-AM,Dengue,2024-08,2025-07-23 16:00
Virus,/m/0g9pc,21,BR-AM,Dengue,2024-08,2025-07-23 16:00
Metamizole,/m/08j19g,20,BR-AM,Dengue,2024-08,2025-07-23 16:00
Vaccine,/m/07__7,19,BR-AM,Dengue,2024-08,2025-07-23 16:00
Unit of measurement,/m/02sql7,19,BR-AM,Dengue,2024-08,2025-07-23 16:00
Malaria,/m/0542n,15,BR-AM,Dengue,2024-08,2025-07-23 16:00
2019,/g/11x1ngsf3,12,BR-AM,Dengue,2024-08,2025-07-23 16:00
Public Health,/m/02cm61,10,BR-AM,Dengue,2024-08,2025-07-23 16:00
Health,/m/0kt51,9,BR-AM,Dengue,2024-08,2025-07-23 16:00
Transmission,/m/036991,9,BR-AM,Dengue,2024-08,2025-07-23 16:00
Symptom,/m/01b_06,100,BR-AP,Dengue,2024-08,2025-07-23 16:00
Vaccine,/m/07__7,26,BR-AP,Dengue,2024-08,2025-07-23 16:00
Acetaminophen,/m/0lbt3,24,BR-AP,Dengue,2024-08,2025-07-23 16:00
Mosquito,/m/09f96,23,BR-AP,Dengue,2024-08,2025-07-23 16:00
Yellow fever mosquito,/m/06y6_w,19,BR-AP,Dengue,2024-08,2025-07-23 16:00
Fever,/m/0cjf0,18,BR-AP,Dengue,2024-08,2025-07-23 16:00
Metamizole,/m/08j19g,18,BR-AP,Dengue,2024-08,2025-07-23 16:00
Headache,/m/0j5fv,17,BR-AP,Dengue,2024-08,2025-07-23 16:00
Itch,/m/04kllm9,15,BR-AP,Dengue,2024-08,2025-07-23 16:00
Dengue vaccine,/m/0115n7rn,14,BR-AP,Dengue,2024-08,2025-07-23 16:00
Virus,/m/0g9pc,11,BR-AP,Dengue,2024-08,2025-07-23 16:00
Head,/m/04hgtk,9,BR-AP,Dengue,2024-08,2025-07-23 16:00
Symptom,/m/01b_06,100,BR-BA,Dengue,2024-08,2025-07-23 16:00
Mosquito,/m/09f96,54,BR-BA,Dengue,2024-08,2025-07-23 16:00
Yellow fever mosquito,/m/06y6_w,50,BR-BA,Dengue,2024-08,2025-07-23 16:00
Cure,/m/0405g08,29,BR-BA,Dengue,2024-08,2025-07-23 16:00
Vaccine,/m/07__7,29,BR-BA,Dengue,2024-08,2025-07-23 16:00
Disease,/m/027x3,26,BR-BA,Dengue,2024-08,2025-07-23 16:00
Fever,/m/0cjf0,24,BR-BA,Dengue,2024-08,2025-07-23 16:00
Virus,/m/0g9pc,23,BR-BA,Dengue,2024-08,2025-07-23 16:00
Dengue vaccine,/m/0115n7rn,19,BR-BA,Dengue,2024-08,2025-07-23 16:00
Metamizole,/m/08j19g,18,BR-BA,Dengue,2024-08,2025-07-23 16:00
Bleeding,/m/012n6x,17,BR-BA,Dengue,2024-08,2025-07-23 16:00
Zika fever,/m/02vkznh,16,BR-BA,Dengue,2024-08,2025-07-23 16:00
Chikungunya virus infection,/m/01__7l,13,BR-BA,Dengue,2024-08,2025-07-23 16:00
Cause,/m/0j276x9,12,BR-BA,Dengue,2024-08,2025-07-23 16:00
Transmission,/m/036991,12,BR-BA,Dengue,2024-08,2025-07-23 16:00
Zika virus,/m/080m_5j,11,BR-BA,Dengue,2024-08,2025-07-23 16:00
Aedes,/m/01yz26,9,BR-BA,Dengue,2024-08,2025-07-23 16:00
Acetaminophen,/m/0lbt3,9,BR-BA,Dengue,2024-08,2025-07-23 16:00
Ibuprofen,/m/014d3g,8,BR-BA,Dengue,2024-08,2025-07-23 16:00
COVID-19,/g/11j2cc_qll,8,BR-BA,Dengue,2024-08,2025-07-23 16:00
Dengue virus,/m/0g58pft,8,BR-BA,Dengue,2024-08,2025-07-23 16:00
Yellow fever,/m/087z2,8,BR-BA,Dengue,2024-08,2025-07-23 16:00
Influenza,/m/0cycc,8,BR-BA,Dengue,2024-08,2025-07-23 16:00
Platelet,/m/01bw6w,7,BR-BA,Dengue,2024-08,2025-07-23 16:00
Bacteria,/m/017q2,7,BR-BA,Dengue,2024-08,2025-07-23 16:00
Symptom,/m/01b_06,100,BR-CE,Dengue,2024-08,2025-07-23 16:00
Yellow fever mosquito,/m/06y6_w,49,BR-CE,Dengue,2024-08,2025-07-23 16:00
Mosquito,/m/09f96,46,BR-CE,Dengue,2024-08,2025-07-23 16:00
Vaccine,/m/07__7,33,BR-CE,Dengue,2024-08,2025-07-23 16:00
Dengue vaccine,/m/0115n7rn,22,BR-CE,Dengue,2024-08,2025-07-23 16:00
Disease,/m/027x3,18,BR-CE,Dengue,2024-08,2025-07-23 16:00
Platelet,/m/01bw6w,13,BR-CE,Dengue,2024-08,2025-07-23 16:00
Zika virus,/m/080m_5j,11,BR-CE,Dengue,2024-08,2025-07-23 16:00
Virus,/m/0g9pc,11,BR-CE,Dengue,2024-08,2025-07-23 16:00
Chikungunya virus infection,/m/01__7l,10,BR-CE,Dengue,2024-08,2025-07-23 16:00
Fever,/m/0cjf0,10,BR-CE,Dengue,2024-08,2025-07-23 16:00
Zika fever,/m/02vkznh,10,BR-CE,Dengue,2024-08,2025-07-23 16:00
Metamizole,/m/08j19g,9,BR-CE,Dengue,2024-08,2025-07-23 16:00
Medical sign,/m/02qbqx,9,BR-CE,Dengue,2024-08,2025-07-23 16:00
