topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-01,2025-07-23 15:08
Cure,/m/0405g08,31,BR-AC,Dengue,2023-01,2025-07-23 15:08
Malaria,/m/0542n,28,BR-AC,Dengue,2023-01,2025-07-23 15:08
Body,/m/0180q,19,BR-AC,Dengue,2023-01,2025-07-23 15:08
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-01,2025-07-23 15:08
Mosquito,/m/09f96,45,BR-AL,Dengue,2023-01,2025-07-23 15:08
Chikungunya virus infection,/m/01__7l,37,BR-AL,Dengue,2023-01,2025-07-23 15:08
Yellow fever mosquito,/m/06y6_w,32,BR-AL,Dengue,2023-01,2025-07-23 15:08
Bleeding,/m/012n6x,25,BR-AL,Dengue,2023-01,2025-07-23 15:08
Zika fever,/m/02vkznh,21,BR-AL,Dengue,2023-01,2025-07-23 15:08
Body,/m/0180q,12,BR-AL,Dengue,2023-01,2025-07-23 15:08
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-01,2025-07-23 15:08
Cure,/m/0405g08,18,BR-AM,Dengue,2023-01,2025-07-23 15:08
Bleeding,/m/012n6x,16,BR-AM,Dengue,2023-01,2025-07-23 15:08
COVID-19,/g/11j2cc_qll,16,BR-AM,Dengue,2023-01,2025-07-23 15:08
Malaria,/m/0542n,15,BR-AM,Dengue,2023-01,2025-07-23 15:08
Evil,/m/02plx,13,BR-AM,Dengue,2023-01,2025-07-23 15:08
Fever,/m/0cjf0,10,BR-AM,Dengue,2023-01,2025-07-23 15:08
Therapy,/m/03c1dkx,10,BR-AM,Dengue,2023-01,2025-07-23 15:08
Metamizole,/m/08j19g,9,BR-AM,Dengue,2023-01,2025-07-23 15:08
Chikungunya virus infection,/m/01__7l,9,BR-AM,Dengue,2023-01,2025-07-23 15:08
Yellow fever mosquito,/m/06y6_w,7,BR-AM,Dengue,2023-01,2025-07-23 15:08
Health,/m/0kt51,6,BR-AM,Dengue,2023-01,2025-07-23 15:08
Infection,/m/098s1,5,BR-AM,Dengue,2023-01,2025-07-23 15:08
Allergy,/m/0fd23,4,BR-AM,Dengue,2023-01,2025-07-23 15:08
Symptom,/m/01b_06,100,BR-AP,Dengue,2023-01,2025-07-23 15:08
Mosquito,/m/09f96,66,BR-AP,Dengue,2023-01,2025-07-23 15:08
Symptom,/m/01b_06,100,BR-BA,Dengue,2023-01,2025-07-23 15:08
Chikungunya virus infection,/m/01__7l,30,BR-BA,Dengue,2023-01,2025-07-23 15:08
Mosquito,/m/09f96,25,BR-BA,Dengue,2023-01,2025-07-23 15:08
Yellow fever mosquito,/m/06y6_w,22,BR-BA,Dengue,2023-01,2025-07-23 15:08
Zika fever,/m/02vkznh,13,BR-BA,Dengue,2023-01,2025-07-23 15:08
Fever,/m/0cjf0,12,BR-BA,Dengue,2023-01,2025-07-23 15:08
Body,/m/0180q,12,BR-BA,Dengue,2023-01,2025-07-23 15:08
Bleeding,/m/012n6x,11,BR-BA,Dengue,2023-01,2025-07-23 15:08
COVID-19,/g/11j2cc_qll,9,BR-BA,Dengue,2023-01,2025-07-23 15:08
Physical examination,/m/02vjj4,8,BR-BA,Dengue,2023-01,2025-07-23 15:08
