topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-06,2025-07-23 15:22
Mosquito,/m/09f96,46,BR-AC,Dengue,2023-06,2025-07-23 15:22
Yellow fever mosquito,/m/06y6_w,32,BR-AC,Dengue,2023-06,2025-07-23 15:22
Health,/m/0kt51,27,BR-AC,Dengue,2023-06,2025-07-23 15:22
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-06,2025-07-23 15:22
Yellow fever mosquito,/m/06y6_w,44,BR-AL,Dengue,2023-06,2025-07-23 15:22
Mosquito,/m/09f96,36,BR-AL,Dengue,2023-06,2025-07-23 15:22
Fever,/m/0cjf0,18,BR-AL,Dengue,2023-06,2025-07-23 15:22
Chikungunya virus infection,/m/01__7l,16,BR-AL,Dengue,2023-06,2025-07-23 15:22
COVID-19,/g/11j2cc_qll,15,BR-AL,Dengue,2023-06,2025-07-23 15:22
Disease,/m/027x3,14,BR-AL,Dengue,2023-06,2025-07-23 15:22
Bleeding,/m/012n6x,14,BR-AL,Dengue,2023-06,2025-07-23 15:22
Cause,/m/0j276x9,12,BR-AL,Dengue,2023-06,2025-07-23 15:22
Zika fever,/m/02vkznh,11,BR-AL,Dengue,2023-06,2025-07-23 15:22
Virus,/m/0g9pc,9,BR-AL,Dengue,2023-06,2025-07-23 15:22
Preschool,/m/027wyv,9,BR-AL,Dengue,2023-06,2025-07-23 15:22
Transmission,/m/036991,9,BR-AL,Dengue,2023-06,2025-07-23 15:22
Aedes,/m/01yz26,8,BR-AL,Dengue,2023-06,2025-07-23 15:22
Infection,/m/098s1,7,BR-AL,Dengue,2023-06,2025-07-23 15:22
Zika virus,/m/080m_5j,6,BR-AL,Dengue,2023-06,2025-07-23 15:22
Acetaminophen,/m/0lbt3,5,BR-AL,Dengue,2023-06,2025-07-23 15:22
Disease vector,/g/1213bm7p,4,BR-AL,Dengue,2023-06,2025-07-23 15:22
Cure,/m/0405g08,4,BR-AL,Dengue,2023-06,2025-07-23 15:22
Itch,/m/04kllm9,3,BR-AL,Dengue,2023-06,2025-07-23 15:22
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-06,2025-07-23 15:22
Mosquito,/m/09f96,53,BR-AM,Dengue,2023-06,2025-07-23 15:22
Yellow fever mosquito,/m/06y6_w,51,BR-AM,Dengue,2023-06,2025-07-23 15:22
Dengue vaccine,/m/0115n7rn,37,BR-AM,Dengue,2023-06,2025-07-23 15:22
Virus,/m/0g9pc,34,BR-AM,Dengue,2023-06,2025-07-23 15:22
Disease,/m/027x3,30,BR-AM,Dengue,2023-06,2025-07-23 15:22
Vaccine,/m/07__7,28,BR-AM,Dengue,2023-06,2025-07-23 15:22
Water,/m/0838f,27,BR-AM,Dengue,2023-06,2025-07-23 15:22
Influenza,/m/0cycc,23,BR-AM,Dengue,2023-06,2025-07-23 15:22
Therapy,/m/03c1dkx,22,BR-AM,Dengue,2023-06,2025-07-23 15:22
Fever,/m/0cjf0,18,BR-AM,Dengue,2023-06,2025-07-23 15:22
Chikungunya virus infection,/m/01__7l,17,BR-AM,Dengue,2023-06,2025-07-23 15:22
near,/g/120z94z5n,17,BR-AM,Dengue,2023-06,2025-07-23 15:22
Ability,/g/11p13sv4ln,17,BR-AM,Dengue,2023-06,2025-07-23 15:22
Cause,/m/0j276x9,16,BR-AM,Dengue,2023-06,2025-07-23 15:22
COVID-19,/g/11j2cc_qll,15,BR-AM,Dengue,2023-06,2025-07-23 15:22
Infant,/m/0jnvp,14,BR-AM,Dengue,2023-06,2025-07-23 15:22
built-in,/g/11pfb53s0j,14,BR-AM,Dengue,2023-06,2025-07-23 15:22
Body,/m/0180q,14,BR-AM,Dengue,2023-06,2025-07-23 15:22
whole,/g/11spgympyl,12,BR-AM,Dengue,2023-06,2025-07-23 15:22
Risk | Brilliant Math & Science Wiki,/m/06d5f,12,BR-AM,Dengue,2023-06,2025-07-23 15:22
Adult,/m/016c68,11,BR-AM,Dengue,2023-06,2025-07-23 15:22
Lying,/m/051_dmw,11,BR-AM,Dengue,2023-06,2025-07-23 15:22
Fungi,/m/03154,11,BR-AM,Dengue,2023-06,2025-07-23 15:22
Tuberculosis,/m/07jwr,10,BR-AM,Dengue,2023-06,2025-07-23 15:22
Symptom,/m/01b_06,100,BR-AP,Dengue,2023-06,2025-07-23 15:22
Mosquito,/m/09f96,65,BR-AP,Dengue,2023-06,2025-07-23 15:22
Cure,/m/0405g08,23,BR-AP,Dengue,2023-06,2025-07-23 15:22
Malaria,/m/0542n,20,BR-AP,Dengue,2023-06,2025-07-23 15:22
