topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2024-11,2025-07-30 16:16
Eating,/m/01f5gx,64,BR-AC,Dengue,2024-11,2025-07-30 16:16
Cure,/m/0405g08,40,BR-AC,Dengue,2024-11,2025-07-30 16:16
Bleeding,/m/012n6x,36,BR-AC,Dengue,2024-11,2025-07-30 16:16
Cause,/m/0j276x9,26,BR-AC,Dengue,2024-11,2025-07-30 16:16
Symptom,/m/01b_06,100,BR-AL,Dengue,2024-11,2025-07-30 16:16
Yellow fever mosquito,/m/06y6_w,68,BR-AL,Dengue,2024-11,2025-07-30 16:16
Mosquito,/m/09f96,67,BR-AL,Dengue,2024-11,2025-07-30 16:16
Dengue vaccine,/m/0115n7rn,38,BR-AL,Dengue,2024-11,2025-07-30 16:16
Vaccine,/m/07__7,32,BR-AL,Dengue,2024-11,2025-07-30 16:16
Bleeding,/m/012n6x,19,BR-AL,Dengue,2024-11,2025-07-30 16:16
Platelet,/m/01bw6w,8,BR-AL,Dengue,2024-11,2025-07-30 16:16
Symptom,/m/01b_06,100,BR-AM,Dengue,2024-11,2025-07-30 16:16
Mosquito,/m/09f96,77,BR-AM,Dengue,2024-11,2025-07-30 16:16
Yellow fever mosquito,/m/06y6_w,76,BR-AM,Dengue,2024-11,2025-07-30 16:16
Vaccine,/m/07__7,64,BR-AM,Dengue,2024-11,2025-07-30 16:16
Dengue vaccine,/m/0115n7rn,51,BR-AM,Dengue,2024-11,2025-07-30 16:16
Disease,/m/027x3,46,BR-AM,Dengue,2024-11,2025-07-30 16:16
Cause,/m/0j276x9,41,BR-AM,Dengue,2024-11,2025-07-30 16:16
Malaria,/m/0542n,37,BR-AM,Dengue,2024-11,2025-07-30 16:16
Ministry of Health of Brazil,/m/0c3ty1w,30,BR-AM,Dengue,2024-11,2025-07-30 16:16
Diagnosis,/g/121yyf_8,26,BR-AM,Dengue,2024-11,2025-07-30 16:16
medical treatment,/g/120p4rbg,23,BR-AM,Dengue,2024-11,2025-07-30 16:16
Fever,/m/0cjf0,20,BR-AM,Dengue,2024-11,2025-07-30 16:16
Bleeding,/m/012n6x,19,BR-AM,Dengue,2024-11,2025-07-30 16:16
COVID-19,/g/11j2cc_qll,19,BR-AM,Dengue,2024-11,2025-07-30 16:16
Yellow fever,/m/087z2,17,BR-AM,Dengue,2024-11,2025-07-30 16:16
Zika virus,/m/080m_5j,14,BR-AM,Dengue,2024-11,2025-07-30 16:16
Transmission,/m/036991,14,BR-AM,Dengue,2024-11,2025-07-30 16:16
Zika fever,/m/02vkznh,14,BR-AM,Dengue,2024-11,2025-07-30 16:16
