topicTitle,topicId,value,geo,keyword,time,sys_time
Yellow fever mosquito,/m/06y6_w,100,BR-AC,Dengue,2024-07,2025-07-23 15:57
Symptom,/m/01b_06,75,BR-AC,Dengue,2024-07,2025-07-23 15:57
Symptom,/m/01b_06,100,BR-AL,Dengue,2024-07,2025-07-23 15:57
Mosquito,/m/09f96,43,BR-AL,Dengue,2024-07,2025-07-23 15:57
Yellow fever mosquito,/m/06y6_w,41,BR-AL,Dengue,2024-07,2025-07-23 15:57
Vaccine,/m/07__7,23,BR-AL,Dengue,2024-07,2025-07-23 15:57
Bleeding,/m/012n6x,21,BR-AL,Dengue,2024-07,2025-07-23 15:57
Fever,/m/0cjf0,20,BR-AL,Dengue,2024-07,2025-07-23 15:57
Dengue vaccine,/m/0115n7rn,18,BR-AL,Dengue,2024-07,2025-07-23 15:57
Metamizole,/m/08j19g,11,BR-AL,Dengue,2024-07,2025-07-23 15:57
Body,/m/0180q,10,BR-AL,Dengue,2024-07,2025-07-23 15:57
COVID-19,/g/11j2cc_qll,9,BR-AL,Dengue,2024-07,2025-07-23 15:57
Platelet,/m/01bw6w,9,BR-AL,Dengue,2024-07,2025-07-23 15:57
Headache,/m/0j5fv,7,BR-AL,Dengue,2024-07,2025-07-23 15:57
Medical sign,/m/02qbqx,6,BR-AL,Dengue,2024-07,2025-07-23 15:57
Aedes,/m/01yz26,6,BR-AL,Dengue,2024-07,2025-07-23 15:57
Viral Infection,/m/02kc20m,5,BR-AL,Dengue,2024-07,2025-07-23 15:57
Zika fever,/m/02vkznh,5,BR-AL,Dengue,2024-07,2025-07-23 15:57
Serology,/m/042s2_,5,BR-AL,Dengue,2024-07,2025-07-23 15:57
Symptom,/m/01b_06,100,BR-AM,Dengue,2024-07,2025-07-23 15:57
Mosquito,/m/09f96,54,BR-AM,Dengue,2024-07,2025-07-23 15:57
Yellow fever mosquito,/m/06y6_w,39,BR-AM,Dengue,2024-07,2025-07-23 15:57
Disease,/m/027x3,34,BR-AM,Dengue,2024-07,2025-07-23 15:57
Virus,/m/0g9pc,33,BR-AM,Dengue,2024-07,2025-07-23 15:57
Vaccine,/m/07__7,31,BR-AM,Dengue,2024-07,2025-07-23 15:57
Health,/m/0kt51,30,BR-AM,Dengue,2024-07,2025-07-23 15:57
Transmission,/m/036991,29,BR-AM,Dengue,2024-07,2025-07-23 15:57
Fever,/m/0cjf0,29,BR-AM,Dengue,2024-07,2025-07-23 15:57
Human,/m/0dgw9r,23,BR-AM,Dengue,2024-07,2025-07-23 15:57
Yellow fever,/m/087z2,22,BR-AM,Dengue,2024-07,2025-07-23 15:57
