topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2024-01,2025-07-23 15:40
Food,/m/02wbm,31,BR-AC,Dengue,2024-01,2025-07-23 15:40
Yellow fever mosquito,/m/06y6_w,22,BR-AC,Dengue,2024-01,2025-07-23 15:40
Metamizole,/m/08j19g,19,BR-AC,Dengue,2024-01,2025-07-23 15:40
Fever,/m/0cjf0,19,BR-AC,Dengue,2024-01,2025-07-23 15:40
Mosquito,/m/09f96,18,BR-AC,Dengue,2024-01,2025-07-23 15:40
Bleeding,/m/012n6x,17,BR-AC,Dengue,2024-01,2025-07-23 15:40
Body,/m/0180q,15,BR-AC,Dengue,2024-01,2025-07-23 15:40
Acetaminophen,/m/0lbt3,13,BR-AC,Dengue,2024-01,2025-07-23 15:40
Eating,/m/01f5gx,13,BR-AC,Dengue,2024-01,2025-07-23 15:40
Vaccine,/m/07__7,13,BR-AC,Dengue,2024-01,2025-07-23 15:40
Dengue vaccine,/m/0115n7rn,12,BR-AC,Dengue,2024-01,2025-07-23 15:40
Head,/m/04hgtk,12,BR-AC,Dengue,2024-01,2025-07-23 15:40
Itch,/m/04kllm9,10,BR-AC,Dengue,2024-01,2025-07-23 15:40
Back pain,/m/0142ky,9,BR-AC,Dengue,2024-01,2025-07-23 15:40
Body ache,/g/11k71tc65k,7,BR-AC,Dengue,2024-01,2025-07-23 15:40
Platelet,/m/01bw6w,7,BR-AC,Dengue,2024-01,2025-07-23 15:40
Headache,/m/0j5fv,7,BR-AC,Dengue,2024-01,2025-07-23 15:40
Ibuprofen,/m/014d3g,7,BR-AC,Dengue,2024-01,2025-07-23 15:40
COVID-19,/g/11j2cc_qll,7,BR-AC,Dengue,2024-01,2025-07-23 15:40
Reagent,/m/0197z2,6,BR-AC,Dengue,2024-01,2025-07-23 15:40
Virus,/m/0g9pc,6,BR-AC,Dengue,2024-01,2025-07-23 15:40
Diclofenac,/m/01_94h,5,BR-AC,Dengue,2024-01,2025-07-23 15:40
Immunoglobulin G,/m/02gsf4,5,BR-AC,Dengue,2024-01,2025-07-23 15:40
Saline,/m/04v715,5,BR-AC,Dengue,2024-01,2025-07-23 15:40
Symptom,/m/01b_06,100,BR-AL,Dengue,2024-01,2025-07-23 15:40
Vaccine,/m/07__7,82,BR-AL,Dengue,2024-01,2025-07-23 15:40
Dengue vaccine,/m/0115n7rn,74,BR-AL,Dengue,2024-01,2025-07-23 15:40
Mosquito,/m/09f96,61,BR-AL,Dengue,2024-01,2025-07-23 15:40
Yellow fever mosquito,/m/06y6_w,51,BR-AL,Dengue,2024-01,2025-07-23 15:40
Pain,/m/062t2,41,BR-AL,Dengue,2024-01,2025-07-23 15:40
Fever,/m/0cjf0,37,BR-AL,Dengue,2024-01,2025-07-23 15:40
Zika fever,/m/02vkznh,30,BR-AL,Dengue,2024-01,2025-07-23 15:40
Disease,/m/027x3,20,BR-AL,Dengue,2024-01,2025-07-23 15:40
Zika virus,/m/080m_5j,12,BR-AL,Dengue,2024-01,2025-07-23 15:40
Virus,/m/0g9pc,11,BR-AL,Dengue,2024-01,2025-07-23 15:40
Bleeding,/m/012n6x,9,BR-AL,Dengue,2024-01,2025-07-23 15:40
Headache,/m/0j5fv,9,BR-AL,Dengue,2024-01,2025-07-23 15:40
Patient,/m/028hfb,7,BR-AL,Dengue,2024-01,2025-07-23 15:40
Symptom,/m/01b_06,100,BR-AM,Dengue,2024-01,2025-07-23 15:40
Cure,/m/0405g08,25,BR-AM,Dengue,2024-01,2025-07-23 15:40
Fever,/m/0cjf0,14,BR-AM,Dengue,2024-01,2025-07-23 15:40
Vaccine,/m/07__7,12,BR-AM,Dengue,2024-01,2025-07-23 15:40
Body,/m/0180q,10,BR-AM,Dengue,2024-01,2025-07-23 15:40
Metamizole,/m/08j19g,9,BR-AM,Dengue,2024-01,2025-07-23 15:40
Dengue vaccine,/m/0115n7rn,9,BR-AM,Dengue,2024-01,2025-07-23 15:40
Bleeding,/m/012n6x,9,BR-AM,Dengue,2024-01,2025-07-23 15:40
Mosquito,/m/09f96,8,BR-AM,Dengue,2024-01,2025-07-23 15:40
Acetaminophen,/m/0lbt3,7,BR-AM,Dengue,2024-01,2025-07-23 15:40
Yellow fever mosquito,/m/06y6_w,7,BR-AM,Dengue,2024-01,2025-07-23 15:40
Human skin,/g/11bc5j5yln,7,BR-AM,Dengue,2024-01,2025-07-23 15:40
Malaria,/m/0542n,6,BR-AM,Dengue,2024-01,2025-07-23 15:40
Itch,/m/04kllm9,5,BR-AM,Dengue,2024-01,2025-07-23 15:40
Pharmaceutical drug,/m/018l35,5,BR-AM,Dengue,2024-01,2025-07-23 15:40
Chikungunya virus infection,/m/01__7l,5,BR-AM,Dengue,2024-01,2025-07-23 15:40
Headache,/m/0j5fv,5,BR-AM,Dengue,2024-01,2025-07-23 15:40
Red blotches,/g/11cnnds5rt,5,BR-AM,Dengue,2024-01,2025-07-23 15:40
Cause,/m/0j276x9,5,BR-AM,Dengue,2024-01,2025-07-23 15:40
COVID-19,/g/11j2cc_qll,4,BR-AM,Dengue,2024-01,2025-07-23 15:40
Zika virus,/m/080m_5j,4,BR-AM,Dengue,2024-01,2025-07-23 15:40
Ibuprofen,/m/014d3g,4,BR-AM,Dengue,2024-01,2025-07-23 15:40
Virus,/m/0g9pc,4,BR-AM,Dengue,2024-01,2025-07-23 15:40
Zika fever,/m/02vkznh,4,BR-AM,Dengue,2024-01,2025-07-23 15:40
