topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2020-10,2025-07-22 18:34
Mosquito,/m/09f96,75,BR-AC,Dengue,2020-10,2025-07-22 18:34
Symptom,/m/01b_06,100,BR-AL,Dengue,2020-10,2025-07-22 18:34
Mosquito,/m/09f96,89,BR-AL,Dengue,2020-10,2025-07-22 18:34
Yellow fever mosquito,/m/06y6_w,70,BR-AL,Dengue,2020-10,2025-07-22 18:34
Health,/m/0kt51,69,BR-AL,Dengue,2020-10,2025-07-22 18:34
Disease,/m/027x3,49,BR-AL,Dengue,2020-10,2025-07-22 18:34
Virus,/m/0g9pc,33,BR-AL,Dengue,2020-10,2025-07-22 18:34
Information,/m/03y39,30,BR-AL,Dengue,2020-10,2025-07-22 18:34
Fever,/m/0cjf0,28,BR-AL,Dengue,2020-10,2025-07-22 18:34
Human,/m/0dgw9r,27,BR-AL,Dengue,2020-10,2025-07-22 18:34
Hepatitis A,/m/01yjzm,24,BR-AL,Dengue,2020-10,2025-07-22 18:34
Vaccine,/m/07__7,23,BR-AL,Dengue,2020-10,2025-07-22 18:34
HIV/AIDS,/m/0d19y2,19,BR-AL,Dengue,2020-10,2025-07-22 18:34
Cell,/m/01cbd,18,BR-AL,Dengue,2020-10,2025-07-22 18:34
Plant,/m/05s2s,18,BR-AL,Dengue,2020-10,2025-07-22 18:34
Yellow fever,/m/087z2,11,BR-AL,Dengue,2020-10,2025-07-22 18:34
Symptom,/m/01b_06,100,BR-AM,Dengue,2020-10,2025-07-22 18:34
Mosquito,/m/09f96,81,BR-AM,Dengue,2020-10,2025-07-22 18:34
Yellow fever mosquito,/m/06y6_w,64,BR-AM,Dengue,2020-10,2025-07-22 18:34
Disease,/m/027x3,59,BR-AM,Dengue,2020-10,2025-07-22 18:34
Yellow fever,/m/087z2,49,BR-AM,Dengue,2020-10,2025-07-22 18:34
Chikungunya virus infection,/m/01__7l,44,BR-AM,Dengue,2020-10,2025-07-22 18:34
Virus,/m/0g9pc,41,BR-AM,Dengue,2020-10,2025-07-22 18:34
Zika fever,/m/02vkznh,25,BR-AM,Dengue,2020-10,2025-07-22 18:34
Animal,/m/0jbk,22,BR-AM,Dengue,2020-10,2025-07-22 18:34
Transmission,/m/036991,21,BR-AM,Dengue,2020-10,2025-07-22 18:34
Body,/m/0180q,21,BR-AM,Dengue,2020-10,2025-07-22 18:34
Organism,/m/05nnm,19,BR-AM,Dengue,2020-10,2025-07-22 18:34
Cell,/m/01cbd,18,BR-AM,Dengue,2020-10,2025-07-22 18:34
Influenza,/m/0cycc,16,BR-AM,Dengue,2020-10,2025-07-22 18:34
Plant,/m/05s2s,16,BR-AM,Dengue,2020-10,2025-07-22 18:34
Bleeding,/m/012n6x,16,BR-AM,Dengue,2020-10,2025-07-22 18:34
Disease vector,/m/03cln52,14,BR-AM,Dengue,2020-10,2025-07-22 18:34
Oxygen,/m/025s6bf,12,BR-AM,Dengue,2020-10,2025-07-22 18:34
Aedes,/m/01yz26,11,BR-AM,Dengue,2020-10,2025-07-22 18:34
HIV/AIDS,/m/0d19y2,9,BR-AM,Dengue,2020-10,2025-07-22 18:34
Student,/m/014cnc,9,BR-AM,Dengue,2020-10,2025-07-22 18:34
