topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-05,2025-07-23 15:19
Fever,/m/0cjf0,25,BR-AC,Dengue,2023-05,2025-07-23 15:19
Chikungunya virus infection,/m/01__7l,18,BR-AC,Dengue,2023-05,2025-07-23 15:19
Virus,/m/0g9pc,14,BR-AC,Dengue,2023-05,2025-07-23 15:19
Influenza,/m/0cycc,11,BR-AC,Dengue,2023-05,2025-07-23 15:19
Skin,/m/06z04,10,BR-AC,Dengue,2023-05,2025-07-23 15:19
Headache,/m/0j5fv,9,BR-AC,Dengue,2023-05,2025-07-23 15:19
Diarrhea,/m/0f3kl,9,BR-AC,Dengue,2023-05,2025-07-23 15:19
Itch,/m/04kllm9,9,BR-AC,Dengue,2023-05,2025-07-23 15:19
Therapy,/m/03c1dkx,8,BR-AC,Dengue,2023-05,2025-07-23 15:19
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-05,2025-07-23 15:19
Mosquito,/m/09f96,58,BR-AL,Dengue,2023-05,2025-07-23 15:19
Yellow fever mosquito,/m/06y6_w,54,BR-AL,Dengue,2023-05,2025-07-23 15:19
Disease,/m/027x3,22,BR-AL,Dengue,2023-05,2025-07-23 15:19
Zika fever,/m/02vkznh,17,BR-AL,Dengue,2023-05,2025-07-23 15:19
Virus,/m/0g9pc,16,BR-AL,Dengue,2023-05,2025-07-23 15:19
Chikungunya virus infection,/m/01__7l,14,BR-AL,Dengue,2023-05,2025-07-23 15:19
Hepatitis,/m/09jg8,14,BR-AL,Dengue,2023-05,2025-07-23 15:19
Fever,/m/0cjf0,13,BR-AL,Dengue,2023-05,2025-07-23 15:19
Aedes,/m/01yz26,12,BR-AL,Dengue,2023-05,2025-07-23 15:19
Therapy,/m/03c1dkx,11,BR-AL,Dengue,2023-05,2025-07-23 15:19
Skin,/m/06z04,9,BR-AL,Dengue,2023-05,2025-07-23 15:19
Disease outbreak,/m/01qb76,8,BR-AL,Dengue,2023-05,2025-07-23 15:19
Risk | Brilliant Math & Science Wiki,/m/06d5f,8,BR-AL,Dengue,2023-05,2025-07-23 15:19
Metamizole,/m/08j19g,7,BR-AL,Dengue,2023-05,2025-07-23 15:19
Carbon,/m/025tfgm,7,BR-AL,Dengue,2023-05,2025-07-23 15:19
Influenza,/m/0cycc,7,BR-AL,Dengue,2023-05,2025-07-23 15:19
International Classification of Diseases,/m/03zlr,7,BR-AL,Dengue,2023-05,2025-07-23 15:19
prevention,/g/1211pfss,7,BR-AL,Dengue,2023-05,2025-07-23 15:19
Ministry,/m/03h_j_,6,BR-AL,Dengue,2023-05,2025-07-23 15:19
COVID-19,/g/11j2cc_qll,6,BR-AL,Dengue,2023-05,2025-07-23 15:19
