topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2022-01,2025-07-23 14:32
Yellow fever mosquito,/m/06y6_w,22,BR-AC,Dengue,2022-01,2025-07-23 14:32
Influenza,/m/0cycc,17,BR-AC,Dengue,2022-01,2025-07-23 14:32
Physical examination,/m/02vjj4,16,BR-AC,Dengue,2022-01,2025-07-23 14:32
Throat,/m/0mhy4,15,BR-AC,Dengue,2022-01,2025-07-23 14:32
Food,/m/02wbm,14,BR-AC,Dengue,2022-01,2025-07-23 14:32
Fever,/m/0cjf0,10,BR-AC,Dengue,2022-01,2025-07-23 14:32
Sore throat,/m/0b76bty,8,BR-AC,Dengue,2022-01,2025-07-23 14:32
Disease,/m/027x3,7,BR-AC,Dengue,2022-01,2025-07-23 14:32
Symptom,/m/01b_06,100,BR-AL,Dengue,2022-01,2025-07-23 14:32
Mosquito,/m/09f96,24,BR-AL,Dengue,2022-01,2025-07-23 14:32
Yellow fever mosquito,/m/06y6_w,21,BR-AL,Dengue,2022-01,2025-07-23 14:32
Fever,/m/0cjf0,21,BR-AL,Dengue,2022-01,2025-07-23 14:32
Influenza,/m/0cycc,17,BR-AL,Dengue,2022-01,2025-07-23 14:32
Body,/m/0180q,11,BR-AL,Dengue,2022-01,2025-07-23 14:32
Chikungunya virus infection,/m/01__7l,10,BR-AL,Dengue,2022-01,2025-07-23 14:32
Bleeding,/m/012n6x,8,BR-AL,Dengue,2022-01,2025-07-23 14:32
Symptom,/m/01b_06,100,BR-AM,Dengue,2022-01,2025-07-23 14:32
Mosquito,/m/09f96,16,BR-AM,Dengue,2022-01,2025-07-23 14:32
Yellow fever mosquito,/m/06y6_w,15,BR-AM,Dengue,2022-01,2025-07-23 14:32
Influenza,/m/0cycc,11,BR-AM,Dengue,2022-01,2025-07-23 14:32
Malaria,/m/0542n,9,BR-AM,Dengue,2022-01,2025-07-23 14:32
Physical examination,/m/02vjj4,9,BR-AM,Dengue,2022-01,2025-07-23 14:32
Symptom,/m/01b_06,100,BR-AP,Dengue,2022-01,2025-07-23 14:32
Symptom,/m/01b_06,100,BR-BA,Dengue,2022-01,2025-07-23 14:32
Mosquito,/m/09f96,31,BR-BA,Dengue,2022-01,2025-07-23 14:32
Yellow fever mosquito,/m/06y6_w,30,BR-BA,Dengue,2022-01,2025-07-23 14:32
Chikungunya virus infection,/m/01__7l,23,BR-BA,Dengue,2022-01,2025-07-23 14:32
Fever,/m/0cjf0,16,BR-BA,Dengue,2022-01,2025-07-23 14:32
Influenza,/m/0cycc,13,BR-BA,Dengue,2022-01,2025-07-23 14:32
Zika fever,/m/02vkznh,13,BR-BA,Dengue,2022-01,2025-07-23 14:32
Metamizole,/m/08j19g,9,BR-BA,Dengue,2022-01,2025-07-23 14:32
Body,/m/0180q,9,BR-BA,Dengue,2022-01,2025-07-23 14:32
Bleeding,/m/012n6x,9,BR-BA,Dengue,2022-01,2025-07-23 14:32
Virus,/m/0g9pc,7,BR-BA,Dengue,2022-01,2025-07-23 14:32
