topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-11,2025-07-23 15:35
Cure,/m/0405g08,25,BR-AC,Dengue,2023-11,2025-07-23 15:35
Evil,/m/02plx,22,BR-AC,Dengue,2023-11,2025-07-23 15:35
Cause,/m/0j276x9,20,BR-AC,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,19,BR-AC,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,19,BR-AC,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,16,BR-AC,Dengue,2023-11,2025-07-23 15:35
Zika fever,/m/02vkznh,15,BR-AC,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,14,BR-AC,Dengue,2023-11,2025-07-23 15:35
Disease vector,/g/1213bm7p,13,BR-AC,Dengue,2023-11,2025-07-23 15:35
Eating,/m/01f5gx,12,BR-AC,Dengue,2023-11,2025-07-23 15:35
Chikungunya virus infection,/m/01__7l,12,BR-AC,Dengue,2023-11,2025-07-23 15:35
COVID-19,/g/11j2cc_qll,11,BR-AC,Dengue,2023-11,2025-07-23 15:35
Platelet,/m/01bw6w,11,BR-AC,Dengue,2023-11,2025-07-23 15:35
Malaria,/m/0542n,10,BR-AC,Dengue,2023-11,2025-07-23 15:35
Pharmaceutical drug,/m/018l35,9,BR-AC,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,51,BR-AL,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,32,BR-AL,Dengue,2023-11,2025-07-23 15:35
Aedes,/m/01yz26,28,BR-AL,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,26,BR-AL,Dengue,2023-11,2025-07-23 15:35
Virus,/m/0g9pc,23,BR-AL,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,18,BR-AL,Dengue,2023-11,2025-07-23 15:35
Zika fever,/m/02vkznh,18,BR-AL,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,18,BR-AL,Dengue,2023-11,2025-07-23 15:35
Child,/m/0ytgt,16,BR-AL,Dengue,2023-11,2025-07-23 15:35
Zika virus,/m/080m_5j,13,BR-AL,Dengue,2023-11,2025-07-23 15:35
Metamizole,/m/08j19g,11,BR-AL,Dengue,2023-11,2025-07-23 15:35
Chikungunya virus infection,/m/01__7l,10,BR-AL,Dengue,2023-11,2025-07-23 15:35
Transmission,/m/036991,10,BR-AL,Dengue,2023-11,2025-07-23 15:35
Cure,/m/0405g08,7,BR-AL,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,85,BR-AM,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,80,BR-AM,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,52,BR-AM,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,33,BR-AM,Dengue,2023-11,2025-07-23 15:35
Virus,/m/0g9pc,31,BR-AM,Dengue,2023-11,2025-07-23 15:35
Transmission,/m/036991,29,BR-AM,Dengue,2023-11,2025-07-23 15:35
Poster,/m/01n5jq,25,BR-AM,Dengue,2023-11,2025-07-23 15:35
Cell,/m/01cbd,24,BR-AM,Dengue,2023-11,2025-07-23 15:35
Malaria,/m/0542n,24,BR-AM,Dengue,2023-11,2025-07-23 15:35
Combat,/m/0byj4,23,BR-AM,Dengue,2023-11,2025-07-23 15:35
Cause,/m/0j276x9,23,BR-AM,Dengue,2023-11,2025-07-23 15:35
Vaccine,/m/07__7,21,BR-AM,Dengue,2023-11,2025-07-23 15:35
Host,/m/01fc0r,20,BR-AM,Dengue,2023-11,2025-07-23 15:35
Education,/g/121p6d90,19,BR-AM,Dengue,2023-11,2025-07-23 15:35
Chikungunya virus infection,/m/01__7l,18,BR-AM,Dengue,2023-11,2025-07-23 15:35
Dengue vaccine,/m/0115n7rn,15,BR-AM,Dengue,2023-11,2025-07-23 15:35
Chagas disease,/m/0208m,13,BR-AM,Dengue,2023-11,2025-07-23 15:35
Acetaminophen,/m/0lbt3,12,BR-AM,Dengue,2023-11,2025-07-23 15:35
Aedes,/m/01yz26,11,BR-AM,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,11,BR-AM,Dengue,2023-11,2025-07-23 15:35
Hepatitis,/m/09jg8,10,BR-AM,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-AP,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,37,BR-AP,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-BA,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,40,BR-BA,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,40,BR-BA,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,26,BR-BA,Dengue,2023-11,2025-07-23 15:35
Chikungunya virus infection,/m/01__7l,26,BR-BA,Dengue,2023-11,2025-07-23 15:35
Pain,/m/062t2,23,BR-BA,Dengue,2023-11,2025-07-23 15:35
Zika fever,/m/02vkznh,20,BR-BA,Dengue,2023-11,2025-07-23 15:35
Virus,/m/0g9pc,19,BR-BA,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,18,BR-BA,Dengue,2023-11,2025-07-23 15:35
Vaccine,/m/07__7,17,BR-BA,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,14,BR-BA,Dengue,2023-11,2025-07-23 15:35
COVID-19,/g/11j2cc_qll,14,BR-BA,Dengue,2023-11,2025-07-23 15:35
Transmission,/m/036991,12,BR-BA,Dengue,2023-11,2025-07-23 15:35
Infection,/m/098s1,12,BR-BA,Dengue,2023-11,2025-07-23 15:35
Cause,/m/0j276x9,11,BR-BA,Dengue,2023-11,2025-07-23 15:35
White blood cell,/m/0129vc,9,BR-BA,Dengue,2023-11,2025-07-23 15:35
Combat,/m/0byj4,9,BR-BA,Dengue,2023-11,2025-07-23 15:35
Influenza,/m/0cycc,8,BR-BA,Dengue,2023-11,2025-07-23 15:35
Acetaminophen,/m/0lbt3,8,BR-BA,Dengue,2023-11,2025-07-23 15:35
Metamizole,/m/08j19g,8,BR-BA,Dengue,2023-11,2025-07-23 15:35
Aedes,/m/01yz26,7,BR-BA,Dengue,2023-11,2025-07-23 15:35
Yellow fever,/m/087z2,7,BR-BA,Dengue,2023-11,2025-07-23 15:35
Therapy,/m/03c1dkx,7,BR-BA,Dengue,2023-11,2025-07-23 15:35
Dengue vaccine,/m/0115n7rn,7,BR-BA,Dengue,2023-11,2025-07-23 15:35
Viral Infection,/m/02kc20m,7,BR-BA,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-CE,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,47,BR-CE,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,43,BR-CE,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,39,BR-CE,Dengue,2023-11,2025-07-23 15:35
Chikungunya virus infection,/m/01__7l,28,BR-CE,Dengue,2023-11,2025-07-23 15:35
Virus,/m/0g9pc,25,BR-CE,Dengue,2023-11,2025-07-23 15:35
Health,/m/0kt51,25,BR-CE,Dengue,2023-11,2025-07-23 15:35
Vaccine,/m/07__7,22,BR-CE,Dengue,2023-11,2025-07-23 15:35
Zika fever,/m/02vkznh,18,BR-CE,Dengue,2023-11,2025-07-23 15:35
Yellow fever,/m/087z2,17,BR-CE,Dengue,2023-11,2025-07-23 15:35
Dengue vaccine,/m/0115n7rn,15,BR-CE,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,15,BR-CE,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,15,BR-CE,Dengue,2023-11,2025-07-23 15:35
Transmission,/m/036991,14,BR-CE,Dengue,2023-11,2025-07-23 15:35
Bacteria,/m/017q2,14,BR-CE,Dengue,2023-11,2025-07-23 15:35
Head,/m/04hgtk,13,BR-CE,Dengue,2023-11,2025-07-23 15:35
Combat,/m/0byj4,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
being,/g/121m7xnm,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
Headache,/m/0j5fv,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
Aedes,/m/01yz26,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
Ministry,/m/03h_j_,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
Infection,/m/098s1,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
Therapy,/m/03c1dkx,11,BR-CE,Dengue,2023-11,2025-07-23 15:35
Natural environment,/m/02py09,10,BR-CE,Dengue,2023-11,2025-07-23 15:35
Diagnosis,/g/155pjm37,9,BR-CE,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-DF,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,52,BR-DF,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,48,BR-DF,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,46,BR-DF,Dengue,2023-11,2025-07-23 15:35
Dengue vaccine,/m/0115n7rn,32,BR-DF,Dengue,2023-11,2025-07-23 15:35
Vaccine,/m/07__7,32,BR-DF,Dengue,2023-11,2025-07-23 15:35
Metamizole,/m/08j19g,16,BR-DF,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,15,BR-DF,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,13,BR-DF,Dengue,2023-11,2025-07-23 15:35
Virus,/m/0g9pc,10,BR-DF,Dengue,2023-11,2025-07-23 15:35
COVID-19,/g/11j2cc_qll,9,BR-DF,Dengue,2023-11,2025-07-23 15:35
Platelet,/m/01bw6w,8,BR-DF,Dengue,2023-11,2025-07-23 15:35
Chikungunya virus infection,/m/01__7l,8,BR-DF,Dengue,2023-11,2025-07-23 15:35
Zika fever,/m/02vkznh,8,BR-DF,Dengue,2023-11,2025-07-23 15:35
Acetaminophen,/m/0lbt3,7,BR-DF,Dengue,2023-11,2025-07-23 15:35
Transmission,/m/036991,7,BR-DF,Dengue,2023-11,2025-07-23 15:35
Infection,/m/098s1,7,BR-DF,Dengue,2023-11,2025-07-23 15:35
HIV/AIDS,/m/0d19y2,7,BR-DF,Dengue,2023-11,2025-07-23 15:35
Larva,/m/0d9_3,7,BR-DF,Dengue,2023-11,2025-07-23 15:35
Fast,/g/11l869b5t2,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
White blood cell,/m/0129vc,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
Yellow fever,/m/087z2,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
Itch,/m/04kllm9,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
Head,/m/04hgtk,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
Influenza,/m/0cycc,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
Symptom,/m/01b_06,100,BR-ES,Dengue,2023-11,2025-07-23 15:35
Mosquito,/m/09f96,38,BR-ES,Dengue,2023-11,2025-07-23 15:35
Yellow fever mosquito,/m/06y6_w,37,BR-ES,Dengue,2023-11,2025-07-23 15:35
Vaccine,/m/07__7,18,BR-ES,Dengue,2023-11,2025-07-23 15:35
Disease,/m/027x3,16,BR-ES,Dengue,2023-11,2025-07-23 15:35
Virus,/m/0g9pc,14,BR-ES,Dengue,2023-11,2025-07-23 15:35
Bleeding,/m/012n6x,12,BR-ES,Dengue,2023-11,2025-07-23 15:35
Fever,/m/0cjf0,11,BR-ES,Dengue,2023-11,2025-07-23 15:35
Yellow fever,/m/087z2,8,BR-ES,Dengue,2023-11,2025-07-23 15:35
Red blotches,/g/11cnnds5rt,8,BR-ES,Dengue,2023-11,2025-07-23 15:35
COVID-19,/g/11j2cc_qll,8,BR-ES,Dengue,2023-11,2025-07-23 15:35
Sore throat,/m/0b76bty,8,BR-ES,Dengue,2023-11,2025-07-23 15:35
Metamizole,/m/08j19g,8,BR-ES,Dengue,2023-11,2025-07-23 15:35
Itch,/m/04kllm9,8,BR-ES,Dengue,2023-11,2025-07-23 15:35
Influenza,/m/0cycc,7,BR-ES,Dengue,2023-11,2025-07-23 15:35
International Classification of Diseases,/m/03zlr,7,BR-ES,Dengue,2023-11,2025-07-23 15:35
Acetaminophen,/m/0lbt3,7,BR-ES,Dengue,2023-11,2025-07-23 15:35
Dengue vaccine,/m/0115n7rn,7,BR-ES,Dengue,2023-11,2025-07-23 15:35
Pharmaceutical drug,/m/018l35,7,BR-ES,Dengue,2023-11,2025-07-23 15:35
Platelet,/m/01bw6w,7,BR-ES,Dengue,2023-11,2025-07-23 15:35
Headache,/m/0j5fv,6,BR-ES,Dengue,2023-11,2025-07-23 15:35
Infection,/m/098s1,6,BR-ES,Dengue,2023-11,2025-07-23 15:35
Head,/m/04hgtk,6,BR-ES,Dengue,2023-11,2025-07-23 15:35
