topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2022-11,2025-07-23 15:03
Malaria,/m/0542n,37,BR-AC,Dengue,2022-11,2025-07-23 15:03
Bleeding,/m/012n6x,34,BR-AC,Dengue,2022-11,2025-07-23 15:03
Mosquito,/m/09f96,31,BR-AC,Dengue,2022-11,2025-07-23 15:03
Chikungunya virus infection,/m/01__7l,29,BR-AC,Dengue,2022-11,2025-07-23 15:03
Yellow fever mosquito,/m/06y6_w,29,BR-AC,Dengue,2022-11,2025-07-23 15:03
Disease,/m/027x3,19,BR-AC,Dengue,2022-11,2025-07-23 15:03
Pain,/m/062t2,15,BR-AC,Dengue,2022-11,2025-07-23 15:03
Symptom,/m/01b_06,100,BR-AL,Dengue,2022-11,2025-07-23 15:03
Yellow fever mosquito,/m/06y6_w,61,BR-AL,Dengue,2022-11,2025-07-23 15:03
Mosquito,/m/09f96,55,BR-AL,Dengue,2022-11,2025-07-23 15:03
Virus,/m/0g9pc,31,BR-AL,Dengue,2022-11,2025-07-23 15:03
Chikungunya virus infection,/m/01__7l,28,BR-AL,Dengue,2022-11,2025-07-23 15:03
Fever,/m/0cjf0,25,BR-AL,Dengue,2022-11,2025-07-23 15:03
Disease,/m/027x3,20,BR-AL,Dengue,2022-11,2025-07-23 15:03
Zika fever,/m/02vkznh,17,BR-AL,Dengue,2022-11,2025-07-23 15:03
Human,/m/0dgw9r,13,BR-AL,Dengue,2022-11,2025-07-23 15:03
Analysis,/g/121vr6rm,12,BR-AL,Dengue,2022-11,2025-07-23 15:03
Organization,/m/0qb7t,10,BR-AL,Dengue,2022-11,2025-07-23 15:03
Transmission,/m/036991,10,BR-AL,Dengue,2022-11,2025-07-23 15:03
Bleeding,/m/012n6x,10,BR-AL,Dengue,2022-11,2025-07-23 15:03
Vaccine,/m/07__7,9,BR-AL,Dengue,2022-11,2025-07-23 15:03
Epidemiology,/m/0hnfc,9,BR-AL,Dengue,2022-11,2025-07-23 15:03
Organism,/m/05nnm,8,BR-AL,Dengue,2022-11,2025-07-23 15:03
Physical examination,/m/02vjj4,8,BR-AL,Dengue,2022-11,2025-07-23 15:03
possible,/g/11rxrbbzvh,5,BR-AL,Dengue,2022-11,2025-07-23 15:03
Species,/m/06zf0,4,BR-AL,Dengue,2022-11,2025-07-23 15:03
Symptom,/m/01b_06,100,BR-AM,Dengue,2022-11,2025-07-23 15:03
Yellow fever mosquito,/m/06y6_w,84,BR-AM,Dengue,2022-11,2025-07-23 15:03
Mosquito,/m/09f96,74,BR-AM,Dengue,2022-11,2025-07-23 15:03
Disease,/m/027x3,53,BR-AM,Dengue,2022-11,2025-07-23 15:03
Zika fever,/m/02vkznh,46,BR-AM,Dengue,2022-11,2025-07-23 15:03
Virus,/m/0g9pc,40,BR-AM,Dengue,2022-11,2025-07-23 15:03
