topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2021-06,2025-07-30 16:09
Fever,/m/0cjf0,52,BR-AC,Dengue,2021-06,2025-07-30 16:09
Mosquito,/m/09f96,30,BR-AC,Dengue,2021-06,2025-07-30 16:09
Symptom,/m/01b_06,100,BR-AL,Dengue,2021-06,2025-07-30 16:09
Yellow fever mosquito,/m/06y6_w,55,BR-AL,Dengue,2021-06,2025-07-30 16:09
Mosquito,/m/09f96,47,BR-AL,Dengue,2021-06,2025-07-30 16:09
Disease,/m/027x3,22,BR-AL,Dengue,2021-06,2025-07-30 16:09
Fever,/m/0cjf0,21,BR-AL,Dengue,2021-06,2025-07-30 16:09
Bleeding,/m/012n6x,21,BR-AL,Dengue,2021-06,2025-07-30 16:09
Chikungunya virus infection,/m/01__7l,19,BR-AL,Dengue,2021-06,2025-07-30 16:09
Itch,/m/04kllm9,16,BR-AL,Dengue,2021-06,2025-07-30 16:09
Transmission,/m/036991,14,BR-AL,Dengue,2021-06,2025-07-30 16:09
Virus,/m/0g9pc,13,BR-AL,Dengue,2021-06,2025-07-30 16:09
Aedes,/m/01yz26,11,BR-AL,Dengue,2021-06,2025-07-30 16:09
International Classification of Diseases,/m/03zlr,8,BR-AL,Dengue,2021-06,2025-07-30 16:09
Infection,/m/098s1,7,BR-AL,Dengue,2021-06,2025-07-30 16:09
Zika fever,/m/02vkznh,7,BR-AL,Dengue,2021-06,2025-07-30 16:09
Natural environment,/m/02py09,7,BR-AL,Dengue,2021-06,2025-07-30 16:09
Hepatitis A,/m/01yjzm,6,BR-AL,Dengue,2021-06,2025-07-30 16:09
Preschool,/m/027wyv,5,BR-AL,Dengue,2021-06,2025-07-30 16:09
Head,/m/04hgtk,5,BR-AL,Dengue,2021-06,2025-07-30 16:09
Metamizole,/m/08j19g,4,BR-AL,Dengue,2021-06,2025-07-30 16:09
Symptom,/m/01b_06,100,BR-AM,Dengue,2021-06,2025-07-30 16:09
Disease,/m/027x3,48,BR-AM,Dengue,2021-06,2025-07-30 16:09
Mosquito,/m/09f96,41,BR-AM,Dengue,2021-06,2025-07-30 16:09
Malaria,/m/0542n,27,BR-AM,Dengue,2021-06,2025-07-30 16:09
Yellow fever mosquito,/m/06y6_w,27,BR-AM,Dengue,2021-06,2025-07-30 16:09
Virus,/m/0g9pc,25,BR-AM,Dengue,2021-06,2025-07-30 16:09
Dengue vaccine,/m/0115n7rn,16,BR-AM,Dengue,2021-06,2025-07-30 16:09
Transmission,/m/036991,15,BR-AM,Dengue,2021-06,2025-07-30 16:09
Orthography,/m/05kns,13,BR-AM,Dengue,2021-06,2025-07-30 16:09
Body,/m/0180q,13,BR-AM,Dengue,2021-06,2025-07-30 16:09
Chikungunya virus infection,/m/01__7l,12,BR-AM,Dengue,2021-06,2025-07-30 16:09
Aedes,/m/01yz26,11,BR-AM,Dengue,2021-06,2025-07-30 16:09
HIV/AIDS,/m/0d19y2,11,BR-AM,Dengue,2021-06,2025-07-30 16:09
Zika fever,/m/02vkznh,10,BR-AM,Dengue,2021-06,2025-07-30 16:09
Insect repellent,/m/05jbfr,10,BR-AM,Dengue,2021-06,2025-07-30 16:09
Bleeding,/m/012n6x,10,BR-AM,Dengue,2021-06,2025-07-30 16:09
Chemical element,/m/01q4y,10,BR-AM,Dengue,2021-06,2025-07-30 16:09
Skin,/m/06z04,10,BR-AM,Dengue,2021-06,2025-07-30 16:09
Aerosol,/g/120jqwgb,9,BR-AM,Dengue,2021-06,2025-07-30 16:09
Cause,/m/0j276x9,9,BR-AM,Dengue,2021-06,2025-07-30 16:09
Fever,/m/0cjf0,9,BR-AM,Dengue,2021-06,2025-07-30 16:09
Organism,/m/05nnm,8,BR-AM,Dengue,2021-06,2025-07-30 16:09
Error,/g/11x1nzwby,8,BR-AM,Dengue,2021-06,2025-07-30 16:09
Medical sign,/m/02qbqx,8,BR-AM,Dengue,2021-06,2025-07-30 16:09
Symptom,/m/01b_06,100,BR-AP,Dengue,2021-06,2025-07-30 16:09
Symptom,/m/01b_06,100,BR-BA,Dengue,2021-06,2025-07-30 16:09
Mosquito,/m/09f96,44,BR-BA,Dengue,2021-06,2025-07-30 16:09
Yellow fever mosquito,/m/06y6_w,43,BR-BA,Dengue,2021-06,2025-07-30 16:09
Disease,/m/027x3,43,BR-BA,Dengue,2021-06,2025-07-30 16:09
Chikungunya virus infection,/m/01__7l,39,BR-BA,Dengue,2021-06,2025-07-30 16:09
Zika fever,/m/02vkznh,32,BR-BA,Dengue,2021-06,2025-07-30 16:09
Virus,/m/0g9pc,29,BR-BA,Dengue,2021-06,2025-07-30 16:09
Transmission,/m/036991,18,BR-BA,Dengue,2021-06,2025-07-30 16:09
Fever,/m/0cjf0,16,BR-BA,Dengue,2021-06,2025-07-30 16:09
Health,/m/0kt51,15,BR-BA,Dengue,2021-06,2025-07-30 16:09
Organism,/m/05nnm,13,BR-BA,Dengue,2021-06,2025-07-30 16:09
Yellow fever,/m/087z2,13,BR-BA,Dengue,2021-06,2025-07-30 16:09
Influenza,/m/0cycc,13,BR-BA,Dengue,2021-06,2025-07-30 16:09
Aedes,/m/01yz26,12,BR-BA,Dengue,2021-06,2025-07-30 16:09
