topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2023-08,2025-07-23 15:27
Mosquito,/m/09f96,42,BR-AC,Dengue,2023-08,2025-07-23 15:27
Yellow fever mosquito,/m/06y6_w,30,BR-AC,Dengue,2023-08,2025-07-23 15:27
Symptom,/m/01b_06,100,BR-AL,Dengue,2023-08,2025-07-23 15:27
Yellow fever mosquito,/m/06y6_w,100,BR-AL,Dengue,2023-08,2025-07-23 15:27
Mosquito,/m/09f96,89,BR-AL,Dengue,2023-08,2025-07-23 15:27
Disease,/m/027x3,32,BR-AL,Dengue,2023-08,2025-07-23 15:27
Red,/m/06fvc,21,BR-AL,Dengue,2023-08,2025-07-23 15:27
Chikungunya virus infection,/m/01__7l,19,BR-AL,Dengue,2023-08,2025-07-23 15:27
Tuberculosis,/m/07jwr,17,BR-AL,Dengue,2023-08,2025-07-23 15:27
Transmission,/m/036991,17,BR-AL,Dengue,2023-08,2025-07-23 15:27
Fever,/m/0cjf0,16,BR-AL,Dengue,2023-08,2025-07-23 15:27
Virus,/m/0g9pc,12,BR-AL,Dengue,2023-08,2025-07-23 15:27
Itch,/m/04kllm9,9,BR-AL,Dengue,2023-08,2025-07-23 15:27
Aedes,/m/01yz26,8,BR-AL,Dengue,2023-08,2025-07-23 15:27
Symptom,/m/01b_06,100,BR-AM,Dengue,2023-08,2025-07-23 15:27
Disease,/m/027x3,48,BR-AM,Dengue,2023-08,2025-07-23 15:27
Mosquito,/m/09f96,39,BR-AM,Dengue,2023-08,2025-07-23 15:27
Yellow fever mosquito,/m/06y6_w,37,BR-AM,Dengue,2023-08,2025-07-23 15:27
Transmission,/m/036991,30,BR-AM,Dengue,2023-08,2025-07-23 15:27
Virus,/m/0g9pc,26,BR-AM,Dengue,2023-08,2025-07-23 15:27
Zika fever,/m/02vkznh,26,BR-AM,Dengue,2023-08,2025-07-23 15:27
Therapy,/m/03c1dkx,25,BR-AM,Dengue,2023-08,2025-07-23 15:27
Yellow fever,/m/087z2,24,BR-AM,Dengue,2023-08,2025-07-23 15:27
Xuxa,/m/02p452,20,BR-AM,Dengue,2023-08,2025-07-23 15:27
Fever,/m/0cjf0,18,BR-AM,Dengue,2023-08,2025-07-23 15:27
Vaccine,/m/07__7,16,BR-AM,Dengue,2023-08,2025-07-23 15:27
Body,/m/0180q,14,BR-AM,Dengue,2023-08,2025-07-23 15:27
Dengue vaccine,/m/0115n7rn,12,BR-AM,Dengue,2023-08,2025-07-23 15:27
Malaria,/m/0542n,12,BR-AM,Dengue,2023-08,2025-07-23 15:27
Infection,/m/098s1,12,BR-AM,Dengue,2023-08,2025-07-23 15:27
Chikungunya virus infection,/m/01__7l,11,BR-AM,Dengue,2023-08,2025-07-23 15:27
Itch,/m/04kllm9,10,BR-AM,Dengue,2023-08,2025-07-23 15:27
Influenza,/m/0cycc,9,BR-AM,Dengue,2023-08,2025-07-23 15:27
Zika virus,/m/080m_5j,8,BR-AM,Dengue,2023-08,2025-07-23 15:27
Epidemiology,/m/0hnfc,8,BR-AM,Dengue,2023-08,2025-07-23 15:27
Cause,/m/0j276x9,5,BR-AM,Dengue,2023-08,2025-07-23 15:27
Symptom,/m/01b_06,100,BR-AP,Dengue,2023-08,2025-07-23 15:27
Disease,/m/027x3,29,BR-AP,Dengue,2023-08,2025-07-23 15:27
Chikungunya virus infection,/m/01__7l,28,BR-AP,Dengue,2023-08,2025-07-23 15:27
Virus,/m/0g9pc,21,BR-AP,Dengue,2023-08,2025-07-23 15:27
Transmission,/m/036991,19,BR-AP,Dengue,2023-08,2025-07-23 15:27
Mosquito,/m/09f96,16,BR-AP,Dengue,2023-08,2025-07-23 15:27
Therapy,/m/03c1dkx,16,BR-AP,Dengue,2023-08,2025-07-23 15:27
Symptom,/m/01b_06,100,BR-BA,Dengue,2023-08,2025-07-23 15:27
Mosquito,/m/09f96,45,BR-BA,Dengue,2023-08,2025-07-23 15:27
Yellow fever mosquito,/m/06y6_w,44,BR-BA,Dengue,2023-08,2025-07-23 15:27
Disease,/m/027x3,21,BR-BA,Dengue,2023-08,2025-07-23 15:27
Chikungunya virus infection,/m/01__7l,20,BR-BA,Dengue,2023-08,2025-07-23 15:27
