topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2025-03,2025-07-30 16:21
Food,/m/02wbm,95,BR-AC,Dengue,2025-03,2025-07-30 16:21
Itch,/m/04kllm9,74,BR-AC,Dengue,2025-03,2025-07-30 16:21
Bleeding,/m/012n6x,68,BR-AC,Dengue,2025-03,2025-07-30 16:21
Yellow fever mosquito,/m/06y6_w,66,BR-AC,Dengue,2025-03,2025-07-30 16:21
Mosquito,/m/09f96,60,BR-AC,Dengue,2025-03,2025-07-30 16:21
Metamizole,/m/08j19g,40,BR-AC,Dengue,2025-03,2025-07-30 16:21
Symptom,/m/01b_06,100,BR-AL,Dengue,2025-03,2025-07-30 16:21
Mosquito,/m/09f96,96,BR-AL,Dengue,2025-03,2025-07-30 16:21
Yellow fever mosquito,/m/06y6_w,95,BR-AL,Dengue,2025-03,2025-07-30 16:21
Vaccine,/m/07__7,41,BR-AL,Dengue,2025-03,2025-07-30 16:21
Dengue vaccine,/m/0115n7rn,31,BR-AL,Dengue,2025-03,2025-07-30 16:21
Signs and symptoms,/g/1hb_dgzdp,24,BR-AL,Dengue,2025-03,2025-07-30 16:21
Body,/m/0180q,24,BR-AL,Dengue,2025-03,2025-07-30 16:21
Disease,/m/027x3,23,BR-AL,Dengue,2025-03,2025-07-30 16:21
Preschool,/m/027wyv,23,BR-AL,Dengue,2025-03,2025-07-30 16:21
Patient,/m/028hfb,22,BR-AL,Dengue,2025-03,2025-07-30 16:21
Transmission,/m/036991,15,BR-AL,Dengue,2025-03,2025-07-30 16:21
Metamizole,/m/08j19g,15,BR-AL,Dengue,2025-03,2025-07-30 16:21
Infection,/m/098s1,14,BR-AL,Dengue,2025-03,2025-07-30 16:21
Chikungunya virus infection,/m/01__7l,13,BR-AL,Dengue,2025-03,2025-07-30 16:21
Acetaminophen,/m/0lbt3,11,BR-AL,Dengue,2025-03,2025-07-30 16:21
Blood,/m/019jw,10,BR-AL,Dengue,2025-03,2025-07-30 16:21
Bleeding,/m/012n6x,8,BR-AL,Dengue,2025-03,2025-07-30 16:21
Itch,/m/04kllm9,7,BR-AL,Dengue,2025-03,2025-07-30 16:21
Fever,/m/0cjf0,7,BR-AL,Dengue,2025-03,2025-07-30 16:21
Symptom,/m/01b_06,100,BR-AM,Dengue,2025-03,2025-07-30 16:21
Mosquito,/m/09f96,46,BR-AM,Dengue,2025-03,2025-07-30 16:21
Disease,/m/027x3,45,BR-AM,Dengue,2025-03,2025-07-30 16:21
Yellow fever mosquito,/m/06y6_w,38,BR-AM,Dengue,2025-03,2025-07-30 16:21
Health,/m/0kt51,34,BR-AM,Dengue,2025-03,2025-07-30 16:21
Cause,/m/0j276x9,33,BR-AM,Dengue,2025-03,2025-07-30 16:21
Signs and symptoms,/g/1hb_dgzdp,31,BR-AM,Dengue,2025-03,2025-07-30 16:21
Vaccine,/m/07__7,31,BR-AM,Dengue,2025-03,2025-07-30 16:21
Dengue vaccine,/m/0115n7rn,16,BR-AM,Dengue,2025-03,2025-07-30 16:21
Malaria,/m/0542n,15,BR-AM,Dengue,2025-03,2025-07-30 16:21
Metamizole,/m/08j19g,15,BR-AM,Dengue,2025-03,2025-07-30 16:21
Diagnosis,/g/121yyf_8,15,BR-AM,Dengue,2025-03,2025-07-30 16:21
Fever,/m/0cjf0,14,BR-AM,Dengue,2025-03,2025-07-30 16:21
HIV,/m/05dbslt,13,BR-AM,Dengue,2025-03,2025-07-30 16:21
medical treatment,/g/120p4rbg,13,BR-AM,Dengue,2025-03,2025-07-30 16:21
Acetaminophen,/m/0lbt3,13,BR-AM,Dengue,2025-03,2025-07-30 16:21
Surveillance,/m/0lzdp,13,BR-AM,Dengue,2025-03,2025-07-30 16:21
Patient,/m/028hfb,11,BR-AM,Dengue,2025-03,2025-07-30 16:21
Primary health care,/m/07pkj8,9,BR-AM,Dengue,2025-03,2025-07-30 16:21
Hepatitis,/m/09jg8,9,BR-AM,Dengue,2025-03,2025-07-30 16:21
Share,/m/03jzl9,8,BR-AM,Dengue,2025-03,2025-07-30 16:21
clinical medicine,/g/121p18x5,8,BR-AM,Dengue,2025-03,2025-07-30 16:21
Symptom,/m/01b_06,100,BR-AP,Dengue,2025-03,2025-07-30 16:21
Yellow fever mosquito,/m/06y6_w,48,BR-AP,Dengue,2025-03,2025-07-30 16:21
Fever,/m/0cjf0,43,BR-AP,Dengue,2025-03,2025-07-30 16:21
Mosquito,/m/09f96,35,BR-AP,Dengue,2025-03,2025-07-30 16:21
Pain,/m/062t2,29,BR-AP,Dengue,2025-03,2025-07-30 16:21
Yellow fever,/m/087z2,23,BR-AP,Dengue,2025-03,2025-07-30 16:21
Combat,/m/0byj4,20,BR-AP,Dengue,2025-03,2025-07-30 16:21
Water,/m/0838f,14,BR-AP,Dengue,2025-03,2025-07-30 16:21
Virus,/m/0g9pc,12,BR-AP,Dengue,2025-03,2025-07-30 16:21
Symptom,/m/01b_06,100,BR-BA,Dengue,2025-03,2025-07-30 16:21
Mosquito,/m/09f96,56,BR-BA,Dengue,2025-03,2025-07-30 16:21
Yellow fever mosquito,/m/06y6_w,56,BR-BA,Dengue,2025-03,2025-07-30 16:21
Vaccine,/m/07__7,24,BR-BA,Dengue,2025-03,2025-07-30 16:21
Disease,/m/027x3,22,BR-BA,Dengue,2025-03,2025-07-30 16:21
Dengue vaccine,/m/0115n7rn,19,BR-BA,Dengue,2025-03,2025-07-30 16:21
