topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2025-02,2025-07-30 16:20
Disease,/m/027x3,61,BR-AC,Dengue,2025-02,2025-07-30 16:20
Cure,/m/0405g08,53,BR-AC,Dengue,2025-02,2025-07-30 16:20
Mosquito,/m/09f96,48,BR-AC,Dengue,2025-02,2025-07-30 16:20
Yellow fever mosquito,/m/06y6_w,46,BR-AC,Dengue,2025-02,2025-07-30 16:20
Itch,/m/04kllm9,45,BR-AC,Dengue,2025-02,2025-07-30 16:20
Bleeding,/m/012n6x,38,BR-AC,Dengue,2025-02,2025-07-30 16:20
Dengue vaccine,/m/0115n7rn,35,BR-AC,Dengue,2025-02,2025-07-30 16:20
Fever,/m/0cjf0,29,BR-AC,Dengue,2025-02,2025-07-30 16:20
Cause,/m/0j276x9,25,BR-AC,Dengue,2025-02,2025-07-30 16:20
Diarrhea,/m/0f3kl,24,BR-AC,Dengue,2025-02,2025-07-30 16:20
Metamizole,/m/08j19g,21,BR-AC,Dengue,2025-02,2025-07-30 16:20
Evil,/m/02plx,18,BR-AC,Dengue,2025-02,2025-07-30 16:20
Fast,/g/11l869b5t2,18,BR-AC,Dengue,2025-02,2025-07-30 16:20
Symptom,/m/01b_06,100,BR-AL,Dengue,2025-02,2025-07-30 16:20
Vaccine,/m/07__7,96,BR-AL,Dengue,2025-02,2025-07-30 16:20
Mosquito,/m/09f96,73,BR-AL,Dengue,2025-02,2025-07-30 16:20
Dengue vaccine,/m/0115n7rn,66,BR-AL,Dengue,2025-02,2025-07-30 16:20
Yellow fever mosquito,/m/06y6_w,61,BR-AL,Dengue,2025-02,2025-07-30 16:20
Fever,/m/0cjf0,54,BR-AL,Dengue,2025-02,2025-07-30 16:20
Disease,/m/027x3,26,BR-AL,Dengue,2025-02,2025-07-30 16:20
Pain,/m/062t2,25,BR-AL,Dengue,2025-02,2025-07-30 16:20
Skin,/m/06z04,22,BR-AL,Dengue,2025-02,2025-07-30 16:20
Metamizole,/m/08j19g,22,BR-AL,Dengue,2025-02,2025-07-30 16:20
Signs and symptoms,/g/1hb_dgzdp,21,BR-AL,Dengue,2025-02,2025-07-30 16:20
Chikungunya virus infection,/m/01__7l,19,BR-AL,Dengue,2025-02,2025-07-30 16:20
Infant,/m/0jnvp,16,BR-AL,Dengue,2025-02,2025-07-30 16:20
Symptom,/m/01b_06,100,BR-AM,Dengue,2025-02,2025-07-30 16:20
Vaccine,/m/07__7,34,BR-AM,Dengue,2025-02,2025-07-30 16:20
Yellow fever mosquito,/m/06y6_w,33,BR-AM,Dengue,2025-02,2025-07-30 16:20
Mosquito,/m/09f96,31,BR-AM,Dengue,2025-02,2025-07-30 16:20
medical treatment,/g/120p4rbg,27,BR-AM,Dengue,2025-02,2025-07-30 16:20
Dengue vaccine,/m/0115n7rn,27,BR-AM,Dengue,2025-02,2025-07-30 16:20
Signs and symptoms,/g/1hb_dgzdp,22,BR-AM,Dengue,2025-02,2025-07-30 16:20
Disease,/m/027x3,17,BR-AM,Dengue,2025-02,2025-07-30 16:20
Transmission,/m/036991,13,BR-AM,Dengue,2025-02,2025-07-30 16:20
Combat,/m/0byj4,13,BR-AM,Dengue,2025-02,2025-07-30 16:20
Headache,/m/0j5fv,11,BR-AM,Dengue,2025-02,2025-07-30 16:20
COVID-19,/g/11j2cc_qll,10,BR-AM,Dengue,2025-02,2025-07-30 16:20
Fever,/m/0cjf0,9,BR-AM,Dengue,2025-02,2025-07-30 16:20
Ministry of Health of Brazil,/m/0c3ty1w,6,BR-AM,Dengue,2025-02,2025-07-30 16:20
Bleeding,/m/012n6x,4,BR-AM,Dengue,2025-02,2025-07-30 16:20
