topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2025-01,2025-07-30 16:18
Cure,/m/0405g08,65,BR-AC,Dengue,2025-01,2025-07-30 16:18
Signs and symptoms,/g/1hb_dgzdp,54,BR-AC,Dengue,2025-01,2025-07-30 16:18
Tea,/m/07clx,49,BR-AC,Dengue,2025-01,2025-07-30 16:18
Chikungunya virus infection,/m/01__7l,47,BR-AC,Dengue,2025-01,2025-07-30 16:18
Eating,/m/01f5gx,46,BR-AC,Dengue,2025-01,2025-07-30 16:18
Metamizole,/m/08j19g,44,BR-AC,Dengue,2025-01,2025-07-30 16:18
Body,/m/0180q,43,BR-AC,Dengue,2025-01,2025-07-30 16:18
Dengue vaccine,/m/0115n7rn,37,BR-AC,Dengue,2025-01,2025-07-30 16:18
Platelet,/m/01bw6w,35,BR-AC,Dengue,2025-01,2025-07-30 16:18
Vaccine,/m/07__7,35,BR-AC,Dengue,2025-01,2025-07-30 16:18
Itch,/m/04kllm9,32,BR-AC,Dengue,2025-01,2025-07-30 16:18
Bleeding,/m/012n6x,30,BR-AC,Dengue,2025-01,2025-07-30 16:18
Immunoglobulin G,/m/02gsf4,25,BR-AC,Dengue,2025-01,2025-07-30 16:18
Immunoglobulin M,/m/02gshc,25,BR-AC,Dengue,2025-01,2025-07-30 16:18
COVID-19,/g/11j2cc_qll,22,BR-AC,Dengue,2025-01,2025-07-30 16:18
Vomiting,/m/012qjw,21,BR-AC,Dengue,2025-01,2025-07-30 16:18
Thorax,/m/0dzdr,18,BR-AC,Dengue,2025-01,2025-07-30 16:18
Acetaminophen,/m/0lbt3,16,BR-AC,Dengue,2025-01,2025-07-30 16:18
Açaí palm,/m/052z3z,15,BR-AC,Dengue,2025-01,2025-07-30 16:18
Symptom,/m/01b_06,100,BR-AL,Dengue,2025-01,2025-07-30 16:18
Dengue vaccine,/m/0115n7rn,53,BR-AL,Dengue,2025-01,2025-07-30 16:18
Mosquito,/m/09f96,44,BR-AL,Dengue,2025-01,2025-07-30 16:18
Vaccine,/m/07__7,42,BR-AL,Dengue,2025-01,2025-07-30 16:18
Disease,/m/027x3,30,BR-AL,Dengue,2025-01,2025-07-30 16:18
Yellow fever mosquito,/m/06y6_w,27,BR-AL,Dengue,2025-01,2025-07-30 16:18
Death,/m/0294j,21,BR-AL,Dengue,2025-01,2025-07-30 16:18
Signs and symptoms,/g/1hb_dgzdp,20,BR-AL,Dengue,2025-01,2025-07-30 16:18
Vaccine,/m/07__7,100,BR-AM,Dengue,2025-01,2025-07-30 16:18
Symptom,/m/01b_06,87,BR-AM,Dengue,2025-01,2025-07-30 16:18
Dengue vaccine,/m/0115n7rn,86,BR-AM,Dengue,2025-01,2025-07-30 16:18
Cure,/m/0405g08,48,BR-AM,Dengue,2025-01,2025-07-30 16:18
Mosquito,/m/09f96,42,BR-AM,Dengue,2025-01,2025-07-30 16:18
Signs and symptoms,/g/1hb_dgzdp,39,BR-AM,Dengue,2025-01,2025-07-30 16:18
COVID-19,/g/11j2cc_qll,34,BR-AM,Dengue,2025-01,2025-07-30 16:18
Yellow fever mosquito,/m/06y6_w,32,BR-AM,Dengue,2025-01,2025-07-30 16:18
Health,/m/0kt51,32,BR-AM,Dengue,2025-01,2025-07-30 16:18
Disease,/m/027x3,29,BR-AM,Dengue,2025-01,2025-07-30 16:18
Virus,/m/0g9pc,25,BR-AM,Dengue,2025-01,2025-07-30 16:18
Diarrhea,/m/0f3kl,24,BR-AM,Dengue,2025-01,2025-07-30 16:18
Oropouche fever,/m/076x9b,21,BR-AM,Dengue,2025-01,2025-07-30 16:18
medical treatment,/g/120p4rbg,18,BR-AM,Dengue,2025-01,2025-07-30 16:18
Community health agent,/m/09gm3ld,18,BR-AM,Dengue,2025-01,2025-07-30 16:18
Malaria,/m/0542n,17,BR-AM,Dengue,2025-01,2025-07-30 16:18
Zika fever,/m/02vkznh,15,BR-AM,Dengue,2025-01,2025-07-30 16:18
Tuberculosis,/m/07jwr,13,BR-AM,Dengue,2025-01,2025-07-30 16:18
Science,/m/06mq7,12,BR-AM,Dengue,2025-01,2025-07-30 16:18
Infection,/m/098s1,12,BR-AM,Dengue,2025-01,2025-07-30 16:18
Incidence,/m/0169mv,11,BR-AM,Dengue,2025-01,2025-07-30 16:18
Influenza,/m/0cycc,11,BR-AM,Dengue,2025-01,2025-07-30 16:18
Fever,/m/0cjf0,11,BR-AM,Dengue,2025-01,2025-07-30 16:18
Skin,/m/06z04,10,BR-AM,Dengue,2025-01,2025-07-30 16:18
Oropouche virus,/m/0dld_b1,9,BR-AM,Dengue,2025-01,2025-07-30 16:18
Symptom,/m/01b_06,100,BR-AP,Dengue,2025-01,2025-07-30 16:18
Vaccine,/m/07__7,72,BR-AP,Dengue,2025-01,2025-07-30 16:18
Signs and symptoms,/g/1hb_dgzdp,48,BR-AP,Dengue,2025-01,2025-07-30 16:18
Dengue vaccine,/m/0115n7rn,43,BR-AP,Dengue,2025-01,2025-07-30 16:18
Ibuprofen,/m/014d3g,29,BR-AP,Dengue,2025-01,2025-07-30 16:18
