topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2025-08,2025-08-06 17:54
Chikungunya virus infection,/m/01__7l,86,BR-AC,Dengue,2025-08,2025-08-06 17:54
Vaccine,/m/07__7,53,BR-AC,Dengue,2025-08,2025-08-06 17:54
Bleeding,/m/012n6x,46,BR-AC,Dengue,2025-08,2025-08-06 17:54
Yellow fever mosquito,/m/06y6_w,46,BR-AC,Dengue,2025-08,2025-08-06 17:54
Fever,/m/0cjf0,45,BR-AC,Dengue,2025-08,2025-08-06 17:54
Metamizole,/m/08j19g,41,BR-AC,Dengue,2025-08,2025-08-06 17:54
Influenza,/m/0cycc,27,BR-AC,Dengue,2025-08,2025-08-06 17:54
Mosquito,/m/09f96,26,BR-AC,Dengue,2025-08,2025-08-06 17:54
Pharmaceutical drug,/m/018l35,25,BR-AC,Dengue,2025-08,2025-08-06 17:54
Disease,/m/027x3,17,BR-AC,Dengue,2025-08,2025-08-06 17:54
Symptom,/m/01b_06,100,BR-AL,Dengue,2025-08,2025-08-06 17:54
Chikungunya virus infection,/m/01__7l,62,BR-AL,Dengue,2025-08,2025-08-06 17:54
Mosquito,/m/09f96,50,BR-AL,Dengue,2025-08,2025-08-06 17:54
Yellow fever mosquito,/m/06y6_w,48,BR-AL,Dengue,2025-08,2025-08-06 17:54
Bleeding,/m/012n6x,34,BR-AL,Dengue,2025-08,2025-08-06 17:54
Zika fever,/m/02vkznh,22,BR-AL,Dengue,2025-08,2025-08-06 17:54
Signs and symptoms,/g/1hb_dgzdp,19,BR-AL,Dengue,2025-08,2025-08-06 17:54
Vaccine,/m/07__7,18,BR-AL,Dengue,2025-08,2025-08-06 17:54
Fever,/m/0cjf0,18,BR-AL,Dengue,2025-08,2025-08-06 17:54
Itch,/m/04kllm9,16,BR-AL,Dengue,2025-08,2025-08-06 17:54
Metamizole,/m/08j19g,16,BR-AL,Dengue,2025-08,2025-08-06 17:54
Body,/m/0180q,13,BR-AL,Dengue,2025-08,2025-08-06 17:54
Zika virus,/m/080m_5j,13,BR-AL,Dengue,2025-08,2025-08-06 17:54
Disease,/m/027x3,13,BR-AL,Dengue,2025-08,2025-08-06 17:54
Virus,/m/0g9pc,13,BR-AL,Dengue,2025-08,2025-08-06 17:54
Acetaminophen,/m/0lbt3,10,BR-AL,Dengue,2025-08,2025-08-06 17:54
Platelet,/m/01bw6w,10,BR-AL,Dengue,2025-08,2025-08-06 17:54
Immunoglobulin M,/m/02gshc,8,BR-AL,Dengue,2025-08,2025-08-06 17:54
Joint,/m/01dvt1,8,BR-AL,Dengue,2025-08,2025-08-06 17:54
Red streaks,/g/11b7_sc17d,8,BR-AL,Dengue,2025-08,2025-08-06 17:54
Indication,/m/026qjlb,8,BR-AL,Dengue,2025-08,2025-08-06 17:54
Physical examination,/m/02vjj4,7,BR-AL,Dengue,2025-08,2025-08-06 17:54
Diagnosis,/g/121yyf_8,7,BR-AL,Dengue,2025-08,2025-08-06 17:54
Body ache,/g/11k71tc65k,7,BR-AL,Dengue,2025-08,2025-08-06 17:54
Dengue vaccine,/m/0115n7rn,7,BR-AL,Dengue,2025-08,2025-08-06 17:54
Symptom,/m/01b_06,100,BR-AM,Dengue,2025-08,2025-08-06 17:54
Disease,/m/027x3,62,BR-AM,Dengue,2025-08,2025-08-06 17:54
Mosquito,/m/09f96,60,BR-AM,Dengue,2025-08,2025-08-06 17:54
Yellow fever mosquito,/m/06y6_w,58,BR-AM,Dengue,2025-08,2025-08-06 17:54
Vaccine,/m/07__7,58,BR-AM,Dengue,2025-08,2025-08-06 17:54
Virus,/m/0g9pc,35,BR-AM,Dengue,2025-08,2025-08-06 17:54
Malaria,/m/0542n,34,BR-AM,Dengue,2025-08,2025-08-06 17:54
Dengue vaccine,/m/0115n7rn,31,BR-AM,Dengue,2025-08,2025-08-06 17:54
Cause,/m/0j276x9,29,BR-AM,Dengue,2025-08,2025-08-06 17:54
Fever,/m/0cjf0,29,BR-AM,Dengue,2025-08,2025-08-06 17:54
Transmission,/m/036991,27,BR-AM,Dengue,2025-08,2025-08-06 17:54
Signs and symptoms,/g/1hb_dgzdp,25,BR-AM,Dengue,2025-08,2025-08-06 17:54
2019,/g/11x1ngsf3,18,BR-AM,Dengue,2025-08,2025-08-06 17:54
COVID-19,/g/11j2cc_qll,18,BR-AM,Dengue,2025-08,2025-08-06 17:54
Nevus,/m/03rd_n,18,BR-AM,Dengue,2025-08,2025-08-06 17:54
Period,/m/0lvjm,17,BR-AM,Dengue,2025-08,2025-08-06 17:54
Chikungunya virus infection,/m/01__7l,16,BR-AM,Dengue,2025-08,2025-08-06 17:54
Body,/m/0180q,15,BR-AM,Dengue,2025-08,2025-08-06 17:54
Measles,/m/0g2gb,14,BR-AM,Dengue,2025-08,2025-08-06 17:54
Bleeding,/m/012n6x,14,BR-AM,Dengue,2025-08,2025-08-06 17:54
Influenza,/m/0cycc,12,BR-AM,Dengue,2025-08,2025-08-06 17:54
Research,/m/06cs1,12,BR-AM,Dengue,2025-08,2025-08-06 17:54
Aedes,/m/01yz26,12,BR-AM,Dengue,2025-08,2025-08-06 17:54
Zika fever,/m/02vkznh,10,BR-AM,Dengue,2025-08,2025-08-06 17:54
Bacteria,/m/017q2,10,BR-AM,Dengue,2025-08,2025-08-06 17:54
Symptom,/m/01b_06,100,BR-AP,Dengue,2025-08,2025-08-06 17:54
Bleeding,/m/012n6x,53,BR-AP,Dengue,2025-08,2025-08-06 17:54
