topicTitle,topicId,value,geo,keyword,time,sys_time
Health,/m/0kt51,100,BR-AC,Dengue,2025-06,2025-07-30 16:25
Symptom,/m/01b_06,61,BR-AC,Dengue,2025-06,2025-07-30 16:25
Virus,/m/0g9pc,51,BR-AC,Dengue,2025-06,2025-07-30 16:25
Vaccine,/m/07__7,41,BR-AC,Dengue,2025-06,2025-07-30 16:25
Pain,/m/062t2,30,BR-AC,Dengue,2025-06,2025-07-30 16:25
Food,/m/02wbm,28,BR-AC,Dengue,2025-06,2025-07-30 16:25
Mosquito,/m/09f96,15,BR-AC,Dengue,2025-06,2025-07-30 16:25
Symptom,/m/01b_06,100,BR-AL,Dengue,2025-06,2025-07-30 16:25
Mosquito,/m/09f96,70,BR-AL,Dengue,2025-06,2025-07-30 16:25
Yellow fever mosquito,/m/06y6_w,66,BR-AL,Dengue,2025-06,2025-07-30 16:25
Metamizole,/m/08j19g,24,BR-AL,Dengue,2025-06,2025-07-30 16:25
Vaccine,/m/07__7,22,BR-AL,Dengue,2025-06,2025-07-30 16:25
Disease,/m/027x3,19,BR-AL,Dengue,2025-06,2025-07-30 16:25
Influenza,/m/0cycc,19,BR-AL,Dengue,2025-06,2025-07-30 16:25
International Classification of Diseases,/m/03zlr,18,BR-AL,Dengue,2025-06,2025-07-30 16:25
Viral Infection,/m/02kc20m,17,BR-AL,Dengue,2025-06,2025-07-30 16:25
Bleeding,/m/012n6x,15,BR-AL,Dengue,2025-06,2025-07-30 16:25
Dengue vaccine,/m/0115n7rn,15,BR-AL,Dengue,2025-06,2025-07-30 16:25
Chikungunya virus infection,/m/01__7l,14,BR-AL,Dengue,2025-06,2025-07-30 16:25
Fever,/m/0cjf0,12,BR-AL,Dengue,2025-06,2025-07-30 16:25
Virus,/m/0g9pc,11,BR-AL,Dengue,2025-06,2025-07-30 16:25
Acetaminophen,/m/0lbt3,9,BR-AL,Dengue,2025-06,2025-07-30 16:25
Aedes,/m/01yz26,7,BR-AL,Dengue,2025-06,2025-07-30 16:25
Diarrhea,/m/0f3kl,7,BR-AL,Dengue,2025-06,2025-07-30 16:25
Headache,/m/0j5fv,5,BR-AL,Dengue,2025-06,2025-07-30 16:25
Zika fever,/m/02vkznh,4,BR-AL,Dengue,2025-06,2025-07-30 16:25
Body,/m/0180q,4,BR-AL,Dengue,2025-06,2025-07-30 16:25
Mosquito,/m/09f96,100,BR-AM,Dengue,2025-06,2025-07-30 16:25
Yellow fever mosquito,/m/06y6_w,100,BR-AM,Dengue,2025-06,2025-07-30 16:25
Disease,/m/027x3,91,BR-AM,Dengue,2025-06,2025-07-30 16:25
Symptom,/m/01b_06,76,BR-AM,Dengue,2025-06,2025-07-30 16:25
Virus,/m/0g9pc,60,BR-AM,Dengue,2025-06,2025-07-30 16:25
Pain,/m/062t2,51,BR-AM,Dengue,2025-06,2025-07-30 16:25
Bleeding,/m/012n6x,43,BR-AM,Dengue,2025-06,2025-07-30 16:25
Region,/m/0fg5q,38,BR-AM,Dengue,2025-06,2025-07-30 16:25
Water,/m/0838f,37,BR-AM,Dengue,2025-06,2025-07-30 16:25
Vaccine,/m/07__7,31,BR-AM,Dengue,2025-06,2025-07-30 16:25
Skin,/m/06z04,26,BR-AM,Dengue,2025-06,2025-07-30 16:25
