topicTitle,topicId,value,geo,keyword,time,sys_time
Symptom,/m/01b_06,100,BR-AC,Dengue,2024-03,2025-07-23 15:45
Yellow fever mosquito,/m/06y6_w,60,BR-AC,Dengue,2024-03,2025-07-23 15:45
medical treatment,/g/120p4rbg,44,BR-AC,Dengue,2024-03,2025-07-23 15:45
Mosquito,/m/09f96,42,BR-AC,Dengue,2024-03,2025-07-23 15:45
Cure,/m/0405g08,41,BR-AC,Dengue,2024-03,2025-07-23 15:45
Disease,/m/027x3,33,BR-AC,Dengue,2024-03,2025-07-23 15:45
Vaccine,/m/07__7,31,BR-AC,Dengue,2024-03,2025-07-23 15:45
Transmission,/m/036991,24,BR-AC,Dengue,2024-03,2025-07-23 15:45
Bleeding,/m/012n6x,23,BR-AC,Dengue,2024-03,2025-07-23 15:45
Dengue vaccine,/m/0115n7rn,23,BR-AC,Dengue,2024-03,2025-07-23 15:45
Zika fever,/m/02vkznh,22,BR-AC,Dengue,2024-03,2025-07-23 15:45
Chikungunya virus infection,/m/01__7l,19,BR-AC,Dengue,2024-03,2025-07-23 15:45
Infection,/m/098s1,17,BR-AC,Dengue,2024-03,2025-07-23 15:45
Acetaminophen,/m/0lbt3,15,BR-AC,Dengue,2024-03,2025-07-23 15:45
Metamizole,/m/08j19g,12,BR-AC,Dengue,2024-03,2025-07-23 15:45
Fever,/m/0cjf0,8,BR-AC,Dengue,2024-03,2025-07-23 15:45
Symptom,/m/01b_06,100,BR-AL,Dengue,2024-03,2025-07-23 15:45
Mosquito,/m/09f96,56,BR-AL,Dengue,2024-03,2025-07-23 15:45
Yellow fever mosquito,/m/06y6_w,52,BR-AL,Dengue,2024-03,2025-07-23 15:45
Vaccine,/m/07__7,14,BR-AL,Dengue,2024-03,2025-07-23 15:45
Bleeding,/m/012n6x,13,BR-AL,Dengue,2024-03,2025-07-23 15:45
Dengue vaccine,/m/0115n7rn,12,BR-AL,Dengue,2024-03,2025-07-23 15:45
Metamizole,/m/08j19g,9,BR-AL,Dengue,2024-03,2025-07-23 15:45
Fever,/m/0cjf0,8,BR-AL,Dengue,2024-03,2025-07-23 15:45
Disease,/m/027x3,8,BR-AL,Dengue,2024-03,2025-07-23 15:45
Cause,/m/0j276x9,7,BR-AL,Dengue,2024-03,2025-07-23 15:45
Preschool,/m/027wyv,7,BR-AL,Dengue,2024-03,2025-07-23 15:45
Transmission,/m/036991,6,BR-AL,Dengue,2024-03,2025-07-23 15:45
medical treatment,/g/120p4rbg,6,BR-AL,Dengue,2024-03,2025-07-23 15:45
Pharmaceutical drug,/m/018l35,6,BR-AL,Dengue,2024-03,2025-07-23 15:45
Chikungunya virus infection,/m/01__7l,6,BR-AL,Dengue,2024-03,2025-07-23 15:45
Headache,/m/0j5fv,5,BR-AL,Dengue,2024-03,2025-07-23 15:45
Zika virus,/m/080m_5j,5,BR-AL,Dengue,2024-03,2025-07-23 15:45
Acetaminophen,/m/0lbt3,5,BR-AL,Dengue,2024-03,2025-07-23 15:45
Viral Infection,/m/02kc20m,5,BR-AL,Dengue,2024-03,2025-07-23 15:45
Aedes,/m/01yz26,4,BR-AL,Dengue,2024-03,2025-07-23 15:45
Body ache,/g/11k71tc65k,4,BR-AL,Dengue,2024-03,2025-07-23 15:45
Virus,/m/0g9pc,4,BR-AL,Dengue,2024-03,2025-07-23 15:45
Zika fever,/m/02vkznh,4,BR-AL,Dengue,2024-03,2025-07-23 15:45
Diarrhea,/m/0f3kl,4,BR-AL,Dengue,2024-03,2025-07-23 15:45
Combat,/m/0byj4,4,BR-AL,Dengue,2024-03,2025-07-23 15:45
Symptom,/m/01b_06,100,BR-AM,Dengue,2024-03,2025-07-23 15:45
Mosquito,/m/09f96,39,BR-AM,Dengue,2024-03,2025-07-23 15:45
Yellow fever mosquito,/m/06y6_w,37,BR-AM,Dengue,2024-03,2025-07-23 15:45
Vaccine,/m/07__7,31,BR-AM,Dengue,2024-03,2025-07-23 15:45
Dengue vaccine,/m/0115n7rn,22,BR-AM,Dengue,2024-03,2025-07-23 15:45
Disease,/m/027x3,14,BR-AM,Dengue,2024-03,2025-07-23 15:45
